2022-07-19T15:15:05
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061619.4305086 7001289F:103:C9WFLANXX:4:1202:14442:53907/1	R1	+	-	-	-	0.000000	-
ERR2061619.4305087 7001289F:109:CB97UANXX:1:2212:18116:50351/2	R2	-	-	+	-	-	0.365385
ERR2061619.4305088 7001289F:109:CB97UANXX:1:2302:2075:59266/2	R2	-	-	+	-	-	0.000000
ERR2061619.4305089 7001289F:109:CB97UANXX:1:1115:13207:90954/2	R2	-	-	+	-	-	0.485149
ERR2061619.4305090 7001289F:103:C9WFLANXX:4:2104:12685:90946/1	R1	+	-	-	-	0.000000	-
ERR2061619.4305091 7001289F:109:CB97UANXX:1:2314:15563:101036/1	R1	+	-	-	-	0.000000	-
ERR2061619.4305092 7001289F:109:CB97UANXX:1:2208:11087:92122/2	R2	-	-	+	-	-	0.471698
ERR2061619.4305093 7001289F:109:CB97UANXX:1:1211:19183:55254/1	R1	+	-	-	-	0.302752	-
ERR2061619.4305094 7001289F:103:C9WFLANXX:3:1310:6794:10306/1	R1	+	-	-	+	0.471698	0.000000
ERR2061619.4305095 7001289F:103:C9WFLANXX:3:2202:2116:73857/1	R1	+	-	-	-	0.345455	-
ERR2061619.4305097 7001289F:103:C9WFLANXX:3:1216:17344:54433/2	R2	-	-	+	-	-	0.345455
ERR2061619.4305098 7001289F:103:C9WFLANXX:3:1114:17401:67995/2	R2	-	-	+	-	-	0.545455
ERR2061619.4305099 7001289F:103:C9WFLANXX:4:2210:9792:53283/2	R2	-	-	+	-	-	0.452055
ERR2061619.4305101 7001289F:103:C9WFLANXX:4:1301:3888:38668/1	R1	-	+	+	-	0.000000	0.302752
ERR2061619.4305102 7001289F:109:CB97UANXX:1:1108:11307:69269/2	R2	-	-	+	-	-	0.345455
ERR2061619.4305103 7001289F:109:CB97UANXX:1:2209:19731:4811/2	R2	-	-	+	-	-	0.098039
ERR2061619.4305104 7001289F:109:CB97UANXX:1:2212:15047:42930/1	R1	+	-	-	-	0.345455	-
ERR2061619.4305105 7001289F:109:CB97UANXX:1:1310:9812:30816/1	R1	+	-	-	-	0.302752	-
ERR2061619.4305106 7001289F:109:CB97UANXX:1:2106:15148:77285/2	R2	-	-	+	-	-	0.345455
ERR2061619.4305107 7001289F:109:CB97UANXX:1:1212:21078:50883/1	R1	+	-	-	-	0.302752	-
ERR2061619.4305108 7001289F:109:CB97UANXX:1:1214:15062:7081/1	R1	+	-	-	+	0.345455	0.080000
ERR2061619.4305109 7001289F:109:CB97UANXX:1:1101:15147:29779/1	R1	+	-	-	+	0.339450	0.000000
ERR2061619.4305110 7001289F:103:C9WFLANXX:3:2309:12238:59225/2	R2	-	-	+	-	-	0.442308
ERR2061619.4305111 7001289F:103:C9WFLANXX:3:2207:8011:46671/2	R2	-	-	+	-	-	0.345455
ERR2061619.4305112 7001289F:109:CB97UANXX:1:2209:9352:85328/1	R1	+	-	-	-	0.345455	-
ERR2061619.4305113 7001289F:109:CB97UANXX:1:2102:1854:85523/1	R1	+	-	-	-	0.000000	-
ERR2061619.4305114 7001289F:109:CB97UANXX:1:2208:5457:72045/2	R2	-	-	+	-	-	0.302752
ERR2061619.4305118 7001289F:103:C9WFLANXX:4:1211:5189:76355/1	R1	+	-	-	-	0.558824	-
ERR2061619.4305119 7001289F:109:CB97UANXX:1:1116:16682:33962/1	R1	+	-	-	-	0.540984	-
ERR2061619.4305120 7001289F:103:C9WFLANXX:3:1102:8895:47460/1	R1	+	-	-	+	0.471698	0.000000
ERR2061619.4305121 7001289F:109:CB97UANXX:1:2213:11585:72809/2	R2	-	-	-	+	-	0.178571
ERR2061619.4305124 7001289F:109:CB97UANXX:1:2103:8742:71862/2	R2	-	-	-	+	-	0.434783
ERR2061619.4305125 7001289F:109:CB97UANXX:1:1214:11998:74168/1	R1	+	-	-	+	0.590361	0.000000
ERR2061619.4305127 7001289F:103:C9WFLANXX:3:2106:1540:69662/1	R1	-	+	+	-	0.038095	0.491071
ERR2061619.4305128 7001289F:109:CB97UANXX:1:1201:9067:93550/1	R1	-	+	+	-	0.000000	0.345455
ERR2061619.4305129 7001289F:109:CB97UANXX:1:2109:6373:46849/1	R1	+	-	-	-	0.000000	-
ERR2061619.4305130 7001289F:109:CB97UANXX:1:1105:20014:65533/1	R1	+	-	-	-	0.675676	-
ERR2061619.4305132 7001289F:109:CB97UANXX:1:1116:18738:17205/1	R1	+	-	-	+	0.000000	0.000000
ERR2061619.4305135 7001289F:109:CB97UANXX:1:1215:2580:41213/1	R1	+	-	-	-	0.433628	-
ERR2061619.4305136 7001289F:109:CB97UANXX:1:2203:4208:79006/2	R2	-	-	-	+	-	0.125000
ERR2061619.4305137 7001289F:103:C9WFLANXX:4:1304:16447:55708/1	R1	+	-	-	-	0.693548	-
ERR2061619.4305138 7001289F:103:C9WFLANXX:3:1215:9915:65136/1	R1	+	-	-	+	0.446429	0.000000
ERR2061619.4305139 7001289F:103:C9WFLANXX:4:2208:17023:4327/2	R2	-	-	-	+	-	0.342857
ERR2061619.4305140 7001289F:103:C9WFLANXX:4:2311:19273:50594/1	R1	+	-	-	-	0.365385	-
ERR2061619.4305141 7001289F:109:CB97UANXX:1:2109:19810:15606/1	R1	+	-	-	-	0.320388	-
ERR2061619.4305142 7001289F:103:C9WFLANXX:4:2310:9093:77379/1	R1	-	+	+	-	0.000000	0.441860
ERR2061619.4305143 7001289F:109:CB97UANXX:1:1207:6672:68565/1	R1	-	+	-	-	0.152381	-
ERR2061619.4305144 7001289F:103:C9WFLANXX:3:2116:14769:6881/1	R1	+	-	-	-	0.675676	-
ERR2061619.4305145 7001289F:103:C9WFLANXX:3:1212:11341:98461/1	R1	-	+	+	-	0.000000	0.446429
ERR2061619.4305146 7001289F:103:C9WFLANXX:3:1313:11029:29173/2	R2	-	-	-	+	-	0.116667
ERR2061619.4305150 7001289F:109:CB97UANXX:1:2214:13417:81535/1	R1	+	-	-	+	0.000000	0.000000
ERR2061619.4305151 7001289F:103:C9WFLANXX:4:1304:7080:71284/1	R1	+	-	-	+	0.345455	0.000000
ERR2061619.4305152 7001289F:109:CB97UANXX:1:2104:4462:92358/1	R1	+	-	-	-	0.584906	-
ERR2061619.4305153 7001289F:103:C9WFLANXX:4:2314:15731:36752/1	R1	+	-	-	-	0.471698	-
ERR2061619.4305155 7001289F:103:C9WFLANXX:4:2116:19699:40232/1	R1	+	-	-	-	0.000000	-
ERR2061619.4305156 7001289F:103:C9WFLANXX:4:1309:7324:43812/1	R1	+	-	-	-	0.714286	-
ERR2061619.4305158 7001289F:109:CB97UANXX:1:1304:12051:22654/1	R1	+	-	-	-	0.891892	-
ERR2061619.4305159 7001289F:109:CB97UANXX:1:2302:2753:40925/1	R1	+	-	-	+	0.862069	0.000000
ERR2061619.4305161 7001289F:103:C9WFLANXX:4:2104:15357:7334/2	R2	-	-	+	-	-	0.892857
ERR2061619.4305162 7001289F:109:CB97UANXX:1:1307:2290:79114/2	R2	-	-	+	-	-	0.584906
ERR2061619.4305163 7001289F:109:CB97UANXX:1:1112:12310:2528/1	R1	-	+	+	-	0.000000	0.760000
ERR2061619.4305164 7001289F:109:CB97UANXX:1:2307:15691:70546/2	R2	-	-	+	-	-	0.678571
ERR2061619.4305165 7001289F:109:CB97UANXX:1:2304:21148:56833/2	R2	-	-	+	-	-	0.961538
ERR2061619.4305166 7001289F:109:CB97UANXX:1:2103:5364:45634/1	R1	-	+	+	-	0.427083	0.585106
ERR2061619.4305168 7001289F:103:C9WFLANXX:4:2107:4112:38889/1	R1	-	+	+	-	0.000000	0.513514
ERR2061619.4305170 7001289F:109:CB97UANXX:1:2215:15014:78035/1	R1	+	-	-	-	0.612903	-
ERR2061619.4305173 7001289F:109:CB97UANXX:1:1316:9767:66452/2	R2	-	-	+	-	-	0.673469
ERR2061619.4305180 7001289F:109:CB97UANXX:1:1202:18537:16454/1	R1	+	-	-	-	0.760000	-
ERR2061619.4305186 7001289F:103:C9WFLANXX:3:1103:20733:30129/2	R2	-	-	-	+	-	0.000000
ERR2061619.4305187 7001289F:109:CB97UANXX:1:2207:8342:90765/1	R1	-	+	+	-	0.140000	0.000000
ERR2061619.4305188 7001289F:109:CB97UANXX:1:2204:7251:11719/1	R1	+	-	-	-	0.000000	-
ERR2061619.4305191 7001289F:109:CB97UANXX:1:1209:7169:5493/1	R1	-	+	-	-	0.000000	-
ERR2061619.4305192 7001289F:109:CB97UANXX:1:1305:7348:51322/2	R2	-	-	-	+	-	0.000000
ERR2061619.4305193 7001289F:109:CB97UANXX:1:1106:8023:70928/2	R2	-	-	+	-	-	0.534653
ERR2061619.4305194 7001289F:103:C9WFLANXX:3:2306:9192:11162/1	R1	+	-	-	-	0.556604	-
ERR2061619.4305195 7001289F:103:C9WFLANXX:3:2209:5194:30427/1	R1	+	-	-	-	0.609756	-
ERR2061619.4305196 7001289F:103:C9WFLANXX:4:1202:12026:82447/1	R1	+	-	-	-	0.704545	-
ERR2061619.4305197 7001289F:109:CB97UANXX:1:2207:5096:91550/2	R2	-	-	+	-	-	0.704545
ERR2061619.4305198 7001289F:103:C9WFLANXX:4:1314:20419:34186/1	R1	-	+	+	-	0.400000	0.482143
ERR2061619.4305199 7001289F:109:CB97UANXX:1:1111:4282:54922/1	R1	-	+	-	-	0.000000	-
ERR2061619.4305200 7001289F:103:C9WFLANXX:3:1304:3107:87158/1	R1	+	-	-	-	0.612903	-
ERR2061619.4305201 7001289F:103:C9WFLANXX:4:1202:12041:68430/2	R2	-	-	+	-	-	0.475000
ERR2061619.4305202 7001289F:109:CB97UANXX:1:2216:13137:48372/1	R1	+	-	-	-	0.413043	-
ERR2061619.4305203 7001289F:109:CB97UANXX:1:2105:14065:39021/2	R2	-	-	+	-	-	0.387755
ERR2061619.4305206 7001289F:109:CB97UANXX:1:1204:20525:32029/1	R1	+	-	-	-	0.413043	-
ERR2061619.4305207 7001289F:103:C9WFLANXX:4:2216:15434:14489/1	R1	+	-	-	+	0.000000	0.571429
ERR2061619.4305208 7001289F:109:CB97UANXX:1:1311:5969:65469/1	R1	-	+	+	-	0.000000	0.914286
ERR2061619.4305209 7001289F:103:C9WFLANXX:3:2308:4941:53702/2	R2	-	-	+	-	-	0.446429
ERR2061619.4305210 7001289F:103:C9WFLANXX:4:1304:3105:85855/2	R2	-	-	+	-	-	0.446429
ERR2061619.4305211 7001289F:103:C9WFLANXX:4:1112:14889:30971/1	R1	+	-	-	-	1.000000	-
ERR2061619.4305212 7001289F:103:C9WFLANXX:4:1108:17977:49431/2	R2	-	-	+	-	-	0.446429
ERR2061619.4305213 7001289F:109:CB97UANXX:1:2102:8213:21691/1	R1	+	-	-	-	0.446429	-
ERR2061619.4305214 7001289F:109:CB97UANXX:1:2310:12936:68599/1	R1	+	-	-	-	0.000000	-
ERR2061619.4305215 7001289F:103:C9WFLANXX:3:1106:17861:6665/2	R2	-	-	+	-	-	0.441860
ERR2061619.4305216 7001289F:103:C9WFLANXX:3:2210:19754:34756/2	R2	-	-	+	-	-	0.345455
ERR2061619.4305217 7001289F:103:C9WFLANXX:3:2108:11865:59763/2	R2	-	-	+	-	-	0.345455
ERR2061619.4305218 7001289F:103:C9WFLANXX:3:1202:15118:88579/1	R1	+	-	-	-	0.892473	-
ERR2061619.4305219 7001289F:103:C9WFLANXX:4:2305:12494:29551/2	R2	-	-	+	-	-	0.345455
ERR2061619.4305220 7001289F:103:C9WFLANXX:4:2205:15239:93586/1	R1	+	-	-	-	0.558824	-
ERR2061619.4305221 7001289F:103:C9WFLANXX:4:1306:12760:83103/1	R1	+	-	-	-	0.892473	-
ERR2061619.4305222 7001289F:103:C9WFLANXX:4:1210:7304:12203/1	R1	+	-	-	-	0.760000	-
ERR2061619.4305223 7001289F:109:CB97UANXX:1:1108:19433:68804/2	R2	-	-	+	-	-	0.345455
ERR2061619.4305224 7001289F:109:CB97UANXX:1:2311:8803:42750/2	R2	-	-	+	-	-	0.390909
ERR2061619.4305225 7001289F:109:CB97UANXX:1:2201:20230:42123/2	R2	-	-	+	-	-	0.345455
ERR2061619.4305226 7001289F:109:CB97UANXX:1:2212:12052:76820/2	R2	-	-	+	-	-	0.365385
ERR2061619.4305227 7001289F:109:CB97UANXX:1:2202:7518:53727/1	R1	+	-	-	-	0.639640	-
ERR2061619.4305228 7001289F:109:CB97UANXX:1:2203:15940:36542/2	R2	-	-	+	-	-	0.365385
ERR2061619.4305229 7001289F:109:CB97UANXX:1:2216:4923:74710/2	R2	-	-	+	-	-	0.558824
ERR2061619.4305230 7001289F:109:CB97UANXX:1:1112:10983:80608/1	R1	+	-	-	-	0.345455	-
ERR2061619.4305231 7001289F:109:CB97UANXX:1:2305:18230:62928/2	R2	-	-	+	-	-	0.792793
ERR2061619.4305233 7001289F:109:CB97UANXX:1:1102:15737:88503/1	R1	+	-	-	+	0.345455	0.000000
ERR2061619.4305234 7001289F:109:CB97UANXX:1:2311:10526:26102/1	R1	-	+	+	-	0.000000	0.345455
ERR2061619.4305235 7001289F:109:CB97UANXX:1:1304:10997:12301/1	R1	-	+	+	-	0.000000	0.345455
ERR2061619.4305236 7001289F:103:C9WFLANXX:3:2313:21071:3142/2	R2	-	-	+	-	-	0.302752
ERR2061619.4305237 7001289F:103:C9WFLANXX:4:2211:13468:44004/1	R1	+	-	-	-	0.302752	-
ERR2061619.4305238 7001289F:103:C9WFLANXX:4:2213:19267:11161/1	R1	+	-	-	-	0.525773	-
ERR2061619.4305239 7001289F:103:C9WFLANXX:4:1214:9475:100818/1	R1	+	-	-	-	0.302752	-
ERR2061619.4305240 7001289F:103:C9WFLANXX:3:1315:7737:70681/1	R1	+	-	-	-	0.000000	-
ERR2061619.4305241 7001289F:103:C9WFLANXX:3:2207:19835:80509/1	R1	-	+	+	-	0.000000	0.584158
ERR2061619.4305242 7001289F:109:CB97UANXX:1:2212:8523:33713/1	R1	+	-	-	+	0.000000	0.000000
ERR2061619.4305243 7001289F:109:CB97UANXX:1:2104:13880:73224/1	R1	-	+	+	-	0.000000	0.000000
ERR2061619.4305244 7001289F:103:C9WFLANXX:3:1101:1241:84739/2	R2	-	-	+	-	-	0.486726
ERR2061619.4305245 7001289F:103:C9WFLANXX:3:2202:5814:5070/2	R2	-	-	+	-	-	0.433628
ERR2061619.4305246 7001289F:109:CB97UANXX:1:2311:11801:62617/1	R1	+	-	-	-	0.457944	-
ERR2061619.4305247 7001289F:109:CB97UANXX:1:1311:6947:79494/1	R1	+	-	-	-	0.457944	-
ERR2061619.4305248 7001289F:109:CB97UANXX:1:1313:8029:62505/1	R1	+	-	-	-	0.616822	-
ERR2061619.4305249 7001289F:109:CB97UANXX:1:2301:17817:3860/1	R1	+	-	-	-	0.457944	-
ERR2061619.4305250 7001289F:109:CB97UANXX:1:2307:7100:29547/1	R1	+	-	-	-	0.515789	-
ERR2061619.4305251 7001289F:103:C9WFLANXX:3:1305:15808:80853/1	R1	+	-	-	+	0.457944	0.000000
ERR2061619.4305252 7001289F:109:CB97UANXX:1:2202:10855:97873/1	R1	-	+	+	-	0.387097	0.924528
ERR2061619.4305253 7001289F:109:CB97UANXX:1:1313:14898:100546/1	R1	+	-	-	+	0.457944	0.600000
ERR2061619.4305254 7001289F:103:C9WFLANXX:3:2213:1499:64125/2	R2	-	-	+	-	-	0.862069
ERR2061619.4305255 7001289F:103:C9WFLANXX:3:1216:20501:27797/1	R1	+	-	-	-	0.500000	-
ERR2061619.4305256 7001289F:103:C9WFLANXX:3:1212:3524:67009/2	R2	-	-	+	-	-	0.862069
ERR2061619.4305257 7001289F:109:CB97UANXX:1:1102:19997:39527/1	R1	+	-	-	-	0.887850	-
ERR2061619.4305258 7001289F:109:CB97UANXX:1:2209:3044:30329/2	R2	-	-	+	-	-	0.446429
ERR2061619.4305259 7001289F:109:CB97UANXX:1:1304:9731:13303/1	R1	+	-	-	-	0.500000	-
ERR2061619.4305260 7001289F:109:CB97UANXX:1:1316:13461:20248/2	R2	-	-	+	-	-	0.568182
ERR2061619.4305261 7001289F:103:C9WFLANXX:3:2104:14802:54000/1	R1	-	+	+	-	0.000000	0.471698
ERR2061619.4305262 7001289F:103:C9WFLANXX:4:2312:1844:93875/1	R1	+	-	-	+	0.841121	0.341667
ERR2061619.4305263 7001289F:109:CB97UANXX:1:2101:4354:39352/2	R2	-	-	+	-	-	0.471698
ERR2061619.4305264 7001289F:109:CB97UANXX:1:1305:18542:90528/1	R1	+	-	-	+	0.500000	0.537190
ERR2061619.4305265 7001289F:109:CB97UANXX:1:2303:10799:32600/1	R1	+	-	-	+	0.446429	0.000000
ERR2061619.4305266 7001289F:103:C9WFLANXX:3:1208:4528:88685/2	R2	-	-	+	-	-	0.365385
ERR2061619.4305267 7001289F:109:CB97UANXX:1:2201:1270:77276/2	R2	-	-	+	-	-	0.365385
ERR2061619.4305268 7001289F:109:CB97UANXX:1:1309:12443:68010/2	R2	-	-	+	-	-	0.345455
ERR2061619.4305269 7001289F:109:CB97UANXX:1:2315:9463:24888/1	R1	+	-	-	-	0.302752	-
ERR2061619.4305271 7001289F:109:CB97UANXX:1:1108:12590:96759/1	R1	-	+	+	-	0.000000	0.590361
ERR2061619.4305272 7001289F:103:C9WFLANXX:3:2216:14976:25598/2	R2	-	-	+	-	-	0.500000
ERR2061619.4305273 7001289F:103:C9WFLANXX:3:2310:18235:20660/1	R1	-	+	+	-	0.000000	0.598214
ERR2061619.4305275 7001289F:103:C9WFLANXX:4:1306:8677:16239/1	R1	+	-	-	-	0.540984	-
ERR2061619.4305276 7001289F:109:CB97UANXX:1:1109:7098:61816/2	R2	-	-	-	+	-	0.000000
ERR2061619.4305277 7001289F:103:C9WFLANXX:3:1307:8742:70678/1	R1	-	+	+	-	0.000000	0.600000
ERR2061619.4305278 7001289F:109:CB97UANXX:1:2311:10680:94041/1	R1	-	+	+	-	0.072289	0.000000
ERR2061619.4305279 7001289F:109:CB97UANXX:1:1111:9491:29071/1	R1	+	-	-	+	0.387755	0.000000
ERR2061619.4305283 7001289F:103:C9WFLANXX:3:1309:14341:25325/2	R2	-	-	+	-	-	0.388235
ERR2061619.4305284 7001289F:109:CB97UANXX:1:1211:13574:32524/1	R1	-	+	+	-	0.000000	0.000000
ERR2061619.4305287 7001289F:109:CB97UANXX:1:1307:3774:28779/1	R1	-	+	-	-	0.000000	-
ERR2061619.4305290 7001289F:109:CB97UANXX:1:2215:18452:36247/2	R2	-	-	+	-	-	0.636364
ERR2061619.4305291 7001289F:109:CB97UANXX:1:1216:6517:88505/1	R1	+	-	-	-	0.000000	-
ERR2061619.4305292 7001289F:109:CB97UANXX:1:1313:9878:52174/2	R2	-	-	+	-	-	0.612903
ERR2061619.4305293 7001289F:103:C9WFLANXX:4:1108:12768:3261/1	R1	-	+	-	-	0.950000	-
ERR2061619.4305294 7001289F:109:CB97UANXX:1:2104:6589:68679/1	R1	-	+	+	-	0.000000	0.000000
ERR2061619.4305295 7001289F:109:CB97UANXX:1:1208:20953:51648/1	R1	-	+	+	-	0.112903	0.000000
ERR2061619.4305297 7001289F:109:CB97UANXX:1:1208:15068:92057/2	R2	-	-	+	-	-	0.000000
ERR2061619.4305298 7001289F:103:C9WFLANXX:4:1202:8666:22998/2	R2	-	-	+	-	-	0.000000
ERR2061619.4329633 7001289F:103:C9WFLANXX:4:1213:12844:97503/2	R2	-	-	-	+	-	0.000000
ERR2061619.4367479 7001289F:109:CB97UANXX:1:1207:18078:64750/1	R1	-	+	-	-	0.000000	-
ERR2061619.4621508 7001289F:103:C9WFLANXX:3:1315:11587:99748/2	R2	-	-	+	-	-	0.520408
ERR2061619.4720649 7001289F:109:CB97UANXX:1:2204:10884:29642/2	R2	-	-	-	+	-	0.363636
ERR2061619.4929220 7001289F:103:C9WFLANXX:3:1313:4361:23588/2	R2	-	-	-	+	-	0.071429
ERR2061619.5661887 7001289F:103:C9WFLANXX:3:1310:14838:78747/1	R1	-	+	-	-	1.000000	-
ERR2061619.5775283 7001289F:103:C9WFLANXX:3:2304:18986:19697/2	R2	-	-	-	+	-	0.000000
ERR2061619.5828801 7001289F:109:CB97UANXX:1:2212:12435:34698/2	R2	-	-	-	+	-	0.526316
ERR2061619.5959452 7001289F:109:CB97UANXX:1:1309:1131:71741/2	R2	-	-	-	+	-	0.800000
ERR2061619.6047131 7001289F:109:CB97UANXX:1:1115:9635:67351/1	R1	+	-	-	-	0.500000	-
ERR2061619.6779279 7001289F:109:CB97UANXX:1:2308:3628:78260/1	R1	-	+	-	-	0.000000	-
ERR2061619.6861129 7001289F:103:C9WFLANXX:3:1302:4874:95959/1	R1	-	+	-	-	0.444444	-
ERR2061619.6907352 7001289F:109:CB97UANXX:1:2315:15863:65771/1	R1	-	+	-	-	0.000000	-
ERR2061619.6953280 7001289F:109:CB97UANXX:1:2102:20223:68745/2	R2	-	-	+	-	-	0.859155
ERR2061619.7138646 7001289F:109:CB97UANXX:1:1302:16461:74287/1	R1	+	-	-	-	0.457944	-
ERR2061619.7179712 7001289F:109:CB97UANXX:1:2103:10940:76840/2	R2	-	-	-	+	-	0.375000
ERR2061619.8311317 7001289F:103:C9WFLANXX:3:2109:17509:53114/2	R2	-	-	-	+	-	0.000000
ERR2061619.8327526 7001289F:109:CB97UANXX:1:1103:11034:47620/1	R1	-	+	-	-	0.000000	-
ERR2061619.8845635 7001289F:103:C9WFLANXX:3:2203:16580:18198/2	R2	-	-	-	+	-	0.041322
ERR2061619.9169320 7001289F:103:C9WFLANXX:4:1202:4936:9062/2	R2	-	-	-	+	-	0.962963
ERR2061619.9169427 7001289F:109:CB97UANXX:1:1109:10886:90027/1	R1	-	+	-	-	0.000000	-
ERR2061619.9275859 7001289F:109:CB97UANXX:1:2311:6853:69507/2	R2	-	-	+	-	-	0.302752
ERR2061619.9275860 7001289F:109:CB97UANXX:1:1114:5778:43360/1	R1	+	-	-	-	0.495327	-
ERR2061619.9275861 7001289F:109:CB97UANXX:1:1208:7354:6366/2	R2	-	-	+	-	-	0.863636
ERR2061619.9275862 7001289F:103:C9WFLANXX:3:2306:20787:89352/1	R1	-	+	-	-	0.092437	-
ERR2061619.9275863 7001289F:103:C9WFLANXX:4:2211:18031:52852/2	R2	-	-	-	+	-	0.000000
ERR2061619.9275864 7001289F:109:CB97UANXX:1:2112:21039:26887/1	R1	-	+	-	-	0.000000	-
ERR2061619.9275865 7001289F:103:C9WFLANXX:3:1101:7942:8987/2	R2	-	-	+	-	-	0.500000
ERR2061619.9275866 7001289F:103:C9WFLANXX:3:2202:7456:67619/2	R2	-	-	+	-	-	0.657895
ERR2061619.9275868 7001289F:103:C9WFLANXX:3:2113:3022:73966/1	R1	+	-	-	-	0.000000	-
ERR2061619.9275869 7001289F:103:C9WFLANXX:3:1304:7598:52081/1	R1	+	-	-	-	0.537500	-
ERR2061619.9275870 7001289F:103:C9WFLANXX:3:1204:18251:77121/2	R2	-	-	+	-	-	0.678571
ERR2061619.9275871 7001289F:103:C9WFLANXX:4:2303:20093:27427/1	R1	+	-	-	-	0.000000	-
ERR2061619.9275872 7001289F:103:C9WFLANXX:4:2303:19537:54454/1	R1	+	-	-	-	0.767442	-
ERR2061619.9275873 7001289F:103:C9WFLANXX:4:2313:4933:35284/1	R1	+	-	-	-	0.781250	-
ERR2061619.9275874 7001289F:103:C9WFLANXX:4:2302:20388:84132/2	R2	-	-	+	-	-	0.471698
ERR2061619.9275876 7001289F:103:C9WFLANXX:4:2206:14131:12453/2	R2	-	-	+	-	-	0.531915
ERR2061619.9275877 7001289F:103:C9WFLANXX:4:2208:2027:48259/1	R1	+	-	-	-	0.760000	-
ERR2061619.9275878 7001289F:103:C9WFLANXX:4:1310:16713:87049/2	R2	-	-	+	-	-	0.714286
ERR2061619.9275879 7001289F:103:C9WFLANXX:4:2116:5470:70324/2	R2	-	-	+	-	-	0.365385
