2024-12-26T17:16:26
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061614.6557221 7001289F:109:CB97UANXX:1:2104:2005:98797/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557223 7001289F:109:CB97UANXX:1:1205:4694:23776/1	R1	+	-	+	-	0.609756	0.609756
ERR2061614.6557224 7001289F:109:CB97UANXX:1:1216:2884:18399/1	R1	+	-	+	-	0.457944	0.457944
ERR2061614.6557225 7001289F:103:C9WFLANXX:4:2202:8979:27677/1	R1	+	-	+	-	0.568182	0.568182
ERR2061614.6557228 7001289F:109:CB97UANXX:1:2304:7143:5207/1	R1	+	-	+	-	0.457944	0.457944
ERR2061614.6557229 7001289F:103:C9WFLANXX:4:2203:13100:8546/1	R1	+	-	+	-	0.433628	0.433628
ERR2061614.6557233 7001289F:109:CB97UANXX:1:2116:9025:57194/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557234 7001289F:109:CB97UANXX:1:2113:10643:14136/1	R1	+	-	+	-	0.934579	0.934579
ERR2061614.6557235 7001289F:103:C9WFLANXX:4:1104:15752:58916/1	R1	+	-	+	-	0.471698	0.471698
ERR2061614.6557236 7001289F:103:C9WFLANXX:4:2108:3809:32476/1	R1	+	-	+	-	0.590361	0.590361
ERR2061614.6557239 7001289F:109:CB97UANXX:1:1109:20532:38953/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557240 7001289F:109:CB97UANXX:1:2102:3907:78142/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557242 7001289F:109:CB97UANXX:1:2104:8320:65052/1	R1	-	+	-	+	0.063636	0.063636
ERR2061614.6557243 7001289F:103:C9WFLANXX:4:1313:15104:35933/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557245 7001289F:109:CB97UANXX:1:2215:18130:25414/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557246 7001289F:103:C9WFLANXX:3:2113:5495:89597/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557247 7001289F:103:C9WFLANXX:4:2216:5439:99083/1	R1	+	-	+	-	0.475000	0.475000
ERR2061614.6557248 7001289F:109:CB97UANXX:1:2110:21238:73545/1	R1	+	-	+	-	0.931034	0.931034
ERR2061614.6557249 7001289F:109:CB97UANXX:1:1201:15700:10896/1	R1	+	-	+	-	0.753846	0.753846
ERR2061614.6557251 7001289F:109:CB97UANXX:1:2105:8564:2633/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557252 7001289F:109:CB97UANXX:1:2108:17736:14041/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557253 7001289F:109:CB97UANXX:1:2312:4393:46501/1	R1	+	-	+	-	0.345455	0.345455
ERR2061614.6557254 7001289F:103:C9WFLANXX:4:1216:4638:62914/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557255 7001289F:103:C9WFLANXX:3:1102:18151:76396/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557256 7001289F:103:C9WFLANXX:4:2208:10636:73151/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557257 7001289F:103:C9WFLANXX:3:2313:2974:79197/1	R1	+	-	+	-	0.348624	0.348624
ERR2061614.6557258 7001289F:103:C9WFLANXX:4:1213:9433:63254/1	R1	+	-	+	-	0.673469	0.673469
ERR2061614.6557259 7001289F:103:C9WFLANXX:3:1303:12559:15414/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557262 7001289F:109:CB97UANXX:1:1209:20397:26626/1	R1	+	-	+	-	0.612903	0.612903
ERR2061614.6557263 7001289F:103:C9WFLANXX:3:2105:12648:10350/1	R1	+	-	+	-	0.302752	0.302752
ERR2061614.6557264 7001289F:103:C9WFLANXX:3:2313:13829:38159/1	R1	-	+	-	+	0.147541	0.147541
ERR2061614.6557265 7001289F:103:C9WFLANXX:3:1215:5495:85230/1	R1	-	+	-	+	0.056075	0.056075
ERR2061614.6557266 7001289F:109:CB97UANXX:1:2101:17789:11203/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557269 7001289F:109:CB97UANXX:1:2115:7615:11113/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557270 7001289F:103:C9WFLANXX:3:2206:13099:38806/1	R1	+	-	+	-	0.492537	0.492537
ERR2061614.6557271 7001289F:103:C9WFLANXX:3:1312:17384:79778/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557272 7001289F:109:CB97UANXX:1:2201:13369:39729/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557273 7001289F:109:CB97UANXX:1:2107:4302:50457/1	R1	+	-	+	-	0.417722	0.417722
ERR2061614.6557274 7001289F:109:CB97UANXX:1:2304:14064:38379/1	R1	+	-	+	-	0.362637	0.362637
ERR2061614.6557275 7001289F:103:C9WFLANXX:4:2314:8981:81347/1	R1	+	-	+	-	0.457944	0.457944
ERR2061614.6557276 7001289F:103:C9WFLANXX:4:2312:10667:72518/1	R1	-	+	-	+	0.054054	0.054054
ERR2061614.6557277 7001289F:103:C9WFLANXX:4:1307:5625:32802/1	R1	+	-	+	-	0.441860	0.441860
ERR2061614.6557279 7001289F:103:C9WFLANXX:3:2304:21281:75063/1	R1	+	-	+	-	0.578947	0.578947
ERR2061614.6557280 7001289F:103:C9WFLANXX:3:2112:11891:62105/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557282 7001289F:103:C9WFLANXX:3:1213:5364:88631/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557283 7001289F:103:C9WFLANXX:3:1212:8384:9248/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557284 7001289F:109:CB97UANXX:1:1201:7014:95278/1	R1	+	-	+	-	0.862069	0.862069
ERR2061614.6557287 7001289F:103:C9WFLANXX:3:2103:13168:27792/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557289 7001289F:109:CB97UANXX:1:2309:6842:33380/1	R1	-	+	-	+	0.100000	0.100000
ERR2061614.6557290 7001289F:109:CB97UANXX:1:2103:9588:12804/1	R1	+	-	+	-	0.863636	0.863636
ERR2061614.6557291 7001289F:103:C9WFLANXX:3:2114:3435:93065/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557292 7001289F:103:C9WFLANXX:3:1102:5009:88307/1	R1	+	-	+	-	0.320388	0.320388
ERR2061614.6557293 7001289F:109:CB97UANXX:1:2216:4602:8511/1	R1	-	+	-	+	0.068966	0.068966
ERR2061614.6557295 7001289F:109:CB97UANXX:1:1203:2539:9954/1	R1	-	+	-	+	0.080000	0.080000
ERR2061614.6557298 7001289F:103:C9WFLANXX:4:1115:19014:56275/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557299 7001289F:109:CB97UANXX:1:1310:16659:29905/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557301 7001289F:109:CB97UANXX:1:1110:13710:6581/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557302 7001289F:109:CB97UANXX:1:2202:4327:2523/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557303 7001289F:103:C9WFLANXX:3:1111:19248:15538/1	R1	+	-	+	-	0.924528	0.924528
ERR2061614.6557304 7001289F:103:C9WFLANXX:4:2206:6786:23708/1	R1	-	+	-	+	0.120879	0.120879
ERR2061614.6557307 7001289F:109:CB97UANXX:1:2206:7175:82187/1	R1	+	-	+	-	0.673469	0.673469
ERR2061614.6557308 7001289F:109:CB97UANXX:1:1216:18658:42705/1	R1	+	-	+	-	0.830508	0.830508
ERR2061614.6557309 7001289F:103:C9WFLANXX:3:1207:14475:98416/1	R1	+	-	+	-	0.760000	0.760000
ERR2061614.6557311 7001289F:109:CB97UANXX:1:2208:5458:20699/1	R1	+	-	+	-	0.767442	0.767442
ERR2061614.6557312 7001289F:109:CB97UANXX:1:2113:19735:55613/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557313 7001289F:109:CB97UANXX:1:2109:9721:73986/1	R1	-	+	-	+	0.119403	0.119403
ERR2061614.6557315 7001289F:109:CB97UANXX:1:1107:16527:84443/1	R1	+	-	+	-	0.673469	0.673469
ERR2061614.6557316 7001289F:103:C9WFLANXX:3:2210:3645:19890/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557319 7001289F:109:CB97UANXX:1:1104:14654:74706/1	R1	-	+	-	+	0.094595	0.094595
ERR2061614.6557320 7001289F:103:C9WFLANXX:3:1214:20278:81087/1	R1	-	+	-	+	0.587500	0.587500
ERR2061614.6557321 7001289F:103:C9WFLANXX:4:2210:19665:34112/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557322 7001289F:103:C9WFLANXX:4:1216:9350:9613/1	R1	+	-	+	-	0.600000	0.600000
ERR2061614.6557323 7001289F:103:C9WFLANXX:4:1207:6686:32890/1	R1	-	+	-	+	0.159091	0.159091
ERR2061614.6557326 7001289F:103:C9WFLANXX:4:1209:6685:54161/1	R1	+	-	+	-	0.433628	0.433628
ERR2061614.6557327 7001289F:103:C9WFLANXX:3:1206:6552:80242/1	R1	-	+	-	+	0.095238	0.095238
ERR2061614.6557328 7001289F:103:C9WFLANXX:3:1202:10255:82860/1	R1	-	+	-	+	0.485294	0.485294
ERR2061614.6557331 7001289F:103:C9WFLANXX:4:1306:9511:55910/1	R1	+	-	+	-	0.600000	0.600000
ERR2061614.6557333 7001289F:109:CB97UANXX:1:2216:13531:45560/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557334 7001289F:103:C9WFLANXX:4:1303:11194:41680/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557335 7001289F:103:C9WFLANXX:4:1105:13536:73245/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557338 7001289F:103:C9WFLANXX:3:2116:3653:96491/1	R1	-	+	-	+	0.166667	0.166667
ERR2061614.6557340 7001289F:103:C9WFLANXX:3:2113:17345:18022/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557341 7001289F:103:C9WFLANXX:4:1102:11563:16510/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557343 7001289F:109:CB97UANXX:1:1106:19171:51051/1	R1	-	+	-	+	0.159091	0.159091
ERR2061614.6557344 7001289F:109:CB97UANXX:1:1305:6538:100858/1	R1	-	+	-	+	0.140000	0.140000
ERR2061614.6557345 7001289F:103:C9WFLANXX:3:2202:10743:24062/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557346 7001289F:103:C9WFLANXX:3:2312:12920:22635/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557350 7001289F:103:C9WFLANXX:4:1305:15744:79247/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557353 7001289F:109:CB97UANXX:1:2104:6424:23642/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557354 7001289F:109:CB97UANXX:1:2108:20865:65271/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557357 7001289F:103:C9WFLANXX:4:2308:5402:51277/1	R1	+	-	+	-	0.515789	0.515789
ERR2061614.6557358 7001289F:103:C9WFLANXX:4:1314:6049:11901/1	R1	+	-	+	-	0.830508	0.830508
ERR2061614.6557363 7001289F:109:CB97UANXX:1:2105:16257:66445/1	R1	+	-	+	-	0.568182	0.568182
ERR2061614.6557366 7001289F:109:CB97UANXX:1:1103:14755:6890/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557367 7001289F:103:C9WFLANXX:4:2215:14650:46414/1	R1	+	-	+	-	0.452055	0.452055
ERR2061614.6557373 7001289F:109:CB97UANXX:1:1204:15676:37498/1	R1	+	-	+	-	0.446429	0.446429
ERR2061614.6557375 7001289F:103:C9WFLANXX:3:1201:6226:14012/1	R1	+	-	+	-	0.446429	0.446429
ERR2061614.6557377 7001289F:103:C9WFLANXX:3:1314:13682:38454/1	R1	+	-	+	-	0.345455	0.345455
ERR2061614.6557378 7001289F:103:C9WFLANXX:4:2306:15655:92568/1	R1	+	-	+	-	0.135135	0.135135
ERR2061614.6557379 7001289F:103:C9WFLANXX:4:2308:16777:80387/1	R1	+	-	+	-	0.345455	0.345455
ERR2061614.6557381 7001289F:103:C9WFLANXX:4:1316:19468:100013/1	R1	+	-	+	-	0.345455	0.345455
ERR2061614.6557384 7001289F:109:CB97UANXX:1:1301:7733:100135/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557385 7001289F:109:CB97UANXX:1:1308:10568:95356/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557389 7001289F:103:C9WFLANXX:4:1211:8380:10767/1	R1	+	-	+	-	0.302752	0.302752
ERR2061614.6557390 7001289F:103:C9WFLANXX:4:1115:5852:65923/1	R1	+	-	+	-	0.302752	0.302752
ERR2061614.6557391 7001289F:109:CB97UANXX:1:2316:17356:25976/1	R1	+	-	+	-	0.302752	0.302752
ERR2061614.6557392 7001289F:103:C9WFLANXX:4:2112:7843:74908/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557397 7001289F:103:C9WFLANXX:4:1101:1588:24720/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557400 7001289F:109:CB97UANXX:1:1301:4029:41808/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557402 7001289F:109:CB97UANXX:1:1304:8779:35339/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557403 7001289F:109:CB97UANXX:1:1210:9866:34231/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557405 7001289F:109:CB97UANXX:1:1306:3771:67594/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557408 7001289F:109:CB97UANXX:1:1209:17890:14975/1	R1	-	+	-	+	0.123711	0.123711
ERR2061614.6557409 7001289F:109:CB97UANXX:1:1309:9274:87644/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557410 7001289F:109:CB97UANXX:1:1304:19207:49853/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557411 7001289F:109:CB97UANXX:1:1204:8623:34239/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557412 7001289F:103:C9WFLANXX:3:2201:10566:61482/1	R1	+	-	+	-	0.433628	0.433628
ERR2061614.6557413 7001289F:103:C9WFLANXX:3:2108:5452:88525/1	R1	+	-	+	-	0.433628	0.433628
ERR2061614.6557415 7001289F:103:C9WFLANXX:3:1115:17284:23155/1	R1	+	-	+	-	0.457944	0.457944
ERR2061614.6557416 7001289F:103:C9WFLANXX:4:2216:4497:69018/1	R1	+	-	+	-	0.433628	0.433628
ERR2061614.6557417 7001289F:103:C9WFLANXX:4:2205:5392:100325/1	R1	+	-	+	-	0.433628	0.433628
ERR2061614.6557422 7001289F:109:CB97UANXX:1:1309:13170:76915/1	R1	+	-	+	-	0.457944	0.457944
ERR2061614.6557425 7001289F:109:CB97UANXX:1:1205:4181:57445/1	R1	+	-	+	-	0.433628	0.433628
ERR2061614.6557426 7001289F:109:CB97UANXX:1:2203:4006:64658/1	R1	-	+	-	+	0.077778	0.077778
ERR2061614.6557427 7001289F:103:C9WFLANXX:3:1204:12814:59734/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557428 7001289F:103:C9WFLANXX:3:1204:15633:6309/1	R1	+	-	+	-	0.457944	0.457944
ERR2061614.6557432 7001289F:103:C9WFLANXX:4:1305:17904:95730/1	R1	+	-	+	-	0.471698	0.471698
ERR2061614.6557433 7001289F:103:C9WFLANXX:4:1111:12769:64515/1	R1	+	-	+	-	0.446429	0.446429
ERR2061614.6557434 7001289F:103:C9WFLANXX:4:1205:15915:67354/1	R1	+	-	+	-	0.446429	0.446429
ERR2061614.6557435 7001289F:109:CB97UANXX:1:1107:14680:60643/1	R1	+	-	+	-	0.446429	0.446429
ERR2061614.6557437 7001289F:109:CB97UANXX:1:2305:15756:18558/1	R1	+	-	+	-	0.471698	0.471698
ERR2061614.6557438 7001289F:103:C9WFLANXX:3:2206:2739:60365/1	R1	+	-	+	-	0.345455	0.345455
ERR2061614.6557440 7001289F:109:CB97UANXX:1:2201:5828:4034/1	R1	+	-	+	-	0.345455	0.345455
ERR2061614.6557441 7001289F:109:CB97UANXX:1:1111:3476:16781/1	R1	+	-	+	-	0.600000	0.600000
ERR2061614.6557445 7001289F:109:CB97UANXX:1:1107:14507:99741/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557446 7001289F:109:CB97UANXX:1:2311:4642:93687/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557447 7001289F:109:CB97UANXX:1:1211:18527:27704/1	R1	+	-	+	-	0.657895	0.657895
ERR2061614.6557448 7001289F:103:C9WFLANXX:3:1209:11242:82328/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557449 7001289F:109:CB97UANXX:1:1308:1500:75259/1	R1	-	+	-	+	0.159091	0.159091
ERR2061614.6557450 7001289F:109:CB97UANXX:1:2212:10303:16417/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557451 7001289F:103:C9WFLANXX:3:2315:14928:86666/1	R1	+	-	+	-	0.830508	0.830508
ERR2061614.6557452 7001289F:103:C9WFLANXX:3:2109:14011:42473/1	R1	+	-	+	-	0.924528	0.924528
ERR2061614.6557454 7001289F:109:CB97UANXX:1:1111:4299:47535/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557455 7001289F:109:CB97UANXX:1:2202:2362:28156/1	R1	+	-	+	-	0.600000	0.600000
ERR2061614.6557456 7001289F:103:C9WFLANXX:3:2315:9578:100232/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557457 7001289F:109:CB97UANXX:1:2207:8642:28835/1	R1	-	+	-	+	0.164179	0.164179
ERR2061614.6557458 7001289F:109:CB97UANXX:1:1308:20670:50581/1	R1	+	-	+	-	0.457944	0.457944
ERR2061614.6557459 7001289F:109:CB97UANXX:1:2113:15958:20508/1	R1	+	-	+	-	0.800000	0.800000
ERR2061614.6557460 7001289F:109:CB97UANXX:1:1307:3993:90498/1	R1	+	-	+	-	0.609756	0.609756
ERR2061614.6557461 7001289F:109:CB97UANXX:1:2107:4165:49186/1	R1	-	+	-	+	0.218750	0.218750
ERR2061614.6557464 7001289F:109:CB97UANXX:1:2311:6640:49774/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557465 7001289F:103:C9WFLANXX:4:1215:10057:97514/1	R1	+	-	+	-	0.446429	0.446429
ERR2061614.6557466 7001289F:109:CB97UANXX:1:1310:16553:51205/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557468 7001289F:109:CB97UANXX:1:2310:7049:28908/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557469 7001289F:109:CB97UANXX:1:1208:12572:7308/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557472 7001289F:109:CB97UANXX:1:2310:10956:29784/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557473 7001289F:109:CB97UANXX:1:1308:17969:79291/1	R1	+	-	+	-	0.345455	0.345455
ERR2061614.6557475 7001289F:109:CB97UANXX:1:1115:5078:63936/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.6557478 7001289F:109:CB97UANXX:1:2316:14559:19460/1	R1	-	+	-	+	0.186047	0.186047
ERR2061614.6557481 7001289F:109:CB97UANXX:1:1116:18914:12951/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6557482 7001289F:109:CB97UANXX:1:1214:10470:13709/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.6592909 7001289F:109:CB97UANXX:1:2204:6111:89628/1	R1	-	+	-	+	0.366667	0.366667
ERR2061614.8935909 7001289F:103:C9WFLANXX:4:2116:4445:13329/1	R1	+	-	+	-	0.830508	0.830508
ERR2061614.9141241 7001289F:103:C9WFLANXX:4:2208:7995:7043/1	R1	-	+	-	+	0.000000	0.000000
ERR2061614.11179561 7001289F:103:C9WFLANXX:3:1315:1453:33160/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.13693611 7001289F:103:C9WFLANXX:3:2313:21084:58282/1	R1	+	-	+	-	0.540984	0.540984
ERR2061614.13693615 7001289F:103:C9WFLANXX:4:1110:21303:6972/1	R1	+	-	+	-	0.592920	0.592920
ERR2061614.13693616 7001289F:109:CB97UANXX:1:2210:8510:90750/1	R1	+	-	+	-	0.345455	0.345455
ERR2061614.13693620 7001289F:109:CB97UANXX:1:2107:21294:37561/1	R1	+	-	+	-	0.433628	0.433628
ERR2061614.13693622 7001289F:103:C9WFLANXX:3:2206:2342:66887/1	R1	+	-	+	-	0.882883	0.882883
ERR2061614.13693623 7001289F:109:CB97UANXX:1:1104:13409:2376/1	R1	+	-	+	-	0.891892	0.891892
ERR2061614.13693626 7001289F:109:CB97UANXX:1:2304:16084:53808/1	R1	+	-	+	-	0.759259	0.759259
ERR2061614.13693627 7001289F:109:CB97UANXX:1:2313:4948:13261/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.13693629 7001289F:103:C9WFLANXX:3:1305:15539:32377/1	R1	+	-	+	-	0.446429	0.446429
ERR2061614.13693631 7001289F:103:C9WFLANXX:4:1213:14733:42263/1	R1	+	-	+	-	0.446429	0.446429
ERR2061614.13693634 7001289F:109:CB97UANXX:1:1309:9347:85773/1	R1	+	-	+	-	0.000000	0.000000
ERR2061614.13693636 7001289F:109:CB97UANXX:1:1101:15196:47753/1	R1	-	+	-	+	0.071429	0.071429
ERR2061614.13693637 7001289F:103:C9WFLANXX:3:1312:9496:55911/1	R1	+	-	+	-	0.938053	0.938053
ERR2061614.13693639 7001289F:103:C9WFLANXX:4:2310:5402:62736/1	R1	+	-	+	-	0.446429	0.446429
ERR2061614.13693640 7001289F:103:C9WFLANXX:4:2301:19917:37462/1	R1	+	-	+	-	0.433628	0.433628
ERR2061614.13693644 7001289F:109:CB97UANXX:1:1203:10282:56392/1	R1	+	-	+	-	0.446429	0.446429
