2022-07-19T15:02:57
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061617.3078628 7001289F:103:C9WFLANXX:4:1306:5240:71580/2	R2	-	-	+	-	-	0.000000
ERR2061617.3078629 7001289F:103:C9WFLANXX:4:1101:2020:21657/1	R1	+	-	-	-	0.000000	-
ERR2061617.3078630 7001289F:103:C9WFLANXX:3:2302:13411:90854/2	R2	-	-	-	+	-	0.000000
ERR2061617.3078631 7001289F:103:C9WFLANXX:3:2310:12238:46811/2	R2	-	-	+	-	-	0.357798
ERR2061617.3078632 7001289F:103:C9WFLANXX:3:2211:19114:70663/1	R1	+	-	-	-	0.000000	-
ERR2061617.3078633 7001289F:103:C9WFLANXX:3:2111:17320:26034/2	R2	-	-	+	-	-	0.457944
ERR2061617.3078634 7001289F:103:C9WFLANXX:3:1307:16735:12874/2	R2	-	-	+	-	-	0.910448
ERR2061617.3078635 7001289F:103:C9WFLANXX:4:2316:8513:78298/1	R1	+	-	-	-	0.000000	-
ERR2061617.3078636 7001289F:103:C9WFLANXX:4:2304:5900:64710/1	R1	+	-	-	-	0.500000	-
ERR2061617.3078637 7001289F:103:C9WFLANXX:4:2103:19225:10441/2	R2	-	-	+	-	-	0.771429
ERR2061617.3078638 7001289F:103:C9WFLANXX:4:2107:7871:61088/1	R1	+	-	-	-	0.000000	-
ERR2061617.3078639 7001289F:103:C9WFLANXX:4:1306:4909:70338/1	R1	+	-	-	-	0.000000	-
ERR2061617.3078640 7001289F:103:C9WFLANXX:4:1215:19851:33978/1	R1	+	-	-	-	0.457944	-
ERR2061617.3078641 7001289F:103:C9WFLANXX:3:1103:10722:46675/1	R1	+	-	-	-	0.514019	-
ERR2061617.3078643 7001289F:103:C9WFLANXX:3:2213:5709:19971/1	R1	+	-	-	-	0.302752	-
ERR2061617.3078644 7001289F:103:C9WFLANXX:3:2205:6220:63600/2	R2	-	-	+	-	-	0.345455
ERR2061617.3078645 7001289F:103:C9WFLANXX:3:1311:10023:92748/2	R2	-	-	+	-	-	0.000000
ERR2061617.3078646 7001289F:103:C9WFLANXX:3:2108:4739:93221/1	R1	+	-	-	-	0.457944	-
ERR2061617.3078647 7001289F:103:C9WFLANXX:3:1312:7905:54215/2	R2	-	-	+	-	-	0.345455
ERR2061617.3078648 7001289F:103:C9WFLANXX:4:2314:19461:43526/2	R2	-	-	+	-	-	0.454545
ERR2061617.3078649 7001289F:103:C9WFLANXX:4:2316:4216:40402/1	R1	+	-	-	-	0.381818	-
ERR2061617.3078650 7001289F:103:C9WFLANXX:4:2209:8642:30077/2	R2	-	-	+	-	-	0.302752
ERR2061617.3078651 7001289F:103:C9WFLANXX:4:2104:19349:21674/1	R1	+	-	-	-	0.345455	-
ERR2061617.3078652 7001289F:103:C9WFLANXX:3:1106:20177:38237/1	R1	+	-	-	-	0.891892	-
ERR2061617.3078653 7001289F:103:C9WFLANXX:3:2201:5513:67593/2	R2	-	-	+	-	-	0.302752
ERR2061617.3078654 7001289F:103:C9WFLANXX:3:1209:2419:2319/1	R1	+	-	-	-	0.345455	-
ERR2061617.3078655 7001289F:103:C9WFLANXX:4:2303:2081:24942/2	R2	-	-	+	-	-	0.000000
ERR2061617.3078656 7001289F:103:C9WFLANXX:4:2215:11763:47682/1	R1	+	-	-	-	0.365385	-
ERR2061617.3078657 7001289F:103:C9WFLANXX:4:2103:6290:5448/1	R1	+	-	-	-	0.345455	-
ERR2061617.3078658 7001289F:103:C9WFLANXX:4:2108:9038:32744/1	R1	+	-	-	-	0.348624	-
ERR2061617.3078659 7001289F:103:C9WFLANXX:3:2213:18073:43029/1	R1	+	-	-	-	0.558824	-
ERR2061617.3078660 7001289F:103:C9WFLANXX:4:1101:3281:80695/1	R1	+	-	-	-	0.340206	-
ERR2061617.3078661 7001289F:103:C9WFLANXX:3:1106:5347:4356/2	R2	-	-	+	-	-	0.050505
ERR2061617.3078663 7001289F:103:C9WFLANXX:4:2111:2492:95508/2	R2	-	-	+	-	-	0.876543
ERR2061617.3078664 7001289F:103:C9WFLANXX:4:1113:8058:66225/2	R2	-	-	+	-	-	0.673469
ERR2061617.3078665 7001289F:103:C9WFLANXX:4:1307:17687:77161/1	R1	-	+	+	-	0.962963	0.302752
ERR2061617.3078666 7001289F:103:C9WFLANXX:3:2207:13672:5821/1	R1	+	-	-	-	0.000000	-
ERR2061617.3078667 7001289F:103:C9WFLANXX:4:2106:3717:67894/1	R1	+	-	-	-	0.320388	-
ERR2061617.3078669 7001289F:103:C9WFLANXX:4:1210:14961:74810/1	R1	-	+	+	-	0.000000	0.471698
ERR2061617.3078672 7001289F:103:C9WFLANXX:4:2307:10150:37326/1	R1	+	-	-	+	0.339450	0.133333
ERR2061617.3078673 7001289F:103:C9WFLANXX:4:2215:7130:63483/1	R1	+	-	-	-	0.558824	-
ERR2061617.3078674 7001289F:103:C9WFLANXX:3:1209:18793:41012/1	R1	-	+	+	-	0.000000	0.345455
ERR2061617.3078675 7001289F:103:C9WFLANXX:4:2315:16611:11993/2	R2	-	-	+	-	-	0.345455
ERR2061617.3078676 7001289F:103:C9WFLANXX:4:1108:17728:53450/1	R1	+	-	-	-	0.000000	-
ERR2061617.3078677 7001289F:103:C9WFLANXX:4:1309:20497:38730/2	R2	-	-	+	-	-	0.387755
ERR2061617.3078678 7001289F:103:C9WFLANXX:4:2205:18961:11288/1	R1	+	-	-	-	0.365385	-
ERR2061617.3078679 7001289F:103:C9WFLANXX:4:1201:15293:23694/2	R2	-	-	+	-	-	0.302752
ERR2061617.3078681 7001289F:103:C9WFLANXX:4:1304:19839:24522/2	R2	-	-	+	-	-	0.000000
ERR2061617.3078682 7001289F:103:C9WFLANXX:3:1103:9776:22242/1	R1	-	+	+	-	0.000000	0.471698
ERR2061617.3078683 7001289F:103:C9WFLANXX:3:2307:20935:74668/1	R1	-	+	+	-	0.067308	0.000000
ERR2061617.3078684 7001289F:103:C9WFLANXX:3:2210:8550:38522/1	R1	+	-	-	-	0.568182	-
ERR2061617.3078685 7001289F:103:C9WFLANXX:3:1102:3820:57107/1	R1	+	-	-	-	0.590361	-
ERR2061617.3078688 7001289F:103:C9WFLANXX:3:1116:21000:69584/1	R1	+	-	-	-	0.590361	-
ERR2061617.3078689 7001289F:103:C9WFLANXX:4:2203:14644:55069/1	R1	-	+	+	-	0.000000	0.781250
ERR2061617.3078690 7001289F:103:C9WFLANXX:3:1101:3296:30085/1	R1	-	+	+	-	0.171429	0.362637
ERR2061617.3078693 7001289F:103:C9WFLANXX:4:2301:9320:95371/1	R1	-	+	+	-	0.000000	0.302752
ERR2061617.3078695 7001289F:103:C9WFLANXX:3:2306:4813:72804/1	R1	-	+	+	-	0.000000	0.387755
ERR2061617.3078697 7001289F:103:C9WFLANXX:4:2213:19838:67139/2	R2	-	-	+	-	-	0.320388
ERR2061617.3078698 7001289F:103:C9WFLANXX:4:1213:13804:36014/2	R2	-	-	+	-	-	0.376147
ERR2061617.3078702 7001289F:103:C9WFLANXX:4:1205:6355:28872/1	R1	+	-	-	-	0.000000	-
ERR2061617.3078703 7001289F:103:C9WFLANXX:4:2315:10759:42100/1	R1	-	+	+	-	0.000000	0.417722
ERR2061617.3078704 7001289F:103:C9WFLANXX:4:2315:15408:81242/1	R1	+	-	-	-	0.938462	-
ERR2061617.3078706 7001289F:103:C9WFLANXX:4:2306:17716:45712/1	R1	+	-	-	+	0.413043	0.000000
ERR2061617.3078707 7001289F:103:C9WFLANXX:4:1102:17336:57320/2	R2	-	-	+	-	-	0.433628
ERR2061617.3078708 7001289F:103:C9WFLANXX:3:2201:4201:84063/1	R1	-	+	-	-	0.074074	-
ERR2061617.3078709 7001289F:103:C9WFLANXX:3:1213:16490:11149/1	R1	+	-	-	-	0.781250	-
ERR2061617.3078710 7001289F:103:C9WFLANXX:4:2210:7759:31870/1	R1	+	-	-	+	0.000000	0.962963
ERR2061617.3078717 7001289F:103:C9WFLANXX:3:2211:7576:61676/1	R1	+	-	-	-	0.612903	-
ERR2061617.3078719 7001289F:103:C9WFLANXX:4:2115:12367:45301/1	R1	-	+	+	-	0.084337	0.862069
ERR2061617.3078721 7001289F:103:C9WFLANXX:3:2206:17444:77174/2	R2	-	-	+	-	-	0.673469
ERR2061617.3078722 7001289F:103:C9WFLANXX:4:2311:7413:46160/2	R2	-	-	+	-	-	0.000000
ERR2061617.3078723 7001289F:103:C9WFLANXX:4:2215:6422:99548/2	R2	-	-	-	+	-	0.000000
ERR2061617.3078726 7001289F:103:C9WFLANXX:4:2114:9885:95332/1	R1	+	-	-	-	0.863636	-
ERR2061617.3078728 7001289F:103:C9WFLANXX:4:2215:4055:66457/1	R1	-	+	+	-	0.000000	0.612903
ERR2061617.3078731 7001289F:103:C9WFLANXX:3:2106:9913:36609/1	R1	-	+	+	-	0.000000	0.760000
ERR2061617.3078732 7001289F:103:C9WFLANXX:3:1303:15540:77175/1	R1	+	-	-	-	0.000000	-
ERR2061617.3078735 7001289F:103:C9WFLANXX:3:2201:5498:65462/1	R1	-	+	-	-	0.000000	-
ERR2061617.3078737 7001289F:103:C9WFLANXX:3:2314:20453:50210/1	R1	+	-	-	-	0.000000	-
ERR2061617.3078738 7001289F:103:C9WFLANXX:3:1202:18579:100658/1	R1	+	-	-	-	0.200000	-
ERR2061617.3078740 7001289F:103:C9WFLANXX:3:1205:1576:38589/1	R1	+	-	-	-	0.000000	-
ERR2061617.3078741 7001289F:103:C9WFLANXX:4:1105:7950:46674/1	R1	+	-	-	-	0.000000	-
ERR2061617.3078742 7001289F:103:C9WFLANXX:3:1111:4728:34359/2	R2	-	-	-	+	-	0.141667
ERR2061617.3078743 7001289F:103:C9WFLANXX:4:2210:9660:76380/1	R1	+	-	-	-	0.504673	-
ERR2061617.3078744 7001289F:103:C9WFLANXX:4:2111:18329:62468/1	R1	-	+	-	-	0.320000	-
ERR2061617.3078745 7001289F:103:C9WFLANXX:3:1302:17660:34819/1	R1	+	-	-	-	0.550000	-
ERR2061617.3078746 7001289F:103:C9WFLANXX:4:2213:15720:39306/2	R2	-	-	+	-	-	0.594340
ERR2061617.3078747 7001289F:103:C9WFLANXX:4:2213:2533:75552/2	R2	-	-	+	-	-	0.000000
ERR2061617.3078748 7001289F:103:C9WFLANXX:3:2311:2785:48565/1	R1	+	-	-	-	0.381818	-
ERR2061617.3078749 7001289F:103:C9WFLANXX:3:2101:8822:25468/2	R2	-	-	+	-	-	0.834862
ERR2061617.3078751 7001289F:103:C9WFLANXX:3:1215:11536:61073/1	R1	+	-	-	-	0.452055	-
ERR2061617.3078752 7001289F:103:C9WFLANXX:4:1301:3635:36078/1	R1	+	-	-	-	0.362637	-
ERR2061617.3078753 7001289F:103:C9WFLANXX:4:1316:3676:4472/1	R1	+	-	-	-	0.320388	-
ERR2061617.3078754 7001289F:103:C9WFLANXX:4:1104:3002:51502/2	R2	-	-	+	-	-	0.302752
ERR2061617.3078755 7001289F:103:C9WFLANXX:3:1103:17900:48086/1	R1	+	-	-	-	0.828829	-
ERR2061617.3078756 7001289F:103:C9WFLANXX:3:2215:20242:66137/2	R2	-	-	+	-	-	0.500000
ERR2061617.3078757 7001289F:103:C9WFLANXX:3:1308:17979:34700/2	R2	-	-	+	-	-	0.446429
ERR2061617.3078758 7001289F:103:C9WFLANXX:4:1301:10020:82545/1	R1	+	-	-	-	0.446429	-
ERR2061617.3078759 7001289F:103:C9WFLANXX:4:1113:10505:28618/1	R1	+	-	-	-	0.531915	-
ERR2061617.3078760 7001289F:103:C9WFLANXX:3:1309:18580:11544/1	R1	-	+	+	-	0.061947	0.446429
ERR2061617.3078761 7001289F:103:C9WFLANXX:3:2205:15310:64611/1	R1	+	-	-	-	0.365385	-
ERR2061617.3078762 7001289F:103:C9WFLANXX:3:2106:10027:26389/1	R1	+	-	-	-	0.345455	-
ERR2061617.3078763 7001289F:103:C9WFLANXX:3:1311:13165:63524/1	R1	+	-	-	-	0.345455	-
ERR2061617.3078764 7001289F:103:C9WFLANXX:3:1315:20119:25551/1	R1	+	-	-	-	0.345455	-
ERR2061617.3078765 7001289F:103:C9WFLANXX:4:1303:17843:95844/1	R1	+	-	-	-	0.345455	-
ERR2061617.3078766 7001289F:103:C9WFLANXX:3:2214:19903:32594/1	R1	+	-	-	+	0.553571	0.000000
ERR2061617.3078767 7001289F:103:C9WFLANXX:3:2306:19105:59138/1	R1	+	-	-	-	0.302752	-
ERR2061617.3078768 7001289F:103:C9WFLANXX:3:2308:16581:75313/2	R2	-	-	+	-	-	0.302752
ERR2061617.3078769 7001289F:103:C9WFLANXX:3:1214:14795:79175/1	R1	+	-	-	-	0.302752	-
ERR2061617.3078770 7001289F:103:C9WFLANXX:4:2308:18723:63746/2	R2	-	-	+	-	-	0.302752
ERR2061617.3078771 7001289F:103:C9WFLANXX:4:2203:20328:76583/1	R1	+	-	-	-	0.302752	-
ERR2061617.3078772 7001289F:103:C9WFLANXX:4:2207:16202:7510/2	R2	-	-	+	-	-	0.302752
ERR2061617.3078773 7001289F:103:C9WFLANXX:4:1104:4653:64943/1	R1	+	-	-	-	0.340206	-
ERR2061617.3078774 7001289F:103:C9WFLANXX:4:1215:19521:100505/1	R1	+	-	-	+	0.302752	0.032000
ERR2061617.3078775 7001289F:103:C9WFLANXX:3:2307:12139:25070/1	R1	+	-	-	-	0.000000	-
ERR2061617.3078776 7001289F:103:C9WFLANXX:3:1305:10494:17732/2	R2	-	-	+	-	-	0.000000
ERR2061617.3078777 7001289F:103:C9WFLANXX:4:2302:3216:26187/2	R2	-	-	+	-	-	0.000000
ERR2061617.3078778 7001289F:103:C9WFLANXX:4:1215:7992:35198/2	R2	-	-	+	-	-	0.000000
ERR2061617.3078779 7001289F:103:C9WFLANXX:4:1106:13628:64218/2	R2	-	-	+	-	-	0.000000
ERR2061617.3078780 7001289F:103:C9WFLANXX:3:1115:16095:16183/1	R1	+	-	-	+	0.000000	0.000000
ERR2061617.3078781 7001289F:103:C9WFLANXX:3:1105:20095:98411/1	R1	+	-	-	-	0.534653	-
ERR2061617.3078782 7001289F:103:C9WFLANXX:3:2312:1373:10699/2	R2	-	-	+	-	-	0.457944
ERR2061617.3078783 7001289F:103:C9WFLANXX:3:1301:5923:31039/2	R2	-	-	+	-	-	0.433628
ERR2061617.3078784 7001289F:103:C9WFLANXX:3:2104:14011:92226/2	R2	-	-	+	-	-	0.495327
ERR2061617.3078785 7001289F:103:C9WFLANXX:4:2316:5148:91040/2	R2	-	-	+	-	-	0.457944
ERR2061617.3078786 7001289F:103:C9WFLANXX:4:2307:10193:67807/2	R2	-	-	+	-	-	0.457944
ERR2061617.3078787 7001289F:103:C9WFLANXX:4:1201:1996:62134/2	R2	-	-	+	-	-	0.514019
ERR2061617.3078788 7001289F:103:C9WFLANXX:4:1212:6034:50669/1	R1	+	-	-	-	0.433628	-
ERR2061617.3078789 7001289F:103:C9WFLANXX:3:2313:12662:57406/2	R2	-	-	+	-	-	0.471698
ERR2061617.3078790 7001289F:103:C9WFLANXX:3:1114:6509:63055/1	R1	+	-	-	-	0.518868	-
ERR2061617.3078791 7001289F:103:C9WFLANXX:4:2203:4098:25303/2	R2	-	-	+	-	-	0.500000
ERR2061617.3078792 7001289F:103:C9WFLANXX:4:2213:9343:8429/2	R2	-	-	+	-	-	0.518868
ERR2061617.3078793 7001289F:103:C9WFLANXX:4:2216:2840:78405/2	R2	-	-	+	-	-	0.446429
ERR2061617.3078794 7001289F:103:C9WFLANXX:4:1109:2192:86375/2	R2	-	-	+	-	-	0.518868
ERR2061617.3078795 7001289F:103:C9WFLANXX:4:2102:6824:42125/1	R1	+	-	-	-	0.000000	-
ERR2061617.3078798 7001289F:103:C9WFLANXX:4:1304:2586:87118/2	R2	-	-	+	-	-	0.568182
ERR2061617.3078799 7001289F:103:C9WFLANXX:3:2301:17531:47269/1	R1	+	-	-	-	0.513514	-
ERR2061617.3078800 7001289F:103:C9WFLANXX:3:1302:12279:43433/2	R2	-	-	+	-	-	0.540984
ERR2061617.3078801 7001289F:103:C9WFLANXX:3:1208:7060:28518/2	R2	-	-	+	-	-	0.492537
ERR2061617.3078804 7001289F:103:C9WFLANXX:3:1314:12633:95852/2	R2	-	-	+	-	-	0.365385
ERR2061617.3078805 7001289F:103:C9WFLANXX:4:2115:10499:68332/1	R1	-	+	-	-	0.259259	-
ERR2061617.3078806 7001289F:103:C9WFLANXX:3:2309:14729:2775/1	R1	+	-	-	-	0.600000	-
ERR2061617.3078807 7001289F:103:C9WFLANXX:3:2207:2530:49215/1	R1	+	-	-	+	0.891892	0.046512
ERR2061617.3078810 7001289F:103:C9WFLANXX:4:2316:20892:37163/1	R1	-	+	-	-	0.812500	-
ERR2061617.3078813 7001289F:103:C9WFLANXX:3:2104:9851:40777/1	R1	+	-	-	+	0.000000	0.398058
ERR2061617.3078815 7001289F:103:C9WFLANXX:4:1201:15783:85572/1	R1	+	-	-	-	0.714286	-
ERR2061617.3078817 7001289F:103:C9WFLANXX:4:2309:16573:60518/1	R1	+	-	-	-	0.600000	-
ERR2061617.3078820 7001289F:103:C9WFLANXX:3:2101:13195:47819/2	R2	-	-	-	+	-	0.000000
ERR2061617.3078821 7001289F:103:C9WFLANXX:4:2115:7901:69851/2	R2	-	-	+	-	-	0.471698
ERR2061617.3078823 7001289F:103:C9WFLANXX:3:1108:1415:28740/1	R1	-	+	+	-	0.000000	0.365385
ERR2061617.3078824 7001289F:103:C9WFLANXX:3:2103:13612:82973/2	R2	-	-	-	+	-	0.000000
ERR2061617.3078825 7001289F:103:C9WFLANXX:3:1303:11643:24082/1	R1	-	+	+	-	0.105263	0.600000
ERR2061617.3078826 7001289F:103:C9WFLANXX:4:2111:5534:31318/2	R2	-	-	+	-	-	0.000000
ERR2061617.3078827 7001289F:103:C9WFLANXX:4:1210:9720:15827/1	R1	+	-	-	+	0.345455	0.000000
ERR2061617.3078828 7001289F:103:C9WFLANXX:3:2316:3730:8875/1	R1	-	+	+	-	0.117647	0.673469
ERR2061617.3078830 7001289F:103:C9WFLANXX:4:2314:5159:68162/1	R1	-	+	+	-	0.133333	0.767442
ERR2061617.3099701 7001289F:103:C9WFLANXX:4:2201:16585:13487/1	R1	+	-	-	-	0.809524	-
ERR2061617.3099745 7001289F:103:C9WFLANXX:4:1211:20083:69356/2	R2	-	-	-	+	-	0.866667
ERR2061617.3099752 7001289F:103:C9WFLANXX:4:1305:17740:26460/2	R2	-	-	-	+	-	0.227273
ERR2061617.3099763 7001289F:103:C9WFLANXX:4:1201:6548:72237/2	R2	-	-	-	+	-	0.227273
ERR2061617.3143804 7001289F:103:C9WFLANXX:4:1206:14948:18512/1	R1	-	+	-	-	0.526316	-
ERR2061617.3262167 7001289F:103:C9WFLANXX:4:2313:16714:91827/1	R1	+	-	-	-	0.896907	-
ERR2061617.3335064 7001289F:103:C9WFLANXX:3:2204:20195:77721/1	R1	-	+	-	-	0.000000	-
ERR2061617.3476991 7001289F:103:C9WFLANXX:4:2116:20863:85140/2	R2	-	-	-	+	-	0.000000
ERR2061617.3679515 7001289F:103:C9WFLANXX:3:1308:12010:9235/1	R1	+	-	-	-	0.690141	-
ERR2061617.3943331 7001289F:103:C9WFLANXX:4:2116:2869:47821/1	R1	-	+	-	-	0.600000	-
ERR2061617.3999244 7001289F:103:C9WFLANXX:3:2314:21158:36122/2	R2	-	-	+	-	-	0.238095
ERR2061617.4142289 7001289F:103:C9WFLANXX:3:1305:10407:75893/1	R1	-	+	-	-	0.789474	-
ERR2061617.4157357 7001289F:103:C9WFLANXX:4:2215:12544:72178/2	R2	-	-	-	+	-	0.000000
ERR2061617.4995855 7001289F:103:C9WFLANXX:3:2201:3235:11518/1	R1	+	-	-	-	0.714286	-
ERR2061617.5075828 7001289F:103:C9WFLANXX:4:1308:15113:60384/2	R2	-	-	+	-	-	0.387755
ERR2061617.5377835 7001289F:103:C9WFLANXX:4:1102:14434:31179/2	R2	-	-	-	+	-	0.000000
ERR2061617.5431032 7001289F:103:C9WFLANXX:3:2116:10966:18230/1	R1	-	+	-	-	0.000000	-
ERR2061617.5565382 7001289F:103:C9WFLANXX:3:2203:16534:4410/2	R2	-	-	-	+	-	0.000000
ERR2061617.5704126 7001289F:103:C9WFLANXX:4:2105:9717:91745/1	R1	-	+	-	-	0.478261	-
ERR2061617.5958109 7001289F:103:C9WFLANXX:4:2308:4721:75266/2	R2	-	-	-	+	-	0.926829
ERR2061617.6028090 7001289F:103:C9WFLANXX:3:1211:18600:81672/2	R2	-	-	-	+	-	0.000000
ERR2061617.6349471 7001289F:103:C9WFLANXX:3:2214:13488:40400/2	R2	-	-	+	-	-	0.345455
ERR2061617.6423590 7001289F:103:C9WFLANXX:3:1114:17443:2458/2	R2	-	-	-	+	-	0.850000
ERR2061617.6462799 7001289F:103:C9WFLANXX:3:2216:9606:76466/1	R1	+	-	-	-	0.830508	-
ERR2061617.6537221 7001289F:103:C9WFLANXX:3:1306:3668:43225/1	R1	-	+	-	-	0.000000	-
ERR2061617.6537269 7001289F:103:C9WFLANXX:3:1304:7795:63613/2	R2	-	-	-	+	-	0.000000
ERR2061617.6537379 7001289F:103:C9WFLANXX:4:2201:15756:29564/1	R1	-	+	-	-	0.178571	-
ERR2061617.6537445 7001289F:103:C9WFLANXX:4:2105:17084:61560/1	R1	-	+	-	-	0.576923	-
ERR2061617.6630357 7001289F:103:C9WFLANXX:3:1305:20556:24151/1	R1	+	-	-	-	0.491071	-
ERR2061617.6630358 7001289F:103:C9WFLANXX:4:2302:4938:61784/1	R1	+	-	-	-	0.534247	-
ERR2061617.6630360 7001289F:103:C9WFLANXX:3:1104:13864:34531/2	R2	-	-	+	-	-	0.000000
ERR2061617.6630361 7001289F:103:C9WFLANXX:3:2313:2448:68313/2	R2	-	-	+	-	-	0.000000
ERR2061617.6630362 7001289F:103:C9WFLANXX:3:1307:7943:54961/2	R2	-	-	+	-	-	0.000000
ERR2061617.6630363 7001289F:103:C9WFLANXX:4:2301:12939:86933/2	R2	-	-	+	-	-	0.500000
ERR2061617.6630364 7001289F:103:C9WFLANXX:4:2211:6747:98540/2	R2	-	-	+	-	-	0.607843
ERR2061617.6630365 7001289F:103:C9WFLANXX:4:1311:13948:66376/2	R2	-	-	+	-	-	0.000000
ERR2061617.6630366 7001289F:103:C9WFLANXX:4:1301:10979:9997/1	R1	+	-	-	-	0.660000	-
