2022-07-19T14:17:42
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061611.5141480 7001289F:103:C9WFLANXX:3:2116:15792:7487/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141481 7001289F:103:C9WFLANXX:3:1306:13398:12833/2	R2	-	-	+	-	-	0.714286
ERR2061611.5141482 7001289F:103:C9WFLANXX:3:1306:10249:100624/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141483 7001289F:103:C9WFLANXX:3:1305:10367:12435/2	R2	-	-	+	-	-	0.457944
ERR2061611.5141484 7001289F:103:C9WFLANXX:3:1212:10859:6976/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141485 7001289F:103:C9WFLANXX:4:2306:16445:83781/2	R2	-	-	+	-	-	0.000000
ERR2061611.5141486 7001289F:103:C9WFLANXX:4:2202:9007:29528/1	R1	+	-	-	-	0.851852	-
ERR2061611.5141487 7001289F:103:C9WFLANXX:4:2204:20169:12530/2	R2	-	-	+	-	-	0.000000
ERR2061611.5141488 7001289F:103:C9WFLANXX:4:2107:17423:72788/1	R1	+	-	-	-	0.457944	-
ERR2061611.5141489 7001289F:103:C9WFLANXX:4:1211:20940:22767/1	R1	+	-	-	-	0.932584	-
ERR2061611.5141490 7001289F:103:C9WFLANXX:4:1210:17510:51864/1	R1	+	-	-	-	0.775701	-
ERR2061611.5141491 7001289F:103:C9WFLANXX:4:1307:7796:62651/2	R2	-	-	+	-	-	0.457944
ERR2061611.5141492 7001289F:103:C9WFLANXX:4:1213:2162:92914/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141493 7001289F:103:C9WFLANXX:4:1102:19501:68148/2	R2	-	-	+	-	-	0.000000
ERR2061611.5141494 7001289F:103:C9WFLANXX:4:1107:9702:13197/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141495 7001289F:103:C9WFLANXX:4:1104:8759:14518/1	R1	+	-	-	-	0.457944	-
ERR2061611.5141496 7001289F:103:C9WFLANXX:3:2309:16942:47457/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141497 7001289F:103:C9WFLANXX:3:2302:9630:40757/2	R2	-	-	+	-	-	0.775701
ERR2061611.5141498 7001289F:103:C9WFLANXX:3:2313:20635:59778/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141499 7001289F:103:C9WFLANXX:3:2307:2122:86928/1	R1	+	-	-	-	0.669811	-
ERR2061611.5141500 7001289F:103:C9WFLANXX:3:2101:19428:12237/2	R2	-	-	+	-	-	0.000000
ERR2061611.5141501 7001289F:103:C9WFLANXX:3:2204:11733:18495/1	R1	+	-	-	-	0.657895	-
ERR2061611.5141502 7001289F:103:C9WFLANXX:3:1302:5800:30227/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141503 7001289F:103:C9WFLANXX:3:1215:19673:47057/2	R2	-	-	+	-	-	0.000000
ERR2061611.5141504 7001289F:103:C9WFLANXX:4:2312:17442:67218/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141505 7001289F:103:C9WFLANXX:4:2213:19099:45112/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141506 7001289F:103:C9WFLANXX:4:2110:17889:71532/2	R2	-	-	+	-	-	0.365385
ERR2061611.5141507 7001289F:103:C9WFLANXX:4:2105:6791:16991/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141508 7001289F:103:C9WFLANXX:3:2115:2204:70920/1	R1	-	+	+	-	0.000000	0.000000
ERR2061611.5141510 7001289F:103:C9WFLANXX:3:1106:18112:3565/2	R2	-	-	+	-	-	0.345455
ERR2061611.5141511 7001289F:103:C9WFLANXX:3:2311:7730:49088/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141512 7001289F:103:C9WFLANXX:3:2311:12154:100576/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141513 7001289F:103:C9WFLANXX:3:2201:17886:66189/1	R1	+	-	-	-	0.362637	-
ERR2061611.5141514 7001289F:103:C9WFLANXX:3:2114:18802:72437/2	R2	-	-	+	-	-	0.753846
ERR2061611.5141515 7001289F:103:C9WFLANXX:3:2103:13888:34952/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141517 7001289F:103:C9WFLANXX:3:2105:13986:22691/1	R1	+	-	-	-	0.767442	-
ERR2061611.5141518 7001289F:103:C9WFLANXX:3:1316:6679:15735/2	R2	-	-	+	-	-	0.345455
ERR2061611.5141519 7001289F:103:C9WFLANXX:3:1214:11553:7289/2	R2	-	-	+	-	-	0.531915
ERR2061611.5141520 7001289F:103:C9WFLANXX:3:1201:17260:64205/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141522 7001289F:103:C9WFLANXX:4:2203:8870:75879/2	R2	-	-	+	-	-	0.302752
ERR2061611.5141523 7001289F:103:C9WFLANXX:4:2111:4813:90740/2	R2	-	-	+	-	-	0.000000
ERR2061611.5141524 7001289F:103:C9WFLANXX:4:2108:6700:62860/2	R2	-	-	+	-	-	0.387755
ERR2061611.5141528 7001289F:103:C9WFLANXX:4:1306:6866:41412/1	R1	+	-	-	-	0.302752	-
ERR2061611.5141529 7001289F:103:C9WFLANXX:4:1103:16293:11235/1	R1	+	-	-	-	0.320388	-
ERR2061611.5141530 7001289F:103:C9WFLANXX:3:1314:16534:40427/1	R1	+	-	-	+	0.417722	0.000000
ERR2061611.5141531 7001289F:103:C9WFLANXX:4:2112:10000:59799/1	R1	-	+	+	-	0.140000	0.000000
ERR2061611.5141533 7001289F:103:C9WFLANXX:3:1108:9383:59501/2	R2	-	-	+	-	-	0.000000
ERR2061611.5141534 7001289F:103:C9WFLANXX:3:2316:15691:81090/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141535 7001289F:103:C9WFLANXX:3:1211:3987:34691/2	R2	-	-	+	-	-	0.000000
ERR2061611.5141536 7001289F:103:C9WFLANXX:4:2201:4521:70488/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141537 7001289F:103:C9WFLANXX:4:2101:9332:13004/2	R2	-	-	+	-	-	0.737705
ERR2061611.5141538 7001289F:103:C9WFLANXX:3:2116:3082:94897/1	R1	+	-	-	+	0.491071	0.110000
ERR2061611.5141540 7001289F:103:C9WFLANXX:3:2113:18614:23490/1	R1	-	+	-	-	0.838710	-
ERR2061611.5141541 7001289F:103:C9WFLANXX:4:1308:19659:32791/1	R1	-	+	-	-	0.600000	-
ERR2061611.5141542 7001289F:103:C9WFLANXX:3:2309:3910:26855/1	R1	+	-	-	-	0.636364	-
ERR2061611.5141543 7001289F:103:C9WFLANXX:3:1311:15476:59628/1	R1	+	-	-	-	0.678571	-
ERR2061611.5141544 7001289F:103:C9WFLANXX:4:2106:18864:72892/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141545 7001289F:103:C9WFLANXX:3:1203:4231:3912/1	R1	+	-	-	-	0.514019	-
ERR2061611.5141549 7001289F:103:C9WFLANXX:3:1109:5444:77704/1	R1	-	+	-	-	0.838710	-
ERR2061611.5141551 7001289F:103:C9WFLANXX:3:2115:19622:53860/2	R2	-	-	+	-	-	0.000000
ERR2061611.5141553 7001289F:103:C9WFLANXX:3:1213:16244:35488/1	R1	-	+	+	-	0.000000	0.471698
ERR2061611.5141554 7001289F:103:C9WFLANXX:3:1207:12252:31369/1	R1	-	+	-	-	0.145833	-
ERR2061611.5141555 7001289F:103:C9WFLANXX:4:2210:12464:12687/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141556 7001289F:103:C9WFLANXX:3:1113:12290:95242/1	R1	-	+	+	-	0.000000	0.000000
ERR2061611.5141560 7001289F:103:C9WFLANXX:3:1205:9515:5824/2	R2	-	-	+	-	-	0.590361
ERR2061611.5141561 7001289F:103:C9WFLANXX:4:1201:18446:63030/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141562 7001289F:103:C9WFLANXX:3:2114:8941:100424/1	R1	-	+	+	-	0.000000	0.830508
ERR2061611.5141565 7001289F:103:C9WFLANXX:3:1203:7068:16363/1	R1	+	-	-	+	0.000000	0.000000
ERR2061611.5141566 7001289F:103:C9WFLANXX:3:2306:1646:70130/2	R2	-	-	+	-	-	0.560000
ERR2061611.5141568 7001289F:103:C9WFLANXX:3:2101:15021:66289/1	R1	-	+	-	-	0.000000	-
ERR2061611.5141569 7001289F:103:C9WFLANXX:3:1311:6434:99711/2	R2	-	-	-	+	-	0.898551
ERR2061611.5141575 7001289F:103:C9WFLANXX:4:2212:20123:40776/2	R2	-	-	+	-	-	0.000000
ERR2061611.5141576 7001289F:103:C9WFLANXX:4:1314:20038:87938/2	R2	-	-	+	-	-	0.000000
ERR2061611.5141578 7001289F:103:C9WFLANXX:3:2106:8973:85598/1	R1	+	-	-	+	0.719626	0.000000
ERR2061611.5141579 7001289F:103:C9WFLANXX:4:2210:4431:86270/1	R1	+	-	-	+	0.000000	0.000000
ERR2061611.5141581 7001289F:103:C9WFLANXX:3:1313:20599:62665/1	R1	-	+	+	-	0.080460	0.000000
ERR2061611.5141582 7001289F:103:C9WFLANXX:3:1312:8556:36787/1	R1	+	-	-	-	0.471698	-
ERR2061611.5141583 7001289F:103:C9WFLANXX:3:1207:3641:22657/1	R1	+	-	-	-	0.976190	-
ERR2061611.5141585 7001289F:103:C9WFLANXX:4:1201:13491:86302/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141586 7001289F:103:C9WFLANXX:4:1213:1690:70332/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141587 7001289F:103:C9WFLANXX:4:1111:2388:100415/2	R2	-	-	+	-	-	0.609756
ERR2061611.5141588 7001289F:103:C9WFLANXX:3:2311:10666:46143/1	R1	-	+	+	-	0.000000	0.433628
ERR2061611.5141589 7001289F:103:C9WFLANXX:3:1214:9709:22376/1	R1	-	+	+	-	0.131148	0.247706
ERR2061611.5141590 7001289F:103:C9WFLANXX:4:1312:5486:41749/1	R1	-	+	+	-	0.600000	0.866667
ERR2061611.5141591 7001289F:103:C9WFLANXX:3:1106:16621:92791/1	R1	-	+	-	-	0.000000	-
ERR2061611.5141593 7001289F:103:C9WFLANXX:4:1302:3079:31943/2	R2	-	-	+	-	-	0.200000
ERR2061611.5141594 7001289F:103:C9WFLANXX:3:2204:11858:30787/1	R1	-	+	+	-	0.000000	0.000000
ERR2061611.5141596 7001289F:103:C9WFLANXX:3:1102:14804:87232/2	R2	-	-	+	-	-	0.779817
ERR2061611.5141597 7001289F:103:C9WFLANXX:3:1108:6400:95806/2	R2	-	-	+	-	-	0.763441
ERR2061611.5141598 7001289F:103:C9WFLANXX:3:2215:17465:24318/1	R1	+	-	-	-	0.185185	-
ERR2061611.5141600 7001289F:103:C9WFLANXX:3:2101:14911:30394/1	R1	+	-	-	+	0.000000	0.058140
ERR2061611.5141601 7001289F:103:C9WFLANXX:4:2313:6046:76124/1	R1	+	-	-	+	0.544643	0.041667
ERR2061611.5141602 7001289F:103:C9WFLANXX:4:1211:8189:81933/1	R1	-	+	+	-	0.056075	0.000000
ERR2061611.5141603 7001289F:103:C9WFLANXX:4:1206:1321:96537/1	R1	-	+	+	-	0.000000	0.981132
ERR2061611.5141604 7001289F:103:C9WFLANXX:3:2210:1354:26552/1	R1	+	-	-	+	0.775701	0.000000
ERR2061611.5141605 7001289F:103:C9WFLANXX:3:2205:13243:55054/1	R1	-	+	+	-	0.131148	0.830508
ERR2061611.5141608 7001289F:103:C9WFLANXX:3:2205:4790:51534/2	R2	-	-	+	-	-	0.000000
ERR2061611.5141612 7001289F:103:C9WFLANXX:4:1312:10562:21367/1	R1	+	-	-	-	0.590361	-
ERR2061611.5141613 7001289F:103:C9WFLANXX:3:2102:18582:71074/1	R1	-	+	+	-	0.000000	0.302752
ERR2061611.5141614 7001289F:103:C9WFLANXX:3:2115:8839:24322/2	R2	-	-	-	+	-	0.000000
ERR2061611.5141615 7001289F:103:C9WFLANXX:3:1111:2376:63466/1	R1	-	+	+	-	0.000000	0.000000
ERR2061611.5141616 7001289F:103:C9WFLANXX:3:1212:11317:76774/1	R1	+	-	-	+	0.000000	0.000000
ERR2061611.5141617 7001289F:103:C9WFLANXX:3:2116:13780:76836/1	R1	-	+	+	-	0.000000	0.000000
ERR2061611.5141618 7001289F:103:C9WFLANXX:3:2114:9376:10409/2	R2	-	-	-	+	-	0.000000
ERR2061611.5141621 7001289F:103:C9WFLANXX:4:1305:15750:42139/2	R2	-	-	+	-	-	0.946667
ERR2061611.5141622 7001289F:103:C9WFLANXX:4:1104:19164:72912/1	R1	-	+	+	-	0.000000	0.500000
ERR2061611.5141624 7001289F:103:C9WFLANXX:4:1113:5958:55073/1	R1	-	+	-	-	0.428571	-
ERR2061611.5141626 7001289F:103:C9WFLANXX:3:2313:10704:97675/1	R1	+	-	-	+	0.636364	0.000000
ERR2061611.5141627 7001289F:103:C9WFLANXX:3:2101:8518:78444/2	R2	-	-	+	-	-	0.000000
ERR2061611.5141629 7001289F:103:C9WFLANXX:3:1309:1686:89525/2	R2	-	-	+	-	-	0.000000
ERR2061611.5141630 7001289F:103:C9WFLANXX:4:1306:4002:98614/1	R1	+	-	-	-	0.924528	-
ERR2061611.5141632 7001289F:103:C9WFLANXX:4:1105:20078:18144/1	R1	-	+	-	-	0.000000	-
ERR2061611.5141634 7001289F:103:C9WFLANXX:3:2211:19894:8527/1	R1	-	+	+	-	0.000000	0.000000
ERR2061611.5141635 7001289F:103:C9WFLANXX:3:1305:12316:67949/1	R1	+	-	-	+	0.932584	0.202703
ERR2061611.5141642 7001289F:103:C9WFLANXX:4:1101:9029:88027/2	R2	-	-	+	-	-	0.000000
ERR2061611.5141643 7001289F:103:C9WFLANXX:4:1116:15449:46908/1	R1	+	-	-	-	0.098039	-
ERR2061611.5141644 7001289F:103:C9WFLANXX:3:1106:4132:53503/1	R1	+	-	-	+	0.781250	0.000000
ERR2061611.5141645 7001289F:103:C9WFLANXX:3:2107:20282:87555/2	R2	-	-	-	+	-	0.000000
ERR2061611.5141646 7001289F:103:C9WFLANXX:3:1308:6697:54150/1	R1	-	+	+	-	0.106383	0.825000
ERR2061611.5141647 7001289F:103:C9WFLANXX:4:2215:10262:71261/1	R1	-	+	+	-	0.000000	0.000000
ERR2061611.5141648 7001289F:103:C9WFLANXX:4:2101:11823:16660/1	R1	+	-	-	+	0.000000	0.000000
ERR2061611.5141654 7001289F:103:C9WFLANXX:4:1203:18182:61658/1	R1	+	-	-	-	0.863636	-
ERR2061611.5141656 7001289F:103:C9WFLANXX:4:2304:4370:97530/1	R1	-	+	+	-	0.000000	0.000000
ERR2061611.5141657 7001289F:103:C9WFLANXX:3:1310:17991:39177/1	R1	-	+	+	-	0.074074	0.492537
ERR2061611.5141658 7001289F:103:C9WFLANXX:3:2106:3657:93814/2	R2	-	-	-	+	-	0.000000
ERR2061611.5141660 7001289F:103:C9WFLANXX:3:2214:11828:69093/1	R1	-	+	-	-	0.000000	-
ERR2061611.5141661 7001289F:103:C9WFLANXX:3:1109:6614:89356/2	R2	-	-	-	+	-	0.584416
ERR2061611.5141663 7001289F:103:C9WFLANXX:3:2307:13908:46763/1	R1	-	+	-	-	0.694444	-
ERR2061611.5141667 7001289F:103:C9WFLANXX:4:2316:13862:43406/1	R1	+	-	-	-	0.863636	-
ERR2061611.5141671 7001289F:103:C9WFLANXX:3:2104:20800:46868/1	R1	+	-	-	+	0.518868	0.000000
ERR2061611.5141672 7001289F:103:C9WFLANXX:4:2310:19762:62289/2	R2	-	-	-	+	-	0.000000
ERR2061611.5141673 7001289F:103:C9WFLANXX:4:1106:17999:61070/2	R2	-	-	-	+	-	0.957143
ERR2061611.5141674 7001289F:103:C9WFLANXX:4:2312:2769:99433/1	R1	-	+	+	-	0.153846	0.891892
ERR2061611.5141680 7001289F:103:C9WFLANXX:3:1210:17672:79765/1	R1	-	+	+	-	0.368421	0.600000
ERR2061611.5141681 7001289F:103:C9WFLANXX:3:2315:13976:91765/2	R2	-	-	+	-	-	0.600000
ERR2061611.5141684 7001289F:103:C9WFLANXX:3:2215:19861:30078/2	R2	-	-	-	+	-	0.000000
ERR2061611.5141688 7001289F:103:C9WFLANXX:3:2301:11501:95671/1	R1	+	-	-	+	0.000000	0.000000
ERR2061611.5141692 7001289F:103:C9WFLANXX:4:1112:9915:89259/2	R2	-	-	-	+	-	0.000000
ERR2061611.5141693 7001289F:103:C9WFLANXX:3:2313:7708:95448/2	R2	-	-	-	+	-	0.000000
ERR2061611.5141695 7001289F:103:C9WFLANXX:3:2310:16140:89761/2	R2	-	-	+	-	-	0.000000
ERR2061611.5141696 7001289F:103:C9WFLANXX:3:1213:14306:73113/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141697 7001289F:103:C9WFLANXX:4:2314:18842:68735/2	R2	-	-	+	-	-	0.000000
ERR2061611.5141698 7001289F:103:C9WFLANXX:4:2303:14603:75428/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141699 7001289F:103:C9WFLANXX:4:2106:2424:25624/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141700 7001289F:103:C9WFLANXX:3:2301:21213:7313/1	R1	+	-	-	-	0.457944	-
ERR2061611.5141702 7001289F:103:C9WFLANXX:4:1115:13975:81203/2	R2	-	-	+	-	-	0.875000
ERR2061611.5141703 7001289F:103:C9WFLANXX:4:1209:11028:35471/2	R2	-	-	-	+	-	0.000000
ERR2061611.5141705 7001289F:103:C9WFLANXX:3:2112:12119:63709/2	R2	-	-	+	-	-	0.609756
ERR2061611.5141706 7001289F:103:C9WFLANXX:4:2110:15857:29350/2	R2	-	-	+	-	-	0.609756
ERR2061611.5141707 7001289F:103:C9WFLANXX:4:1307:10947:36975/1	R1	+	-	-	-	0.531915	-
ERR2061611.5141708 7001289F:103:C9WFLANXX:3:1105:6432:35199/1	R1	+	-	-	-	0.387755	-
ERR2061611.5141709 7001289F:103:C9WFLANXX:3:1112:18305:25634/1	R1	+	-	-	-	0.413043	-
ERR2061611.5141713 7001289F:103:C9WFLANXX:3:2313:11277:62866/1	R1	+	-	-	+	0.381818	0.148760
ERR2061611.5141714 7001289F:103:C9WFLANXX:4:2311:18158:53128/2	R2	-	-	+	-	-	0.388235
ERR2061611.5141715 7001289F:103:C9WFLANXX:4:1306:5964:69052/2	R2	-	-	+	-	-	0.891892
ERR2061611.5141716 7001289F:103:C9WFLANXX:4:1306:13905:38115/2	R2	-	-	-	+	-	0.250000
ERR2061611.5141717 7001289F:103:C9WFLANXX:4:2104:10913:14727/1	R1	+	-	-	-	0.636364	-
ERR2061611.5141718 7001289F:103:C9WFLANXX:4:2315:11467:84656/1	R1	-	+	-	-	0.237705	-
ERR2061611.5141719 7001289F:103:C9WFLANXX:3:2212:17548:82276/2	R2	-	-	+	-	-	0.500000
ERR2061611.5141720 7001289F:103:C9WFLANXX:3:2204:10844:37767/1	R1	+	-	-	-	0.446429	-
ERR2061611.5141721 7001289F:103:C9WFLANXX:3:2111:3045:68470/1	R1	+	-	-	+	0.446429	0.000000
ERR2061611.5141722 7001289F:103:C9WFLANXX:4:1104:15452:55825/1	R1	+	-	-	+	0.531915	0.000000
ERR2061611.5141723 7001289F:103:C9WFLANXX:3:2315:19422:68488/2	R2	-	-	+	-	-	0.054054
ERR2061611.5141724 7001289F:103:C9WFLANXX:3:1314:8232:80765/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141725 7001289F:103:C9WFLANXX:4:2101:12656:55012/2	R2	-	-	+	-	-	0.000000
ERR2061611.5141726 7001289F:103:C9WFLANXX:3:1114:17630:84841/1	R1	+	-	-	+	0.000000	0.521739
ERR2061611.5141727 7001289F:103:C9WFLANXX:3:2311:2777:28933/1	R1	+	-	-	-	0.475000	-
ERR2061611.5141728 7001289F:103:C9WFLANXX:3:2209:9762:10731/1	R1	+	-	-	-	0.413043	-
ERR2061611.5141729 7001289F:103:C9WFLANXX:3:1304:14570:53899/2	R2	-	-	+	-	-	0.345455
ERR2061611.5141730 7001289F:103:C9WFLANXX:3:1212:18138:10535/2	R2	-	-	+	-	-	0.345455
ERR2061611.5141731 7001289F:103:C9WFLANXX:3:1212:15035:48833/2	R2	-	-	+	-	-	0.345455
ERR2061611.5141732 7001289F:103:C9WFLANXX:4:2114:13682:91887/1	R1	+	-	-	-	0.345455	-
ERR2061611.5141733 7001289F:103:C9WFLANXX:4:2101:5034:40008/1	R1	+	-	-	-	0.345455	-
ERR2061611.5141734 7001289F:103:C9WFLANXX:4:1314:20326:36445/1	R1	+	-	-	-	0.475000	-
ERR2061611.5141735 7001289F:103:C9WFLANXX:4:1212:14026:90749/1	R1	+	-	-	-	0.345455	-
ERR2061611.5141736 7001289F:103:C9WFLANXX:3:1312:6187:52380/1	R1	+	-	-	+	0.345455	0.000000
ERR2061611.5141737 7001289F:103:C9WFLANXX:4:1104:8835:72338/1	R1	-	+	+	-	0.000000	0.612903
ERR2061611.5141738 7001289F:103:C9WFLANXX:3:2314:19042:82492/2	R2	-	-	+	-	-	0.302752
ERR2061611.5141739 7001289F:103:C9WFLANXX:3:2315:1590:94925/2	R2	-	-	+	-	-	0.412844
ERR2061611.5141740 7001289F:103:C9WFLANXX:3:2211:19086:25264/1	R1	+	-	-	-	0.302752	-
ERR2061611.5141741 7001289F:103:C9WFLANXX:3:2308:20197:48223/1	R1	+	-	-	-	0.388235	-
ERR2061611.5141742 7001289F:103:C9WFLANXX:3:2212:16885:75374/1	R1	+	-	-	-	0.302752	-
ERR2061611.5141744 7001289F:103:C9WFLANXX:3:1215:19349:43257/1	R1	+	-	-	-	0.362637	-
ERR2061611.5141745 7001289F:103:C9WFLANXX:3:1206:15985:12913/1	R1	+	-	-	-	0.388235	-
ERR2061611.5141746 7001289F:103:C9WFLANXX:3:1216:10419:14079/1	R1	+	-	-	-	0.302752	-
ERR2061611.5141747 7001289F:103:C9WFLANXX:3:1216:14023:52751/2	R2	-	-	+	-	-	0.417722
ERR2061611.5141748 7001289F:103:C9WFLANXX:4:2311:20549:17781/1	R1	+	-	-	-	0.417722	-
ERR2061611.5141749 7001289F:103:C9WFLANXX:4:2203:7693:11792/1	R1	+	-	-	-	0.302752	-
ERR2061611.5141750 7001289F:103:C9WFLANXX:4:1313:13596:84869/2	R2	-	-	+	-	-	0.302752
ERR2061611.5141751 7001289F:103:C9WFLANXX:4:1306:2386:68216/2	R2	-	-	+	-	-	0.302752
ERR2061611.5141752 7001289F:103:C9WFLANXX:4:1205:3729:10736/1	R1	+	-	-	-	0.388235	-
ERR2061611.5141753 7001289F:103:C9WFLANXX:4:2306:5122:84845/1	R1	-	+	+	-	0.000000	0.302752
ERR2061611.5141754 7001289F:103:C9WFLANXX:3:2303:14302:45848/2	R2	-	-	+	-	-	0.000000
ERR2061611.5141755 7001289F:103:C9WFLANXX:3:2313:12228:87190/2	R2	-	-	+	-	-	0.000000
ERR2061611.5141756 7001289F:103:C9WFLANXX:3:2214:20675:100029/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141757 7001289F:103:C9WFLANXX:3:2305:11644:90329/1	R1	+	-	-	-	0.000000	-
ERR2061611.5141758 7001289F:103:C9WFLANXX:3:2215:16646:22335/2	R2	-	-	+	-	-	0.000000
