2022-07-19T14:39:19
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061614.6557160 7001289F:103:C9WFLANXX:3:1108:4606:68525/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557161 7001289F:103:C9WFLANXX:3:2304:16046:3902/2	R2	-	-	+	-	-	0.000000
ERR2061614.6557162 7001289F:103:C9WFLANXX:3:1304:13599:75448/2	R2	-	-	+	-	-	0.796296
ERR2061614.6557163 7001289F:103:C9WFLANXX:3:1114:7587:24094/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557164 7001289F:103:C9WFLANXX:4:2316:16002:14549/2	R2	-	-	+	-	-	0.962264
ERR2061614.6557165 7001289F:103:C9WFLANXX:4:2307:13383:55039/1	R1	+	-	-	-	0.685393	-
ERR2061614.6557166 7001289F:103:C9WFLANXX:4:2301:7181:75186/2	R2	-	-	+	-	-	0.513514
ERR2061614.6557167 7001289F:103:C9WFLANXX:4:2208:8866:48798/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557168 7001289F:103:C9WFLANXX:4:1305:2230:92986/2	R2	-	-	+	-	-	0.000000
ERR2061614.6557169 7001289F:103:C9WFLANXX:4:1103:13281:33301/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557170 7001289F:103:C9WFLANXX:4:1102:10425:11385/1	R1	+	-	-	-	0.457944	-
ERR2061614.6557171 7001289F:109:CB97UANXX:1:1102:6059:36820/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557172 7001289F:109:CB97UANXX:1:2315:10965:51103/2	R2	-	-	+	-	-	0.000000
ERR2061614.6557173 7001289F:109:CB97UANXX:1:2208:14829:92268/2	R2	-	-	+	-	-	0.568182
ERR2061614.6557174 7001289F:109:CB97UANXX:1:2116:18040:12193/2	R2	-	-	+	-	-	0.550000
ERR2061614.6557175 7001289F:109:CB97UANXX:1:2107:15287:50770/2	R2	-	-	+	-	-	0.000000
ERR2061614.6557176 7001289F:109:CB97UANXX:1:1314:5341:84560/2	R2	-	-	+	-	-	0.457944
ERR2061614.6557177 7001289F:109:CB97UANXX:1:2302:20019:27820/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557178 7001289F:109:CB97UANXX:1:1116:12146:57126/2	R2	-	-	+	-	-	0.471698
ERR2061614.6557179 7001289F:103:C9WFLANXX:3:2108:11557:97200/1	R1	+	-	-	+	0.568182	0.273504
ERR2061614.6557180 7001289F:103:C9WFLANXX:3:1105:19242:87909/2	R2	-	-	+	-	-	0.678571
ERR2061614.6557181 7001289F:103:C9WFLANXX:4:2311:8854:91888/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557182 7001289F:103:C9WFLANXX:4:2306:10959:66847/1	R1	+	-	-	-	0.457944	-
ERR2061614.6557183 7001289F:103:C9WFLANXX:4:2106:12285:97236/2	R2	-	-	+	-	-	0.000000
ERR2061614.6557184 7001289F:103:C9WFLANXX:4:2107:9852:50664/1	R1	+	-	-	-	0.457944	-
ERR2061614.6557185 7001289F:109:CB97UANXX:1:2301:2497:17219/2	R2	-	-	+	-	-	0.302752
ERR2061614.6557186 7001289F:103:C9WFLANXX:3:1107:8261:96592/1	R1	+	-	-	-	0.417722	-
ERR2061614.6557187 7001289F:103:C9WFLANXX:3:2305:12115:79053/1	R1	+	-	-	-	0.302752	-
ERR2061614.6557188 7001289F:103:C9WFLANXX:3:1315:8467:96320/1	R1	+	-	-	-	0.302752	-
ERR2061614.6557189 7001289F:103:C9WFLANXX:3:1201:12609:55120/2	R2	-	-	+	-	-	0.636364
ERR2061614.6557190 7001289F:103:C9WFLANXX:4:2308:13372:75132/2	R2	-	-	+	-	-	0.340206
ERR2061614.6557191 7001289F:103:C9WFLANXX:4:2111:5006:83244/1	R1	+	-	-	+	0.302752	0.000000
ERR2061614.6557192 7001289F:103:C9WFLANXX:4:2110:6787:25344/2	R2	-	-	+	-	-	0.800000
ERR2061614.6557193 7001289F:103:C9WFLANXX:4:1206:4772:61354/1	R1	+	-	-	-	0.302752	-
ERR2061614.6557194 7001289F:103:C9WFLANXX:4:1101:6203:77333/2	R2	-	-	+	-	-	0.340206
ERR2061614.6557195 7001289F:103:C9WFLANXX:4:1113:17765:39965/1	R1	+	-	-	-	0.345455	-
ERR2061614.6557196 7001289F:109:CB97UANXX:1:2310:7909:5128/2	R2	-	-	+	-	-	0.934579
ERR2061614.6557197 7001289F:109:CB97UANXX:1:2316:9978:23184/1	R1	+	-	-	-	0.428571	-
ERR2061614.6557198 7001289F:109:CB97UANXX:1:2101:5325:96597/1	R1	+	-	-	-	0.302752	-
ERR2061614.6557199 7001289F:109:CB97UANXX:1:2104:7061:7769/1	R1	+	-	-	-	0.457944	-
ERR2061614.6557200 7001289F:109:CB97UANXX:1:2114:4056:79097/1	R1	+	-	-	-	0.302752	-
ERR2061614.6557201 7001289F:109:CB97UANXX:1:1110:18119:35870/2	R2	-	-	+	-	-	0.657895
ERR2061614.6557202 7001289F:109:CB97UANXX:1:2305:9802:72351/2	R2	-	-	+	-	-	0.841121
ERR2061614.6557203 7001289F:109:CB97UANXX:1:2208:16673:44851/1	R1	-	+	+	-	0.000000	0.302752
ERR2061614.6557204 7001289F:109:CB97UANXX:1:1210:7866:20641/1	R1	-	+	+	-	0.515152	0.446429
ERR2061614.6557205 7001289F:103:C9WFLANXX:3:1109:1787:18746/1	R1	+	-	-	-	0.448980	-
ERR2061614.6557206 7001289F:103:C9WFLANXX:3:1208:7861:80760/1	R1	+	-	-	-	0.457944	-
ERR2061614.6557207 7001289F:109:CB97UANXX:1:2311:17246:68598/2	R2	-	-	+	-	-	0.000000
ERR2061614.6557208 7001289F:109:CB97UANXX:1:2101:3392:43716/2	R2	-	-	+	-	-	0.000000
ERR2061614.6557209 7001289F:109:CB97UANXX:1:1213:3607:85721/1	R1	+	-	-	+	0.302752	0.104000
ERR2061614.6557210 7001289F:103:C9WFLANXX:4:1105:4382:36655/1	R1	+	-	-	+	0.600000	0.078431
ERR2061614.6557211 7001289F:109:CB97UANXX:1:2211:10470:59631/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557212 7001289F:109:CB97UANXX:1:1305:2342:23477/2	R2	-	-	+	-	-	0.830508
ERR2061614.6557213 7001289F:109:CB97UANXX:1:2308:7052:69322/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557214 7001289F:109:CB97UANXX:1:2302:14032:21613/1	R1	+	-	-	+	0.446429	0.000000
ERR2061614.6557215 7001289F:109:CB97UANXX:1:1209:4318:28890/1	R1	+	-	-	-	0.811881	-
ERR2061614.6557216 7001289F:103:C9WFLANXX:4:1102:17305:12568/1	R1	+	-	-	-	0.863636	-
ERR2061614.6557217 7001289F:109:CB97UANXX:1:1207:20821:67784/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557218 7001289F:103:C9WFLANXX:3:2211:13723:74074/2	R2	-	-	+	-	-	0.550562
ERR2061614.6557221 7001289F:109:CB97UANXX:1:2104:2005:98797/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557223 7001289F:109:CB97UANXX:1:1205:4694:23776/1	R1	+	-	-	-	0.609756	-
ERR2061614.6557224 7001289F:109:CB97UANXX:1:1216:2884:18399/1	R1	+	-	-	+	0.457944	0.000000
ERR2061614.6557225 7001289F:103:C9WFLANXX:4:2202:8979:27677/1	R1	+	-	-	+	0.568182	0.000000
ERR2061614.6557226 7001289F:103:C9WFLANXX:4:2212:2090:32963/2	R2	-	-	+	-	-	0.753846
ERR2061614.6557227 7001289F:103:C9WFLANXX:3:2108:9136:13999/2	R2	-	-	+	-	-	0.830508
ERR2061614.6557228 7001289F:109:CB97UANXX:1:2304:7143:5207/1	R1	+	-	-	+	0.457944	0.077670
ERR2061614.6557229 7001289F:103:C9WFLANXX:4:2203:13100:8546/1	R1	+	-	-	+	0.433628	0.000000
ERR2061614.6557230 7001289F:109:CB97UANXX:1:1108:18369:5300/2	R2	-	-	+	-	-	0.452055
ERR2061614.6557231 7001289F:109:CB97UANXX:1:2315:14104:15989/2	R2	-	-	+	-	-	0.492537
ERR2061614.6557232 7001289F:109:CB97UANXX:1:1312:8325:35431/2	R2	-	-	+	-	-	0.558824
ERR2061614.6557233 7001289F:109:CB97UANXX:1:2116:9025:57194/1	R1	-	+	+	-	0.000000	0.000000
ERR2061614.6557234 7001289F:109:CB97UANXX:1:2113:10643:14136/1	R1	+	-	-	+	0.934579	0.000000
ERR2061614.6557235 7001289F:103:C9WFLANXX:4:1104:15752:58916/1	R1	+	-	-	+	0.471698	0.000000
ERR2061614.6557236 7001289F:103:C9WFLANXX:4:2108:3809:32476/1	R1	+	-	-	-	0.590361	-
ERR2061614.6557237 7001289F:109:CB97UANXX:1:2208:10450:59416/2	R2	-	-	+	-	-	0.579439
ERR2061614.6557238 7001289F:109:CB97UANXX:1:2214:4329:49461/2	R2	-	-	+	-	-	0.891892
ERR2061614.6557239 7001289F:109:CB97UANXX:1:1109:20532:38953/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557240 7001289F:109:CB97UANXX:1:2102:3907:78142/1	R1	+	-	-	+	0.000000	0.000000
ERR2061614.6557241 7001289F:109:CB97UANXX:1:2316:13761:83653/2	R2	-	-	+	-	-	0.515789
ERR2061614.6557242 7001289F:109:CB97UANXX:1:2104:8320:65052/1	R1	-	+	+	-	0.063636	0.000000
ERR2061614.6557243 7001289F:103:C9WFLANXX:4:1313:15104:35933/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557245 7001289F:109:CB97UANXX:1:2215:18130:25414/1	R1	-	+	+	-	0.000000	0.513514
ERR2061614.6557246 7001289F:103:C9WFLANXX:3:2113:5495:89597/1	R1	-	+	+	-	0.000000	0.441860
ERR2061614.6557247 7001289F:103:C9WFLANXX:4:2216:5439:99083/1	R1	+	-	-	-	0.475000	-
ERR2061614.6557248 7001289F:109:CB97UANXX:1:2110:21238:73545/1	R1	+	-	-	-	0.931034	-
ERR2061614.6557249 7001289F:109:CB97UANXX:1:1201:15700:10896/1	R1	+	-	-	-	0.753846	-
ERR2061614.6557251 7001289F:109:CB97UANXX:1:2105:8564:2633/1	R1	-	+	+	-	0.000000	0.000000
ERR2061614.6557252 7001289F:109:CB97UANXX:1:2108:17736:14041/1	R1	-	+	+	-	0.000000	0.486726
ERR2061614.6557253 7001289F:109:CB97UANXX:1:2312:4393:46501/1	R1	+	-	-	+	0.345455	0.067227
ERR2061614.6557254 7001289F:103:C9WFLANXX:4:1216:4638:62914/1	R1	-	+	-	-	0.000000	-
ERR2061614.6557255 7001289F:103:C9WFLANXX:3:1102:18151:76396/1	R1	-	+	+	-	0.000000	0.446429
ERR2061614.6557256 7001289F:103:C9WFLANXX:4:2208:10636:73151/1	R1	-	+	+	-	0.000000	0.433628
ERR2061614.6557257 7001289F:103:C9WFLANXX:3:2313:2974:79197/1	R1	+	-	-	+	0.348624	0.518182
ERR2061614.6557258 7001289F:103:C9WFLANXX:4:1213:9433:63254/1	R1	+	-	-	-	0.673469	-
ERR2061614.6557259 7001289F:103:C9WFLANXX:3:1303:12559:15414/1	R1	+	-	-	+	0.000000	0.000000
ERR2061614.6557261 7001289F:103:C9WFLANXX:4:1108:8040:15787/2	R2	-	-	+	-	-	0.000000
ERR2061614.6557262 7001289F:109:CB97UANXX:1:1209:20397:26626/1	R1	+	-	-	-	0.612903	-
ERR2061614.6557263 7001289F:103:C9WFLANXX:3:2105:12648:10350/1	R1	+	-	-	+	0.302752	0.000000
ERR2061614.6557264 7001289F:103:C9WFLANXX:3:2313:13829:38159/1	R1	-	+	+	-	0.147541	0.302752
ERR2061614.6557265 7001289F:103:C9WFLANXX:3:1215:5495:85230/1	R1	-	+	+	-	0.056075	0.000000
ERR2061614.6557266 7001289F:109:CB97UANXX:1:2101:17789:11203/1	R1	-	+	-	-	0.000000	-
ERR2061614.6557267 7001289F:109:CB97UANXX:1:2311:9112:43892/2	R2	-	-	+	-	-	0.320388
ERR2061614.6557268 7001289F:109:CB97UANXX:1:1110:19458:18207/2	R2	-	-	+	-	-	0.515789
ERR2061614.6557269 7001289F:109:CB97UANXX:1:2115:7615:11113/1	R1	+	-	-	+	0.000000	0.000000
ERR2061614.6557270 7001289F:103:C9WFLANXX:3:2206:13099:38806/1	R1	+	-	-	+	0.492537	0.000000
ERR2061614.6557271 7001289F:103:C9WFLANXX:3:1312:17384:79778/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557272 7001289F:109:CB97UANXX:1:2201:13369:39729/1	R1	-	+	-	-	0.000000	-
ERR2061614.6557273 7001289F:109:CB97UANXX:1:2107:4302:50457/1	R1	+	-	-	-	0.417722	-
ERR2061614.6557274 7001289F:109:CB97UANXX:1:2304:14064:38379/1	R1	+	-	-	+	0.362637	0.000000
ERR2061614.6557275 7001289F:103:C9WFLANXX:4:2314:8981:81347/1	R1	+	-	-	+	0.457944	0.000000
ERR2061614.6557276 7001289F:103:C9WFLANXX:4:2312:10667:72518/1	R1	-	+	+	-	0.054054	0.340206
ERR2061614.6557277 7001289F:103:C9WFLANXX:4:1307:5625:32802/1	R1	+	-	-	-	0.441860	-
ERR2061614.6557278 7001289F:109:CB97UANXX:1:2313:3648:56745/2	R2	-	-	+	-	-	0.657895
ERR2061614.6557279 7001289F:103:C9WFLANXX:3:2304:21281:75063/1	R1	+	-	-	+	0.578947	0.044444
ERR2061614.6557280 7001289F:103:C9WFLANXX:3:2112:11891:62105/1	R1	-	+	+	-	0.000000	0.714286
ERR2061614.6557282 7001289F:103:C9WFLANXX:3:1213:5364:88631/1	R1	-	+	+	-	0.000000	0.457944
ERR2061614.6557283 7001289F:103:C9WFLANXX:3:1212:8384:9248/1	R1	-	+	+	-	0.000000	0.302752
ERR2061614.6557284 7001289F:109:CB97UANXX:1:1201:7014:95278/1	R1	+	-	-	-	0.862069	-
ERR2061614.6557285 7001289F:109:CB97UANXX:1:2302:16000:29188/2	R2	-	-	+	-	-	0.714286
ERR2061614.6557287 7001289F:103:C9WFLANXX:3:2103:13168:27792/1	R1	-	+	+	-	0.000000	0.492537
ERR2061614.6557288 7001289F:103:C9WFLANXX:3:1204:16085:80153/2	R2	-	-	+	-	-	0.558824
ERR2061614.6557289 7001289F:109:CB97UANXX:1:2309:6842:33380/1	R1	-	+	-	-	0.100000	-
ERR2061614.6557290 7001289F:109:CB97UANXX:1:2103:9588:12804/1	R1	+	-	-	-	0.863636	-
ERR2061614.6557291 7001289F:103:C9WFLANXX:3:2114:3435:93065/1	R1	-	+	+	-	0.000000	0.000000
ERR2061614.6557292 7001289F:103:C9WFLANXX:3:1102:5009:88307/1	R1	+	-	-	+	0.320388	0.371901
ERR2061614.6557293 7001289F:109:CB97UANXX:1:2216:4602:8511/1	R1	-	+	+	-	0.068966	0.452055
ERR2061614.6557295 7001289F:109:CB97UANXX:1:1203:2539:9954/1	R1	-	+	+	-	0.080000	0.452055
ERR2061614.6557296 7001289F:103:C9WFLANXX:3:1111:8314:44621/2	R2	-	-	+	-	-	0.000000
ERR2061614.6557298 7001289F:103:C9WFLANXX:4:1115:19014:56275/1	R1	-	+	+	-	0.000000	0.760000
ERR2061614.6557299 7001289F:109:CB97UANXX:1:1310:16659:29905/1	R1	+	-	-	+	0.000000	0.000000
ERR2061614.6557301 7001289F:109:CB97UANXX:1:1110:13710:6581/1	R1	+	-	-	+	0.000000	0.000000
ERR2061614.6557302 7001289F:109:CB97UANXX:1:2202:4327:2523/1	R1	-	+	-	-	0.000000	-
ERR2061614.6557303 7001289F:103:C9WFLANXX:3:1111:19248:15538/1	R1	+	-	-	+	0.924528	0.000000
ERR2061614.6557304 7001289F:103:C9WFLANXX:4:2206:6786:23708/1	R1	-	+	+	-	0.120879	1.000000
ERR2061614.6557306 7001289F:109:CB97UANXX:1:2209:11174:57396/2	R2	-	-	+	-	-	0.000000
ERR2061614.6557307 7001289F:109:CB97UANXX:1:2206:7175:82187/1	R1	+	-	-	-	0.673469	-
ERR2061614.6557308 7001289F:109:CB97UANXX:1:1216:18658:42705/1	R1	+	-	-	+	0.830508	0.000000
ERR2061614.6557309 7001289F:103:C9WFLANXX:3:1207:14475:98416/1	R1	+	-	-	+	0.760000	0.000000
ERR2061614.6557311 7001289F:109:CB97UANXX:1:2208:5458:20699/1	R1	+	-	-	+	0.767442	0.000000
ERR2061614.6557312 7001289F:109:CB97UANXX:1:2113:19735:55613/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557313 7001289F:109:CB97UANXX:1:2109:9721:73986/1	R1	-	+	+	-	0.119403	0.938462
ERR2061614.6557314 7001289F:109:CB97UANXX:1:2103:17448:71490/2	R2	-	-	+	-	-	0.830508
ERR2061614.6557315 7001289F:109:CB97UANXX:1:1107:16527:84443/1	R1	+	-	-	+	0.673469	0.000000
ERR2061614.6557316 7001289F:103:C9WFLANXX:3:2210:3645:19890/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557319 7001289F:109:CB97UANXX:1:1104:14654:74706/1	R1	-	+	+	-	0.094595	0.000000
ERR2061614.6557320 7001289F:103:C9WFLANXX:3:1214:20278:81087/1	R1	-	+	-	-	0.587500	-
ERR2061614.6557321 7001289F:103:C9WFLANXX:4:2210:19665:34112/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557322 7001289F:103:C9WFLANXX:4:1216:9350:9613/1	R1	+	-	-	-	0.600000	-
ERR2061614.6557323 7001289F:103:C9WFLANXX:4:1207:6686:32890/1	R1	-	+	+	-	0.159091	0.000000
ERR2061614.6557325 7001289F:109:CB97UANXX:1:1314:20611:59257/2	R2	-	-	-	+	-	0.000000
ERR2061614.6557326 7001289F:103:C9WFLANXX:4:1209:6685:54161/1	R1	+	-	-	+	0.433628	0.000000
ERR2061614.6557327 7001289F:103:C9WFLANXX:3:1206:6552:80242/1	R1	-	+	+	-	0.095238	0.540984
ERR2061614.6557328 7001289F:103:C9WFLANXX:3:1202:10255:82860/1	R1	-	+	-	-	0.485294	-
ERR2061614.6557330 7001289F:103:C9WFLANXX:3:1311:4608:45959/2	R2	-	-	+	-	-	0.000000
ERR2061614.6557331 7001289F:103:C9WFLANXX:4:1306:9511:55910/1	R1	+	-	-	-	0.600000	-
ERR2061614.6557332 7001289F:103:C9WFLANXX:4:1307:16543:66635/2	R2	-	-	-	+	-	0.000000
ERR2061614.6557333 7001289F:109:CB97UANXX:1:2216:13531:45560/1	R1	-	+	-	-	0.000000	-
ERR2061614.6557334 7001289F:103:C9WFLANXX:4:1303:11194:41680/1	R1	-	+	+	-	0.000000	0.302752
ERR2061614.6557335 7001289F:103:C9WFLANXX:4:1105:13536:73245/1	R1	-	+	+	-	0.000000	0.345455
ERR2061614.6557338 7001289F:103:C9WFLANXX:3:2116:3653:96491/1	R1	-	+	-	-	0.166667	-
ERR2061614.6557339 7001289F:103:C9WFLANXX:3:1107:8000:90444/2	R2	-	-	-	+	-	0.000000
ERR2061614.6557340 7001289F:103:C9WFLANXX:3:2113:17345:18022/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557341 7001289F:103:C9WFLANXX:4:1102:11563:16510/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557342 7001289F:103:C9WFLANXX:4:1105:7243:74584/2	R2	-	-	-	+	-	0.000000
ERR2061614.6557343 7001289F:109:CB97UANXX:1:1106:19171:51051/1	R1	-	+	+	-	0.159091	0.000000
ERR2061614.6557344 7001289F:109:CB97UANXX:1:1305:6538:100858/1	R1	-	+	+	-	0.140000	0.000000
ERR2061614.6557345 7001289F:103:C9WFLANXX:3:2202:10743:24062/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557346 7001289F:103:C9WFLANXX:3:2312:12920:22635/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557350 7001289F:103:C9WFLANXX:4:1305:15744:79247/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557351 7001289F:103:C9WFLANXX:4:1109:20009:49511/2	R2	-	-	+	-	-	0.753846
ERR2061614.6557352 7001289F:109:CB97UANXX:1:2315:10342:96215/2	R2	-	-	+	-	-	0.000000
ERR2061614.6557353 7001289F:109:CB97UANXX:1:2104:6424:23642/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557354 7001289F:109:CB97UANXX:1:2108:20865:65271/1	R1	+	-	-	-	0.000000	-
ERR2061614.6557355 7001289F:109:CB97UANXX:1:1306:15351:61619/2	R2	-	-	+	-	-	0.000000
ERR2061614.6557356 7001289F:103:C9WFLANXX:3:1213:13766:10538/2	R2	-	-	-	+	-	0.140496
ERR2061614.6557357 7001289F:103:C9WFLANXX:4:2308:5402:51277/1	R1	+	-	-	-	0.515789	-
ERR2061614.6557358 7001289F:103:C9WFLANXX:4:1314:6049:11901/1	R1	+	-	-	-	0.830508	-
ERR2061614.6557360 7001289F:103:C9WFLANXX:3:1209:21168:65060/2	R2	-	-	+	-	-	0.471698
ERR2061614.6557361 7001289F:103:C9WFLANXX:4:2201:21251:28766/2	R2	-	-	+	-	-	0.500000
ERR2061614.6557362 7001289F:109:CB97UANXX:1:2208:15796:58003/2	R2	-	-	+	-	-	0.500000
ERR2061614.6557363 7001289F:109:CB97UANXX:1:2105:16257:66445/1	R1	+	-	-	-	0.568182	-
ERR2061614.6557364 7001289F:109:CB97UANXX:1:1304:2371:96082/2	R2	-	-	+	-	-	0.568182
ERR2061614.6557365 7001289F:109:CB97UANXX:1:1312:13271:79425/2	R2	-	-	+	-	-	0.365385
ERR2061614.6557366 7001289F:109:CB97UANXX:1:1103:14755:6890/1	R1	+	-	-	+	0.000000	0.040650
ERR2061614.6557367 7001289F:103:C9WFLANXX:4:2215:14650:46414/1	R1	+	-	-	-	0.452055	-
ERR2061614.6557369 7001289F:103:C9WFLANXX:3:2306:3350:24302/2	R2	-	-	+	-	-	0.446429
ERR2061614.6557370 7001289F:103:C9WFLANXX:4:1310:2351:71016/2	R2	-	-	+	-	-	0.446429
ERR2061614.6557371 7001289F:103:C9WFLANXX:4:1215:9959:81965/2	R2	-	-	+	-	-	0.446429
ERR2061614.6557372 7001289F:109:CB97UANXX:1:1311:18113:87908/2	R2	-	-	+	-	-	0.446429
ERR2061614.6557373 7001289F:109:CB97UANXX:1:1204:15676:37498/1	R1	+	-	-	-	0.446429	-
ERR2061614.6557374 7001289F:109:CB97UANXX:1:2307:20828:29477/2	R2	-	-	+	-	-	0.491071
ERR2061614.6557375 7001289F:103:C9WFLANXX:3:1201:6226:14012/1	R1	+	-	-	+	0.446429	0.000000
ERR2061614.6557376 7001289F:103:C9WFLANXX:4:1204:2826:99495/2	R2	-	-	+	-	-	0.045045
ERR2061614.6557377 7001289F:103:C9WFLANXX:3:1314:13682:38454/1	R1	+	-	-	-	0.345455	-
ERR2061614.6557378 7001289F:103:C9WFLANXX:4:2306:15655:92568/1	R1	+	-	-	-	0.135135	-
ERR2061614.6557379 7001289F:103:C9WFLANXX:4:2308:16777:80387/1	R1	+	-	-	-	0.345455	-
ERR2061614.6557380 7001289F:103:C9WFLANXX:4:2312:10665:95422/2	R2	-	-	+	-	-	0.345455
ERR2061614.6557381 7001289F:103:C9WFLANXX:4:1316:19468:100013/1	R1	+	-	-	-	0.345455	-
ERR2061614.6557382 7001289F:103:C9WFLANXX:4:1114:15722:65751/2	R2	-	-	+	-	-	0.345455
ERR2061614.6557383 7001289F:109:CB97UANXX:1:2110:6907:68849/2	R2	-	-	+	-	-	0.581395
ERR2061614.6557384 7001289F:109:CB97UANXX:1:1301:7733:100135/1	R1	-	+	+	-	0.000000	0.345455
ERR2061614.6557385 7001289F:109:CB97UANXX:1:1308:10568:95356/1	R1	-	+	+	-	0.000000	0.345455
ERR2061614.6557386 7001289F:103:C9WFLANXX:3:1108:14846:63415/2	R2	-	-	+	-	-	0.302752
ERR2061614.6557387 7001289F:103:C9WFLANXX:3:2210:7830:73367/2	R2	-	-	+	-	-	0.302752
ERR2061614.6557388 7001289F:103:C9WFLANXX:3:1315:20353:53426/2	R2	-	-	+	-	-	0.302752
ERR2061614.6557389 7001289F:103:C9WFLANXX:4:1211:8380:10767/1	R1	+	-	-	-	0.302752	-
ERR2061614.6557390 7001289F:103:C9WFLANXX:4:1115:5852:65923/1	R1	+	-	-	-	0.302752	-
