2022-07-13T14:54:37
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061616.5990983 7001289F:109:CB97UANXX:1:1309:18614:44595/1	R1	+	-	-	-	0.446429	-
ERR2061616.5990984 7001289F:109:CB97UANXX:1:1210:19102:28436/1	R1	+	-	-	-	0.345455	-
ERR2061616.5990985 7001289F:103:C9WFLANXX:3:2210:15230:74832/2	R2	-	-	+	-	-	0.446429
ERR2061616.5990986 7001289F:103:C9WFLANXX:3:2307:8016:57197/1	R1	+	-	-	-	0.433628	-
ERR2061616.5990987 7001289F:103:C9WFLANXX:3:1305:1599:23902/2	R2	-	-	+	-	-	0.433628
ERR2061616.5990988 7001289F:103:C9WFLANXX:3:1207:12396:83050/1	R1	+	-	-	-	0.446429	-
ERR2061616.5990989 7001289F:103:C9WFLANXX:3:1115:17023:35907/2	R2	-	-	+	-	-	0.433628
ERR2061616.5990990 7001289F:103:C9WFLANXX:3:1113:20878:27816/1	R1	+	-	-	-	0.433628	-
ERR2061616.5990991 7001289F:103:C9WFLANXX:3:1113:13089:63729/1	R1	+	-	-	-	0.446429	-
ERR2061616.5990992 7001289F:103:C9WFLANXX:4:2109:8436:58082/2	R2	-	-	+	-	-	0.345455
ERR2061616.5990993 7001289F:103:C9WFLANXX:4:1114:20727:49885/1	R1	+	-	-	-	0.553571	-
ERR2061616.5990994 7001289F:109:CB97UANXX:1:1103:13602:60196/1	R1	+	-	-	-	0.568182	-
ERR2061616.5990995 7001289F:109:CB97UANXX:1:2310:16089:36291/2	R2	-	-	+	-	-	0.446429
ERR2061616.5990996 7001289F:109:CB97UANXX:1:2207:3899:92145/2	R2	-	-	+	-	-	0.891892
ERR2061616.5990997 7001289F:109:CB97UANXX:1:2102:6577:42836/2	R2	-	-	+	-	-	0.457944
ERR2061616.5990998 7001289F:109:CB97UANXX:1:2106:5397:19706/1	R1	+	-	-	-	0.491071	-
ERR2061616.5990999 7001289F:109:CB97UANXX:1:1313:19109:13045/1	R1	+	-	-	-	0.457944	-
ERR2061616.5991000 7001289F:109:CB97UANXX:1:2303:12807:66621/1	R1	+	-	-	-	0.446429	-
ERR2061616.5991001 7001289F:109:CB97UANXX:1:1116:18923:44797/1	R1	+	-	-	-	0.433628	-
ERR2061616.5991002 7001289F:109:CB97UANXX:1:2308:9353:74099/1	R1	+	-	-	-	0.446429	-
ERR2061616.5991003 7001289F:103:C9WFLANXX:3:2215:6598:1982/2	R2	-	-	+	-	-	0.657895
ERR2061616.5991004 7001289F:103:C9WFLANXX:3:1302:1403:4791/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991005 7001289F:103:C9WFLANXX:3:2108:17952:16937/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991006 7001289F:103:C9WFLANXX:3:1316:2721:91722/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991007 7001289F:103:C9WFLANXX:3:1305:7683:73468/2	R2	-	-	+	-	-	0.651685
ERR2061616.5991008 7001289F:103:C9WFLANXX:4:2305:3857:59076/2	R2	-	-	+	-	-	0.584158
ERR2061616.5991009 7001289F:103:C9WFLANXX:4:2216:15847:2068/1	R1	+	-	-	-	0.457944	-
ERR2061616.5991010 7001289F:103:C9WFLANXX:4:2113:11465:50349/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991011 7001289F:109:CB97UANXX:1:1103:10331:66879/2	R2	-	-	+	-	-	0.000000
ERR2061616.5991012 7001289F:109:CB97UANXX:1:1103:16010:79656/2	R2	-	-	+	-	-	0.000000
ERR2061616.5991013 7001289F:109:CB97UANXX:1:2202:7964:19179/2	R2	-	-	+	-	-	0.000000
ERR2061616.5991014 7001289F:109:CB97UANXX:1:2202:14377:57929/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991015 7001289F:109:CB97UANXX:1:1313:18342:92780/2	R2	-	-	+	-	-	0.000000
ERR2061616.5991016 7001289F:109:CB97UANXX:1:1210:18474:28236/1	R1	+	-	-	-	0.781250	-
ERR2061616.5991017 7001289F:109:CB97UANXX:1:1307:17910:81727/2	R2	-	-	+	-	-	0.457944
ERR2061616.5991018 7001289F:109:CB97UANXX:1:1215:17661:95109/1	R1	+	-	-	-	0.438776	-
ERR2061616.5991019 7001289F:109:CB97UANXX:1:1308:12054:46734/2	R2	-	-	+	-	-	0.000000
ERR2061616.5991020 7001289F:109:CB97UANXX:1:1203:19297:55176/2	R2	-	-	+	-	-	0.515789
ERR2061616.5991021 7001289F:109:CB97UANXX:1:1112:2565:53996/2	R2	-	-	+	-	-	0.509434
ERR2061616.5991022 7001289F:109:CB97UANXX:1:2302:7762:10072/1	R1	+	-	-	-	0.495327	-
ERR2061616.5991023 7001289F:103:C9WFLANXX:3:2215:16206:8542/2	R2	-	-	+	-	-	0.500000
ERR2061616.5991024 7001289F:103:C9WFLANXX:3:1215:14737:76389/1	R1	+	-	-	-	0.302752	-
ERR2061616.5991025 7001289F:103:C9WFLANXX:3:1110:2609:14776/1	R1	+	-	-	-	0.457944	-
ERR2061616.5991026 7001289F:109:CB97UANXX:1:2116:16850:88276/1	R1	+	-	-	+	0.000000	0.000000
ERR2061616.5991027 7001289F:109:CB97UANXX:1:1301:11892:45369/2	R2	-	-	+	-	-	0.457944
ERR2061616.5991028 7001289F:103:C9WFLANXX:3:2314:21013:40461/1	R1	+	-	-	+	0.446429	0.000000
ERR2061616.5991029 7001289F:109:CB97UANXX:1:2104:8082:26178/1	R1	-	+	+	-	0.296296	0.480769
ERR2061616.5991030 7001289F:103:C9WFLANXX:3:1106:17297:39452/1	R1	+	-	-	+	0.320388	0.067227
ERR2061616.5991031 7001289F:103:C9WFLANXX:3:1107:14953:89869/2	R2	-	-	+	-	-	0.345455
ERR2061616.5991032 7001289F:103:C9WFLANXX:3:2306:2560:80059/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991033 7001289F:103:C9WFLANXX:3:2203:15704:8369/1	R1	+	-	-	-	0.302752	-
ERR2061616.5991034 7001289F:103:C9WFLANXX:3:2106:10558:64359/1	R1	+	-	-	-	0.345455	-
ERR2061616.5991035 7001289F:103:C9WFLANXX:3:1309:8356:73689/1	R1	+	-	-	-	0.452055	-
ERR2061616.5991036 7001289F:103:C9WFLANXX:3:1211:17906:67504/2	R2	-	-	+	-	-	0.345455
ERR2061616.5991037 7001289F:103:C9WFLANXX:4:2315:7648:84309/2	R2	-	-	+	-	-	0.531646
ERR2061616.5991038 7001289F:103:C9WFLANXX:4:2211:20626:27851/1	R1	+	-	-	-	0.457944	-
ERR2061616.5991039 7001289F:103:C9WFLANXX:4:2106:18987:18994/1	R1	+	-	-	-	0.302752	-
ERR2061616.5991040 7001289F:103:C9WFLANXX:4:1203:11722:93510/1	R1	+	-	-	-	0.302752	-
ERR2061616.5991041 7001289F:103:C9WFLANXX:4:1215:14229:96755/1	R1	+	-	-	-	0.441860	-
ERR2061616.5991042 7001289F:103:C9WFLANXX:4:1216:4006:85357/1	R1	+	-	-	-	0.388235	-
ERR2061616.5991043 7001289F:109:CB97UANXX:1:1101:17115:36411/2	R2	-	-	+	-	-	0.457944
ERR2061616.5991044 7001289F:109:CB97UANXX:1:1106:1980:86908/1	R1	+	-	-	-	0.345455	-
ERR2061616.5991045 7001289F:109:CB97UANXX:1:2209:19580:84227/2	R2	-	-	+	-	-	0.387755
ERR2061616.5991046 7001289F:109:CB97UANXX:1:2312:14439:24268/2	R2	-	-	+	-	-	0.345455
ERR2061616.5991048 7001289F:109:CB97UANXX:1:2109:18370:16943/1	R1	+	-	-	-	0.412844	-
ERR2061616.5991049 7001289F:109:CB97UANXX:1:2204:18313:70393/1	R1	+	-	-	-	0.345455	-
ERR2061616.5991050 7001289F:109:CB97UANXX:1:2203:9788:33688/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991051 7001289F:109:CB97UANXX:1:2216:11569:8334/1	R1	+	-	-	-	0.345455	-
ERR2061616.5991052 7001289F:109:CB97UANXX:1:1303:12038:49490/1	R1	+	-	-	-	0.345455	-
ERR2061616.5991053 7001289F:109:CB97UANXX:1:1314:5013:23200/1	R1	+	-	-	-	0.457944	-
ERR2061616.5991054 7001289F:109:CB97UANXX:1:1316:5115:61226/1	R1	+	-	-	-	0.362637	-
ERR2061616.5991055 7001289F:109:CB97UANXX:1:1306:9440:9659/1	R1	+	-	-	-	0.457944	-
ERR2061616.5991056 7001289F:109:CB97UANXX:1:1215:13888:76312/1	R1	+	-	-	+	0.345455	0.107438
ERR2061616.5991057 7001289F:109:CB97UANXX:1:1203:12182:75397/2	R2	-	-	+	-	-	0.348624
ERR2061616.5991058 7001289F:109:CB97UANXX:1:1207:15477:33587/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991059 7001289F:109:CB97UANXX:1:2303:2699:94254/2	R2	-	-	+	-	-	0.345455
ERR2061616.5991060 7001289F:109:CB97UANXX:1:2213:15362:50562/1	R1	-	+	+	-	0.000000	0.457944
ERR2061616.5991061 7001289F:109:CB97UANXX:1:2110:11593:70388/1	R1	+	-	-	+	0.515464	0.000000
ERR2061616.5991062 7001289F:109:CB97UANXX:1:2102:14678:47639/1	R1	+	-	-	+	0.446429	0.000000
ERR2061616.5991063 7001289F:109:CB97UANXX:1:2208:8638:72057/1	R1	+	-	-	+	0.345455	0.000000
ERR2061616.5991064 7001289F:109:CB97UANXX:1:2305:3313:15090/1	R1	+	-	-	+	0.000000	0.115702
ERR2061616.5991065 7001289F:103:C9WFLANXX:3:2207:4200:48066/2	R2	-	-	+	-	-	0.000000
ERR2061616.5991066 7001289F:103:C9WFLANXX:4:2114:19323:64838/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991067 7001289F:109:CB97UANXX:1:2209:5276:64660/1	R1	+	-	-	+	0.000000	0.034783
ERR2061616.5991068 7001289F:109:CB97UANXX:1:2312:16728:69522/2	R2	-	-	+	-	-	0.045045
ERR2061616.5991069 7001289F:109:CB97UANXX:1:2204:14506:5936/2	R2	-	-	+	-	-	0.639640
ERR2061616.5991070 7001289F:109:CB97UANXX:1:2105:16406:43941/1	R1	-	+	+	-	0.000000	0.891892
ERR2061616.5991071 7001289F:109:CB97UANXX:1:1215:18348:20520/1	R1	+	-	-	-	0.302752	-
ERR2061616.5991072 7001289F:109:CB97UANXX:1:2303:6279:50403/2	R2	-	-	+	-	-	0.000000
ERR2061616.5991073 7001289F:109:CB97UANXX:1:2315:10470:39464/1	R1	-	+	+	-	0.065421	0.345455
ERR2061616.5991074 7001289F:103:C9WFLANXX:3:1316:19086:99545/2	R2	-	-	+	-	-	0.345455
ERR2061616.5991075 7001289F:109:CB97UANXX:1:2115:19793:63831/1	R1	+	-	-	-	0.961165	-
ERR2061616.5991077 7001289F:109:CB97UANXX:1:1105:20070:97113/1	R1	+	-	-	+	0.647059	0.000000
ERR2061616.5991078 7001289F:109:CB97UANXX:1:2301:13235:25280/1	R1	+	-	-	+	0.446429	0.000000
ERR2061616.5991079 7001289F:109:CB97UANXX:1:1109:9559:20758/1	R1	-	+	+	-	0.412281	0.632075
ERR2061616.5991080 7001289F:103:C9WFLANXX:3:2108:14083:70520/2	R2	-	-	+	-	-	0.550000
ERR2061616.5991083 7001289F:103:C9WFLANXX:4:2113:6374:91686/1	R1	-	+	+	-	0.000000	0.000000
ERR2061616.5991084 7001289F:109:CB97UANXX:1:2312:6950:52661/1	R1	-	+	+	-	0.000000	0.302752
ERR2061616.5991085 7001289F:109:CB97UANXX:1:2311:17344:64110/2	R2	-	-	+	-	-	0.000000
ERR2061616.5991086 7001289F:103:C9WFLANXX:3:1308:9629:74377/2	R2	-	-	+	-	-	0.000000
ERR2061616.5991088 7001289F:103:C9WFLANXX:4:1204:18068:34267/2	R2	-	-	+	-	-	0.000000
ERR2061616.5991089 7001289F:109:CB97UANXX:1:1106:17142:53295/1	R1	+	-	-	-	0.365385	-
ERR2061616.5991090 7001289F:109:CB97UANXX:1:2203:15342:44595/2	R2	-	-	+	-	-	0.558824
ERR2061616.5991091 7001289F:109:CB97UANXX:1:1315:2302:95197/1	R1	+	-	-	-	0.441860	-
ERR2061616.5991092 7001289F:109:CB97UANXX:1:1307:15212:73184/1	R1	+	-	-	-	0.609756	-
ERR2061616.5991093 7001289F:109:CB97UANXX:1:2308:1133:8107/1	R1	+	-	-	-	0.457944	-
ERR2061616.5991094 7001289F:103:C9WFLANXX:4:1314:5106:62285/1	R1	-	+	+	-	0.000000	0.513514
ERR2061616.5991095 7001289F:109:CB97UANXX:1:1311:16163:76127/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991098 7001289F:109:CB97UANXX:1:1112:8394:24986/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991099 7001289F:109:CB97UANXX:1:2308:15327:43200/2	R2	-	-	+	-	-	0.000000
ERR2061616.5991100 7001289F:103:C9WFLANXX:3:1310:7202:11643/1	R1	+	-	-	+	0.585106	0.000000
ERR2061616.5991101 7001289F:109:CB97UANXX:1:2207:9784:19529/1	R1	+	-	-	+	0.495327	0.000000
ERR2061616.5991102 7001289F:103:C9WFLANXX:3:2314:7776:14200/1	R1	+	-	-	-	0.760000	-
ERR2061616.5991103 7001289F:103:C9WFLANXX:3:1115:20991:35123/1	R1	+	-	-	-	0.452055	-
ERR2061616.5991105 7001289F:109:CB97UANXX:1:1216:11581:63697/2	R2	-	-	+	-	-	0.302752
ERR2061616.5991106 7001289F:103:C9WFLANXX:3:1212:13882:42698/2	R2	-	-	+	-	-	0.471698
ERR2061616.5991108 7001289F:109:CB97UANXX:1:2311:9616:35109/2	R2	-	-	+	-	-	0.612903
ERR2061616.5991110 7001289F:103:C9WFLANXX:3:2202:15130:40926/1	R1	-	+	+	-	0.000000	0.760000
ERR2061616.5991111 7001289F:103:C9WFLANXX:4:1313:18280:9928/1	R1	+	-	-	+	0.345455	0.000000
ERR2061616.5991112 7001289F:109:CB97UANXX:1:2103:5459:63650/1	R1	+	-	-	+	0.477876	0.000000
ERR2061616.5991113 7001289F:103:C9WFLANXX:3:2302:18434:66624/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991115 7001289F:109:CB97UANXX:1:1212:2345:82439/1	R1	-	+	+	-	0.000000	0.500000
ERR2061616.5991116 7001289F:109:CB97UANXX:1:1315:8121:95293/1	R1	-	+	+	-	0.078431	0.500000
ERR2061616.5991117 7001289F:103:C9WFLANXX:3:1211:5612:80479/1	R1	+	-	-	+	0.302752	0.000000
ERR2061616.5991118 7001289F:103:C9WFLANXX:3:1210:16286:25761/1	R1	-	+	+	-	0.000000	0.345455
ERR2061616.5991119 7001289F:103:C9WFLANXX:4:1113:11901:25985/1	R1	+	-	-	+	0.446429	0.000000
ERR2061616.5991120 7001289F:103:C9WFLANXX:3:2109:3409:46385/1	R1	-	+	-	-	0.000000	-
ERR2061616.5991121 7001289F:109:CB97UANXX:1:2202:13939:48566/1	R1	+	-	-	-	0.753846	-
ERR2061616.5991122 7001289F:109:CB97UANXX:1:2109:2111:4892/2	R2	-	-	+	-	-	0.461538
ERR2061616.5991123 7001289F:109:CB97UANXX:1:1302:2128:87019/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991124 7001289F:103:C9WFLANXX:3:2216:13454:77965/1	R1	+	-	-	+	0.500000	0.000000
ERR2061616.5991125 7001289F:103:C9WFLANXX:3:1201:15645:34838/1	R1	-	+	+	-	0.065574	0.302752
ERR2061616.5991126 7001289F:103:C9WFLANXX:4:1311:18343:49036/1	R1	+	-	-	+	0.000000	0.039683
ERR2061616.5991127 7001289F:103:C9WFLANXX:4:2103:17565:15443/1	R1	+	-	-	+	0.413043	0.000000
ERR2061616.5991128 7001289F:103:C9WFLANXX:3:2115:9647:38256/1	R1	+	-	-	+	0.785714	0.060241
ERR2061616.5991129 7001289F:109:CB97UANXX:1:2202:17873:27197/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991130 7001289F:103:C9WFLANXX:3:1105:17213:78007/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991132 7001289F:103:C9WFLANXX:3:1209:6431:27938/1	R1	-	+	+	-	0.094118	0.590361
ERR2061616.5991133 7001289F:109:CB97UANXX:1:1109:18607:15822/1	R1	+	-	-	+	0.000000	0.274725
ERR2061616.5991134 7001289F:109:CB97UANXX:1:1310:12536:69277/2	R2	-	-	-	+	-	0.303279
ERR2061616.5991135 7001289F:103:C9WFLANXX:4:1310:7516:55693/1	R1	+	-	-	-	0.475000	-
ERR2061616.5991136 7001289F:109:CB97UANXX:1:1311:6603:4414/2	R2	-	-	+	-	-	0.302752
ERR2061616.5991137 7001289F:103:C9WFLANXX:4:2311:5294:42598/1	R1	-	+	+	-	0.000000	0.760000
ERR2061616.5991138 7001289F:103:C9WFLANXX:3:2109:10470:72888/2	R2	-	-	+	-	-	0.452055
ERR2061616.5991139 7001289F:109:CB97UANXX:1:2110:13802:76608/1	R1	+	-	-	-	0.880000	-
ERR2061616.5991141 7001289F:103:C9WFLANXX:3:1302:17482:91439/1	R1	-	+	+	-	0.000000	0.000000
ERR2061616.5991142 7001289F:109:CB97UANXX:1:2301:1156:54550/1	R1	+	-	-	-	0.568182	-
ERR2061616.5991143 7001289F:109:CB97UANXX:1:2210:14482:59303/2	R2	-	-	+	-	-	0.600000
ERR2061616.5991144 7001289F:109:CB97UANXX:1:1205:2672:2338/1	R1	+	-	-	+	0.830508	0.000000
ERR2061616.5991145 7001289F:103:C9WFLANXX:3:2314:17980:73212/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991146 7001289F:109:CB97UANXX:1:1101:1396:50097/2	R2	-	-	+	-	-	0.863636
ERR2061616.5991148 7001289F:109:CB97UANXX:1:1210:4439:98850/1	R1	-	+	+	-	0.000000	0.714286
ERR2061616.5991149 7001289F:103:C9WFLANXX:3:2302:3965:99671/1	R1	-	+	+	-	0.000000	0.524752
ERR2061616.5991150 7001289F:103:C9WFLANXX:4:2311:10695:15487/1	R1	-	+	+	-	0.192982	0.540541
ERR2061616.5991151 7001289F:103:C9WFLANXX:3:1104:13308:18951/1	R1	+	-	-	-	0.760000	-
ERR2061616.5991152 7001289F:109:CB97UANXX:1:2309:6998:76279/1	R1	+	-	-	-	0.863636	-
ERR2061616.5991154 7001289F:109:CB97UANXX:1:1210:2667:17760/1	R1	+	-	-	+	0.767442	0.217391
ERR2061616.5991155 7001289F:103:C9WFLANXX:3:2211:18127:20294/1	R1	-	+	+	-	0.000000	0.612903
ERR2061616.5991156 7001289F:103:C9WFLANXX:4:1312:12380:80211/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991157 7001289F:109:CB97UANXX:1:2103:3565:8297/2	R2	-	-	-	+	-	0.000000
ERR2061616.5991160 7001289F:109:CB97UANXX:1:1116:10280:32331/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991163 7001289F:109:CB97UANXX:1:2303:7600:87393/2	R2	-	-	+	-	-	0.609756
ERR2061616.5991164 7001289F:109:CB97UANXX:1:1116:15805:70067/2	R2	-	-	+	-	-	0.492537
ERR2061616.5991166 7001289F:109:CB97UANXX:1:1302:19174:2218/1	R1	+	-	-	+	0.862069	0.000000
ERR2061616.5991167 7001289F:109:CB97UANXX:1:1315:4866:42438/1	R1	-	+	-	-	0.000000	-
ERR2061616.5991168 7001289F:109:CB97UANXX:1:2201:2556:51858/1	R1	+	-	-	+	0.753846	0.000000
ERR2061616.5991169 7001289F:109:CB97UANXX:1:1302:8974:95253/1	R1	-	+	+	-	0.145455	0.924528
ERR2061616.5991170 7001289F:109:CB97UANXX:1:2214:18061:79782/2	R2	-	-	+	-	-	0.000000
ERR2061616.5991171 7001289F:109:CB97UANXX:1:2110:4872:56807/1	R1	+	-	-	-	0.673469	-
ERR2061616.5991172 7001289F:109:CB97UANXX:1:1107:16470:99850/1	R1	-	+	-	-	0.258065	-
ERR2061616.5991173 7001289F:109:CB97UANXX:1:2310:11480:96045/1	R1	-	+	-	-	0.233333	-
ERR2061616.5991174 7001289F:109:CB97UANXX:1:2210:19016:45181/2	R2	-	-	-	+	-	0.000000
ERR2061616.5991175 7001289F:109:CB97UANXX:1:2204:8630:83282/1	R1	-	+	-	-	0.000000	-
ERR2061616.5991176 7001289F:109:CB97UANXX:1:2104:14173:51415/1	R1	-	+	+	-	0.218750	0.000000
ERR2061616.5991178 7001289F:109:CB97UANXX:1:1113:20417:22685/1	R1	-	+	+	-	0.086957	0.492537
ERR2061616.5991179 7001289F:109:CB97UANXX:1:1313:19246:91379/1	R1	+	-	-	+	0.862069	0.000000
ERR2061616.5991180 7001289F:109:CB97UANXX:1:2301:7711:93912/2	R2	-	-	+	-	-	0.600000
ERR2061616.5991181 7001289F:109:CB97UANXX:1:2306:17182:25487/1	R1	-	+	-	-	0.000000	-
ERR2061616.5991182 7001289F:103:C9WFLANXX:3:1102:3318:85934/1	R1	+	-	-	+	0.000000	0.000000
ERR2061616.5991183 7001289F:109:CB97UANXX:1:2207:3980:17162/1	R1	-	+	-	-	0.233333	-
ERR2061616.5991184 7001289F:109:CB97UANXX:1:1111:3986:6745/2	R2	-	-	-	+	-	0.000000
ERR2061616.5991185 7001289F:103:C9WFLANXX:4:1204:5060:26847/1	R1	+	-	-	+	0.760000	0.000000
ERR2061616.5991186 7001289F:109:CB97UANXX:1:1211:9235:56182/1	R1	-	+	-	-	0.163265	-
ERR2061616.5991189 7001289F:109:CB97UANXX:1:2314:8185:5203/1	R1	-	+	-	-	0.693878	-
ERR2061616.5991190 7001289F:109:CB97UANXX:1:2216:10193:56234/2	R2	-	-	+	-	-	0.302752
ERR2061616.5991192 7001289F:103:C9WFLANXX:3:2309:1412:23833/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991193 7001289F:103:C9WFLANXX:3:2106:18735:25281/2	R2	-	-	+	-	-	0.000000
ERR2061616.5991194 7001289F:109:CB97UANXX:1:1104:2100:45244/2	R2	-	-	+	-	-	0.000000
ERR2061616.5991195 7001289F:109:CB97UANXX:1:2212:9839:58190/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991196 7001289F:109:CB97UANXX:1:1210:9452:13739/2	R2	-	-	+	-	-	0.000000
ERR2061616.5991197 7001289F:109:CB97UANXX:1:2114:6788:85054/1	R1	+	-	-	+	0.570093	0.000000
ERR2061616.5991198 7001289F:103:C9WFLANXX:3:2205:9017:44841/1	R1	+	-	-	-	0.566038	-
ERR2061616.5991200 7001289F:103:C9WFLANXX:4:1116:7912:92547/1	R1	-	+	-	-	0.058824	-
ERR2061616.5991201 7001289F:109:CB97UANXX:1:2316:11568:67962/1	R1	-	+	-	-	0.000000	-
ERR2061616.5991202 7001289F:103:C9WFLANXX:3:1110:6401:91984/1	R1	+	-	-	+	0.568182	0.000000
ERR2061616.5991203 7001289F:109:CB97UANXX:1:1207:10700:75516/2	R2	-	-	+	-	-	0.000000
ERR2061616.5991205 7001289F:109:CB97UANXX:1:2205:16857:28164/1	R1	-	+	-	-	0.090164	-
ERR2061616.5991206 7001289F:109:CB97UANXX:1:2303:11840:20820/1	R1	-	+	-	-	0.000000	-
ERR2061616.5991207 7001289F:103:C9WFLANXX:3:2208:20526:69072/1	R1	+	-	-	+	0.480769	0.297521
ERR2061616.5991208 7001289F:109:CB97UANXX:1:2202:1651:25936/1	R1	+	-	-	-	0.339450	-
ERR2061616.5991209 7001289F:109:CB97UANXX:1:1201:20136:57748/2	R2	-	-	+	-	-	0.673469
ERR2061616.5991210 7001289F:109:CB97UANXX:1:1102:4367:5953/1	R1	-	+	+	-	0.000000	0.348624
ERR2061616.5991211 7001289F:109:CB97UANXX:1:2102:8212:56302/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991212 7001289F:103:C9WFLANXX:3:1104:2482:33901/2	R2	-	-	+	-	-	0.446429
ERR2061616.5991213 7001289F:103:C9WFLANXX:3:2204:7922:31624/1	R1	+	-	-	-	0.471698	-
ERR2061616.5991214 7001289F:103:C9WFLANXX:4:2101:18344:35027/2	R2	-	-	+	-	-	0.446429
ERR2061616.5991215 7001289F:103:C9WFLANXX:4:1309:10022:43652/1	R1	+	-	-	-	0.446429	-
ERR2061616.5991216 7001289F:109:CB97UANXX:1:2104:15961:33598/2	R2	-	-	+	-	-	0.491071
ERR2061616.5991217 7001289F:109:CB97UANXX:1:2108:9869:79482/1	R1	+	-	-	-	0.446429	-
ERR2061616.5991218 7001289F:109:CB97UANXX:1:1105:19630:76710/1	R1	-	+	+	-	0.000000	0.446429
ERR2061616.5991219 7001289F:109:CB97UANXX:1:2113:10750:77029/1	R1	+	-	-	+	0.500000	0.000000
ERR2061616.5991220 7001289F:103:C9WFLANXX:3:2205:19305:17331/2	R2	-	-	+	-	-	0.151515
ERR2061616.5991221 7001289F:109:CB97UANXX:1:2202:7307:89864/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991222 7001289F:109:CB97UANXX:1:1210:10010:58288/1	R1	+	-	-	-	0.000000	-
ERR2061616.5991223 7001289F:109:CB97UANXX:1:1211:8685:24931/2	R2	-	-	+	-	-	0.000000
ERR2061616.5991224 7001289F:109:CB97UANXX:1:1310:8536:30763/1	R1	+	-	-	+	0.000000	0.000000
