2024-12-26T17:06:52
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061613.6074220 7001289F:109:CB97UANXX:1:2212:7097:9587/1	R1	+	-	+	-	0.403846	0.403846
ERR2061613.6074221 7001289F:109:CB97UANXX:1:1311:20186:82873/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074222 7001289F:109:CB97UANXX:1:1116:18554:23319/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074223 7001289F:103:C9WFLANXX:4:2313:10060:37229/1	R1	+	-	+	-	0.961538	0.961538
ERR2061613.6074224 7001289F:103:C9WFLANXX:4:2212:17468:62554/1	R1	+	-	+	-	0.590361	0.590361
ERR2061613.6074225 7001289F:103:C9WFLANXX:4:2116:15920:51237/1	R1	+	-	+	-	0.531915	0.531915
ERR2061613.6074229 7001289F:109:CB97UANXX:1:1110:16739:67294/1	R1	+	-	+	-	0.540984	0.540984
ERR2061613.6074230 7001289F:109:CB97UANXX:1:2213:7779:63700/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074232 7001289F:109:CB97UANXX:1:2114:6203:96147/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074233 7001289F:109:CB97UANXX:1:1314:8220:90897/1	R1	+	-	+	-	0.612903	0.612903
ERR2061613.6074234 7001289F:109:CB97UANXX:1:1306:19253:5549/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074235 7001289F:103:C9WFLANXX:3:2106:2455:51436/1	R1	+	-	+	-	0.471698	0.471698
ERR2061613.6074236 7001289F:109:CB97UANXX:1:2112:3848:83698/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074237 7001289F:103:C9WFLANXX:3:1215:1656:33447/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074239 7001289F:109:CB97UANXX:1:2201:18048:69765/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074240 7001289F:109:CB97UANXX:1:2213:21111:94857/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074241 7001289F:109:CB97UANXX:1:1316:17928:55653/1	R1	-	+	-	+	0.067308	0.067308
ERR2061613.6074244 7001289F:109:CB97UANXX:1:2209:5823:69497/1	R1	+	-	+	-	0.391753	0.391753
ERR2061613.6074247 7001289F:103:C9WFLANXX:4:2201:14913:14654/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074249 7001289F:109:CB97UANXX:1:1204:9575:20537/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074250 7001289F:109:CB97UANXX:1:1104:14434:86041/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074252 7001289F:109:CB97UANXX:1:2207:20609:95401/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074253 7001289F:103:C9WFLANXX:4:2108:8653:58024/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074254 7001289F:109:CB97UANXX:1:1315:5028:85756/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074255 7001289F:109:CB97UANXX:1:1307:19449:77072/1	R1	+	-	+	-	0.492537	0.492537
ERR2061613.6074256 7001289F:109:CB97UANXX:1:2106:15861:89433/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074257 7001289F:103:C9WFLANXX:3:2305:2193:37723/1	R1	-	+	-	+	0.266055	0.266055
ERR2061613.6074260 7001289F:109:CB97UANXX:1:1316:18600:50310/1	R1	+	-	+	-	0.457944	0.457944
ERR2061613.6074261 7001289F:109:CB97UANXX:1:1106:4978:48443/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074262 7001289F:109:CB97UANXX:1:2202:15767:83691/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074263 7001289F:103:C9WFLANXX:3:2202:4627:71836/1	R1	+	-	+	-	0.961538	0.961538
ERR2061613.6074264 7001289F:103:C9WFLANXX:4:2305:5752:71458/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074265 7001289F:103:C9WFLANXX:4:1314:12543:64945/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074266 7001289F:109:CB97UANXX:1:2210:17002:26649/1	R1	+	-	+	-	0.753846	0.753846
ERR2061613.6074267 7001289F:109:CB97UANXX:1:2314:9648:39616/1	R1	+	-	+	-	0.961538	0.961538
ERR2061613.6074268 7001289F:109:CB97UANXX:1:2304:19241:5317/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074269 7001289F:109:CB97UANXX:1:1308:1162:46896/1	R1	+	-	+	-	0.433628	0.433628
ERR2061613.6074270 7001289F:109:CB97UANXX:1:1211:13003:84461/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074271 7001289F:103:C9WFLANXX:4:2313:9582:84536/1	R1	+	-	+	-	0.803922	0.803922
ERR2061613.6074272 7001289F:103:C9WFLANXX:3:2113:16424:57621/1	R1	-	+	-	+	0.225225	0.225225
ERR2061613.6074273 7001289F:109:CB97UANXX:1:1112:4505:88859/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074274 7001289F:103:C9WFLANXX:4:1302:1687:84427/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074278 7001289F:103:C9WFLANXX:4:1209:11264:11978/1	R1	+	-	+	-	0.457944	0.457944
ERR2061613.6074279 7001289F:109:CB97UANXX:1:2203:15166:33983/1	R1	-	+	-	+	0.095238	0.095238
ERR2061613.6074280 7001289F:103:C9WFLANXX:3:2214:17742:33835/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074281 7001289F:103:C9WFLANXX:4:2304:12012:4475/1	R1	-	+	-	+	0.119403	0.119403
ERR2061613.6074282 7001289F:103:C9WFLANXX:4:2209:11928:31534/1	R1	-	+	-	+	0.129630	0.129630
ERR2061613.6074283 7001289F:109:CB97UANXX:1:1210:12291:60984/1	R1	+	-	+	-	0.781250	0.781250
ERR2061613.6074284 7001289F:109:CB97UANXX:1:1307:6342:83284/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074286 7001289F:109:CB97UANXX:1:1214:14329:71766/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074287 7001289F:109:CB97UANXX:1:1205:13480:67891/1	R1	-	+	-	+	0.133333	0.133333
ERR2061613.6074288 7001289F:103:C9WFLANXX:4:1308:19869:28942/1	R1	+	-	+	-	0.690141	0.690141
ERR2061613.6074290 7001289F:109:CB97UANXX:1:2315:1270:51527/1	R1	+	-	+	-	0.540984	0.540984
ERR2061613.6074296 7001289F:109:CB97UANXX:1:2116:15868:38970/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074297 7001289F:103:C9WFLANXX:3:1106:13008:44639/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074298 7001289F:103:C9WFLANXX:4:1310:9044:69773/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074299 7001289F:103:C9WFLANXX:4:1306:7069:71725/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074300 7001289F:103:C9WFLANXX:4:1202:3034:11743/1	R1	+	-	+	-	0.609756	0.609756
ERR2061613.6074301 7001289F:109:CB97UANXX:1:2112:3792:55644/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074302 7001289F:109:CB97UANXX:1:1205:17388:32456/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074303 7001289F:103:C9WFLANXX:4:2316:11628:23736/1	R1	-	+	-	+	0.080000	0.080000
ERR2061613.6074305 7001289F:103:C9WFLANXX:4:2310:15155:59186/1	R1	+	-	+	-	0.492537	0.492537
ERR2061613.6074307 7001289F:103:C9WFLANXX:3:1211:4249:8972/1	R1	-	+	-	+	0.087912	0.087912
ERR2061613.6074308 7001289F:109:CB97UANXX:1:2109:11565:39054/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074310 7001289F:103:C9WFLANXX:3:2213:7918:46149/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074311 7001289F:109:CB97UANXX:1:1116:3017:17771/1	R1	-	+	-	+	0.403846	0.403846
ERR2061613.6074312 7001289F:103:C9WFLANXX:4:2212:9103:57370/1	R1	+	-	+	-	0.690141	0.690141
ERR2061613.6074314 7001289F:103:C9WFLANXX:4:2309:17101:76092/1	R1	-	+	-	+	0.565217	0.565217
ERR2061613.6074316 7001289F:103:C9WFLANXX:3:1103:10372:38515/1	R1	-	+	-	+	0.233333	0.233333
ERR2061613.6074317 7001289F:103:C9WFLANXX:3:2203:7040:28305/1	R1	-	+	-	+	0.117647	0.117647
ERR2061613.6074318 7001289F:103:C9WFLANXX:3:1314:5362:52995/1	R1	-	+	-	+	0.102564	0.102564
ERR2061613.6074320 7001289F:103:C9WFLANXX:3:1216:4417:93369/1	R1	-	+	-	+	0.140000	0.140000
ERR2061613.6074321 7001289F:103:C9WFLANXX:4:2302:2132:75128/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074322 7001289F:103:C9WFLANXX:4:2101:3026:93451/1	R1	+	-	+	-	0.767442	0.767442
ERR2061613.6074326 7001289F:109:CB97UANXX:1:1102:2822:13069/1	R1	-	+	-	+	0.131148	0.131148
ERR2061613.6074328 7001289F:103:C9WFLANXX:4:2310:8613:8986/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074329 7001289F:109:CB97UANXX:1:2114:15558:47290/1	R1	-	+	-	+	0.119403	0.119403
ERR2061613.6074331 7001289F:103:C9WFLANXX:4:1212:17902:66191/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074332 7001289F:103:C9WFLANXX:4:2103:18276:28823/1	R1	-	+	-	+	0.145833	0.145833
ERR2061613.6074333 7001289F:103:C9WFLANXX:4:1304:1564:39317/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074335 7001289F:109:CB97UANXX:1:1104:1377:20277/1	R1	+	-	+	-	0.767442	0.767442
ERR2061613.6074337 7001289F:109:CB97UANXX:1:1316:3126:49040/1	R1	+	-	+	-	0.891892	0.891892
ERR2061613.6074342 7001289F:103:C9WFLANXX:3:1107:4575:66578/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074344 7001289F:103:C9WFLANXX:3:1302:1779:38866/1	R1	+	-	+	-	0.551402	0.551402
ERR2061613.6074347 7001289F:103:C9WFLANXX:3:1114:14872:7344/1	R1	+	-	+	-	0.568182	0.568182
ERR2061613.6074348 7001289F:103:C9WFLANXX:3:2212:16878:13802/1	R1	-	+	-	+	0.893443	0.893443
ERR2061613.6074350 7001289F:109:CB97UANXX:1:1113:12847:72396/1	R1	+	-	+	-	0.413462	0.413462
ERR2061613.6074351 7001289F:109:CB97UANXX:1:1309:3445:97754/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074352 7001289F:103:C9WFLANXX:3:1305:8842:10504/1	R1	+	-	+	-	0.340206	0.340206
ERR2061613.6074354 7001289F:109:CB97UANXX:1:1301:6174:28984/1	R1	+	-	+	-	0.320388	0.320388
ERR2061613.6074356 7001289F:103:C9WFLANXX:3:1309:17616:85408/1	R1	+	-	+	-	0.446429	0.446429
ERR2061613.6074358 7001289F:103:C9WFLANXX:4:1307:4576:79006/1	R1	+	-	+	-	0.609756	0.609756
ERR2061613.6074359 7001289F:103:C9WFLANXX:4:1107:17039:96787/1	R1	+	-	+	-	0.446429	0.446429
ERR2061613.6074362 7001289F:103:C9WFLANXX:3:2301:14004:86657/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074363 7001289F:103:C9WFLANXX:4:1112:10585:16630/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074364 7001289F:103:C9WFLANXX:3:1111:5101:23069/1	R1	+	-	+	-	0.311927	0.311927
ERR2061613.6074367 7001289F:103:C9WFLANXX:4:2316:4760:55696/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074369 7001289F:103:C9WFLANXX:4:1309:18552:66315/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074371 7001289F:109:CB97UANXX:1:1107:4026:50127/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074375 7001289F:109:CB97UANXX:1:2303:18171:85414/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074377 7001289F:103:C9WFLANXX:3:1202:19465:72213/1	R1	+	-	+	-	0.302752	0.302752
ERR2061613.6074378 7001289F:109:CB97UANXX:1:2306:8196:49986/1	R1	-	+	-	+	0.288000	0.288000
ERR2061613.6074383 7001289F:103:C9WFLANXX:4:2114:16587:64337/1	R1	+	-	+	-	0.433628	0.433628
ERR2061613.6074384 7001289F:103:C9WFLANXX:4:1112:16578:6859/1	R1	+	-	+	-	0.457944	0.457944
ERR2061613.6074387 7001289F:109:CB97UANXX:1:1210:8481:21284/1	R1	+	-	+	-	0.457944	0.457944
ERR2061613.6074388 7001289F:103:C9WFLANXX:3:2303:16207:82946/1	R1	+	-	+	-	0.981132	0.981132
ERR2061613.6074391 7001289F:103:C9WFLANXX:3:2314:3236:83207/1	R1	-	+	-	+	0.066667	0.066667
ERR2061613.6074393 7001289F:103:C9WFLANXX:3:1202:3817:31902/1	R1	+	-	+	-	0.387755	0.387755
ERR2061613.6074396 7001289F:103:C9WFLANXX:4:1215:4867:9806/1	R1	+	-	+	-	0.345455	0.345455
ERR2061613.6074397 7001289F:109:CB97UANXX:1:2211:6946:40320/1	R1	+	-	+	-	0.345455	0.345455
ERR2061613.6074398 7001289F:109:CB97UANXX:1:2305:2586:65649/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074400 7001289F:109:CB97UANXX:1:2110:19795:70484/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074402 7001289F:109:CB97UANXX:1:2113:2605:75014/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074404 7001289F:109:CB97UANXX:1:2215:13867:52355/1	R1	+	-	+	-	0.457944	0.457944
ERR2061613.6074405 7001289F:103:C9WFLANXX:4:1112:21013:41090/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074406 7001289F:109:CB97UANXX:1:2213:6743:44038/1	R1	-	+	-	+	0.178862	0.178862
ERR2061613.6074407 7001289F:103:C9WFLANXX:4:1304:9263:75186/1	R1	+	-	+	-	0.302752	0.302752
ERR2061613.6074408 7001289F:109:CB97UANXX:1:2204:20363:23741/1	R1	-	+	-	+	0.173554	0.173554
ERR2061613.6074409 7001289F:103:C9WFLANXX:4:2304:15208:55621/1	R1	+	-	+	-	0.412844	0.412844
ERR2061613.6074410 7001289F:103:C9WFLANXX:4:2207:17283:84681/1	R1	+	-	+	-	0.471698	0.471698
ERR2061613.6074412 7001289F:109:CB97UANXX:1:1113:9275:47599/1	R1	+	-	+	-	0.452055	0.452055
ERR2061613.6074413 7001289F:109:CB97UANXX:1:1210:8995:45471/1	R1	+	-	+	-	0.446429	0.446429
ERR2061613.6074415 7001289F:103:C9WFLANXX:3:2216:1766:31343/1	R1	+	-	+	-	0.485149	0.485149
ERR2061613.6074416 7001289F:109:CB97UANXX:1:1115:1463:34486/1	R1	+	-	+	-	0.678571	0.678571
ERR2061613.6074417 7001289F:109:CB97UANXX:1:2204:7005:84075/1	R1	+	-	+	-	0.753846	0.753846
ERR2061613.6074418 7001289F:109:CB97UANXX:1:2214:14995:89767/1	R1	+	-	+	-	0.862069	0.862069
ERR2061613.6074419 7001289F:109:CB97UANXX:1:2116:5695:46726/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074426 7001289F:109:CB97UANXX:1:1212:10111:78663/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.6074427 7001289F:103:C9WFLANXX:4:1307:7149:35927/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074435 7001289F:103:C9WFLANXX:3:1208:13222:11086/1	R1	-	+	-	+	0.101266	0.101266
ERR2061613.6074437 7001289F:109:CB97UANXX:1:1110:1782:8860/1	R1	+	-	+	-	0.961538	0.961538
ERR2061613.6074438 7001289F:103:C9WFLANXX:4:1305:13222:55108/1	R1	+	-	+	-	0.600000	0.600000
ERR2061613.6074439 7001289F:103:C9WFLANXX:3:1103:11387:95762/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.6074440 7001289F:103:C9WFLANXX:3:2314:7658:5659/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.7341067 7001289F:109:CB97UANXX:1:1109:2587:81511/1	R1	+	-	+	-	0.446429	0.446429
ERR2061613.8349918 7001289F:103:C9WFLANXX:3:1315:9587:96189/1	R1	-	+	-	+	0.033058	0.033058
ERR2061613.12700071 7001289F:109:CB97UANXX:1:1110:2634:17568/1	R1	+	-	+	-	0.365385	0.365385
ERR2061613.12700073 7001289F:103:C9WFLANXX:3:1208:21154:59404/1	R1	+	-	+	-	0.387755	0.387755
ERR2061613.12700075 7001289F:103:C9WFLANXX:4:1114:10531:22137/1	R1	+	-	+	-	0.302752	0.302752
ERR2061613.12700076 7001289F:109:CB97UANXX:1:1212:4017:3952/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.12700077 7001289F:103:C9WFLANXX:3:1115:14743:17172/1	R1	+	-	+	-	0.446429	0.446429
ERR2061613.12700080 7001289F:103:C9WFLANXX:4:2101:17223:76696/1	R1	+	-	+	-	0.446429	0.446429
ERR2061613.12700084 7001289F:109:CB97UANXX:1:1306:18418:5690/1	R1	+	-	+	-	0.446429	0.446429
ERR2061613.12700086 7001289F:109:CB97UANXX:1:2212:8325:50914/1	R1	+	-	+	-	0.433628	0.433628
ERR2061613.12700087 7001289F:109:CB97UANXX:1:2316:18205:90443/1	R1	+	-	+	-	0.433628	0.433628
ERR2061613.12700091 7001289F:103:C9WFLANXX:3:1201:3294:89151/1	R1	+	-	+	-	0.830508	0.830508
ERR2061613.12700092 7001289F:103:C9WFLANXX:3:1304:8650:11485/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.12700093 7001289F:103:C9WFLANXX:4:2309:7243:6008/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.12700095 7001289F:103:C9WFLANXX:4:1315:8988:41838/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.12700099 7001289F:103:C9WFLANXX:4:1116:19474:43975/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.12700101 7001289F:109:CB97UANXX:1:2205:14894:81474/1	R1	+	-	+	-	0.471698	0.471698
ERR2061613.12700105 7001289F:109:CB97UANXX:1:1112:11671:59000/1	R1	+	-	+	-	0.387755	0.387755
ERR2061613.12700107 7001289F:103:C9WFLANXX:3:1313:7092:27767/1	R1	+	-	+	-	0.302752	0.302752
ERR2061613.12700108 7001289F:103:C9WFLANXX:3:2302:12891:15722/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.12700110 7001289F:103:C9WFLANXX:3:2112:19979:16582/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.12700114 7001289F:109:CB97UANXX:1:2214:16969:85286/1	R1	+	-	+	-	0.714286	0.714286
ERR2061613.12700115 7001289F:109:CB97UANXX:1:2203:16690:62024/1	R1	+	-	+	-	0.431193	0.431193
ERR2061613.12700116 7001289F:109:CB97UANXX:1:1309:15807:98055/1	R1	+	-	+	-	0.302752	0.302752
ERR2061613.12700117 7001289F:109:CB97UANXX:1:2103:19363:38913/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.12700118 7001289F:109:CB97UANXX:1:1310:7512:50624/1	R1	+	-	+	-	0.446429	0.446429
ERR2061613.12700119 7001289F:109:CB97UANXX:1:1302:14981:29639/1	R1	+	-	+	-	0.471698	0.471698
ERR2061613.12700120 7001289F:109:CB97UANXX:1:1207:7001:19190/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.12700121 7001289F:109:CB97UANXX:1:1115:13300:41102/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.12700122 7001289F:109:CB97UANXX:1:2114:4124:52500/1	R1	+	-	+	-	0.515789	0.515789
ERR2061613.12700123 7001289F:109:CB97UANXX:1:1302:15197:38379/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.12700124 7001289F:109:CB97UANXX:1:1302:21166:55969/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.12700125 7001289F:109:CB97UANXX:1:1202:5087:93476/1	R1	+	-	+	-	0.500000	0.500000
ERR2061613.12700126 7001289F:103:C9WFLANXX:4:2309:1291:6189/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.12700127 7001289F:103:C9WFLANXX:3:2210:2658:61399/1	R1	+	-	+	-	0.452055	0.452055
ERR2061613.12700128 7001289F:103:C9WFLANXX:3:2212:4090:9963/1	R1	+	-	+	-	0.609756	0.609756
ERR2061613.12700133 7001289F:103:C9WFLANXX:3:2201:21039:50086/1	R1	+	-	+	-	0.433628	0.433628
ERR2061613.12700134 7001289F:103:C9WFLANXX:4:1313:7984:28511/1	R1	+	-	+	-	0.446429	0.446429
ERR2061613.12700135 7001289F:103:C9WFLANXX:3:1212:11539:5456/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.12700136 7001289F:109:CB97UANXX:1:2311:6424:72745/1	R1	+	-	+	-	0.376147	0.376147
ERR2061613.12700139 7001289F:103:C9WFLANXX:4:2307:8616:61210/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.12700140 7001289F:103:C9WFLANXX:4:1206:11990:75634/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.12700141 7001289F:103:C9WFLANXX:4:1302:17433:6503/1	R1	+	-	+	-	0.320388	0.320388
ERR2061613.12700142 7001289F:103:C9WFLANXX:3:2113:10334:19344/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.12700143 7001289F:103:C9WFLANXX:3:1301:10973:82063/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.12700145 7001289F:103:C9WFLANXX:4:2106:9345:11114/1	R1	+	-	+	-	0.427273	0.427273
ERR2061613.12700147 7001289F:109:CB97UANXX:1:1313:12629:91076/1	R1	+	-	+	-	0.362637	0.362637
ERR2061613.12700150 7001289F:103:C9WFLANXX:4:2211:7712:43006/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.12700151 7001289F:103:C9WFLANXX:4:1207:20692:82771/1	R1	-	+	-	+	0.000000	0.000000
ERR2061613.12700152 7001289F:103:C9WFLANXX:3:2309:19572:49540/1	R1	+	-	+	-	0.000000	0.000000
ERR2061613.12700153 7001289F:109:CB97UANXX:1:1201:2381:17728/1	R1	+	-	+	-	0.387755	0.387755
ERR2061613.12700154 7001289F:109:CB97UANXX:1:2213:15167:4641/1	R1	+	-	+	-	0.570093	0.570093
