2024-12-26T17:33:24
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061616.5990999 7001289F:109:CB97UANXX:1:1313:19109:13045/1	R1	+	-	+	-	0.457944	0.457944
ERR2061616.5991000 7001289F:109:CB97UANXX:1:2303:12807:66621/1	R1	+	-	+	-	0.446429	0.446429
ERR2061616.5991001 7001289F:109:CB97UANXX:1:1116:18923:44797/1	R1	+	-	+	-	0.433628	0.433628
ERR2061616.5991002 7001289F:109:CB97UANXX:1:2308:9353:74099/1	R1	+	-	+	-	0.446429	0.446429
ERR2061616.5991004 7001289F:103:C9WFLANXX:3:1302:1403:4791/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991005 7001289F:103:C9WFLANXX:3:2108:17952:16937/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991006 7001289F:103:C9WFLANXX:3:1316:2721:91722/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991009 7001289F:103:C9WFLANXX:4:2216:15847:2068/1	R1	+	-	+	-	0.457944	0.457944
ERR2061616.5991010 7001289F:103:C9WFLANXX:4:2113:11465:50349/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991014 7001289F:109:CB97UANXX:1:2202:14377:57929/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991016 7001289F:109:CB97UANXX:1:1210:18474:28236/1	R1	+	-	+	-	0.781250	0.781250
ERR2061616.5991018 7001289F:109:CB97UANXX:1:1215:17661:95109/1	R1	+	-	+	-	0.438776	0.438776
ERR2061616.5991022 7001289F:109:CB97UANXX:1:2302:7762:10072/1	R1	+	-	+	-	0.495327	0.495327
ERR2061616.5991024 7001289F:103:C9WFLANXX:3:1215:14737:76389/1	R1	+	-	+	-	0.302752	0.302752
ERR2061616.5991025 7001289F:103:C9WFLANXX:3:1110:2609:14776/1	R1	+	-	+	-	0.457944	0.457944
ERR2061616.5991026 7001289F:109:CB97UANXX:1:2116:16850:88276/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991028 7001289F:103:C9WFLANXX:3:2314:21013:40461/1	R1	+	-	+	-	0.446429	0.446429
ERR2061616.5991029 7001289F:109:CB97UANXX:1:2104:8082:26178/1	R1	-	+	-	+	0.296296	0.296296
ERR2061616.5991030 7001289F:103:C9WFLANXX:3:1106:17297:39452/1	R1	+	-	+	-	0.320388	0.320388
ERR2061616.5991032 7001289F:103:C9WFLANXX:3:2306:2560:80059/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991033 7001289F:103:C9WFLANXX:3:2203:15704:8369/1	R1	+	-	+	-	0.302752	0.302752
ERR2061616.5991034 7001289F:103:C9WFLANXX:3:2106:10558:64359/1	R1	+	-	+	-	0.345455	0.345455
ERR2061616.5991035 7001289F:103:C9WFLANXX:3:1309:8356:73689/1	R1	+	-	+	-	0.452055	0.452055
ERR2061616.5991038 7001289F:103:C9WFLANXX:4:2211:20626:27851/1	R1	+	-	+	-	0.457944	0.457944
ERR2061616.5991039 7001289F:103:C9WFLANXX:4:2106:18987:18994/1	R1	+	-	+	-	0.302752	0.302752
ERR2061616.5991040 7001289F:103:C9WFLANXX:4:1203:11722:93510/1	R1	+	-	+	-	0.302752	0.302752
ERR2061616.5991041 7001289F:103:C9WFLANXX:4:1215:14229:96755/1	R1	+	-	+	-	0.441860	0.441860
ERR2061616.5991042 7001289F:103:C9WFLANXX:4:1216:4006:85357/1	R1	+	-	+	-	0.388235	0.388235
ERR2061616.5991044 7001289F:109:CB97UANXX:1:1106:1980:86908/1	R1	+	-	+	-	0.345455	0.345455
ERR2061616.5991048 7001289F:109:CB97UANXX:1:2109:18370:16943/1	R1	+	-	+	-	0.412844	0.412844
ERR2061616.5991049 7001289F:109:CB97UANXX:1:2204:18313:70393/1	R1	+	-	+	-	0.345455	0.345455
ERR2061616.5991050 7001289F:109:CB97UANXX:1:2203:9788:33688/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991051 7001289F:109:CB97UANXX:1:2216:11569:8334/1	R1	+	-	+	-	0.345455	0.345455
ERR2061616.5991052 7001289F:109:CB97UANXX:1:1303:12038:49490/1	R1	+	-	+	-	0.345455	0.345455
ERR2061616.5991053 7001289F:109:CB97UANXX:1:1314:5013:23200/1	R1	+	-	+	-	0.457944	0.457944
ERR2061616.5991054 7001289F:109:CB97UANXX:1:1316:5115:61226/1	R1	+	-	+	-	0.362637	0.362637
ERR2061616.5991055 7001289F:109:CB97UANXX:1:1306:9440:9659/1	R1	+	-	+	-	0.457944	0.457944
ERR2061616.5991056 7001289F:109:CB97UANXX:1:1215:13888:76312/1	R1	+	-	+	-	0.345455	0.345455
ERR2061616.5991058 7001289F:109:CB97UANXX:1:1207:15477:33587/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991060 7001289F:109:CB97UANXX:1:2213:15362:50562/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991061 7001289F:109:CB97UANXX:1:2110:11593:70388/1	R1	+	-	+	-	0.515464	0.515464
ERR2061616.5991062 7001289F:109:CB97UANXX:1:2102:14678:47639/1	R1	+	-	+	-	0.446429	0.446429
ERR2061616.5991063 7001289F:109:CB97UANXX:1:2208:8638:72057/1	R1	+	-	+	-	0.345455	0.345455
ERR2061616.5991064 7001289F:109:CB97UANXX:1:2305:3313:15090/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991066 7001289F:103:C9WFLANXX:4:2114:19323:64838/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991067 7001289F:109:CB97UANXX:1:2209:5276:64660/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991070 7001289F:109:CB97UANXX:1:2105:16406:43941/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991071 7001289F:109:CB97UANXX:1:1215:18348:20520/1	R1	+	-	+	-	0.302752	0.302752
ERR2061616.5991073 7001289F:109:CB97UANXX:1:2315:10470:39464/1	R1	-	+	-	+	0.065421	0.065421
ERR2061616.5991075 7001289F:109:CB97UANXX:1:2115:19793:63831/1	R1	+	-	+	-	0.961165	0.961165
ERR2061616.5991077 7001289F:109:CB97UANXX:1:1105:20070:97113/1	R1	+	-	+	-	0.647059	0.647059
ERR2061616.5991078 7001289F:109:CB97UANXX:1:2301:13235:25280/1	R1	+	-	+	-	0.446429	0.446429
ERR2061616.5991079 7001289F:109:CB97UANXX:1:1109:9559:20758/1	R1	-	+	-	+	0.412281	0.412281
ERR2061616.5991083 7001289F:103:C9WFLANXX:4:2113:6374:91686/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991084 7001289F:109:CB97UANXX:1:2312:6950:52661/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991089 7001289F:109:CB97UANXX:1:1106:17142:53295/1	R1	+	-	+	-	0.365385	0.365385
ERR2061616.5991091 7001289F:109:CB97UANXX:1:1315:2302:95197/1	R1	+	-	+	-	0.441860	0.441860
ERR2061616.5991092 7001289F:109:CB97UANXX:1:1307:15212:73184/1	R1	+	-	+	-	0.609756	0.609756
ERR2061616.5991093 7001289F:109:CB97UANXX:1:2308:1133:8107/1	R1	+	-	+	-	0.457944	0.457944
ERR2061616.5991094 7001289F:103:C9WFLANXX:4:1314:5106:62285/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991095 7001289F:109:CB97UANXX:1:1311:16163:76127/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991098 7001289F:109:CB97UANXX:1:1112:8394:24986/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991100 7001289F:103:C9WFLANXX:3:1310:7202:11643/1	R1	+	-	+	-	0.585106	0.585106
ERR2061616.5991101 7001289F:109:CB97UANXX:1:2207:9784:19529/1	R1	+	-	+	-	0.495327	0.495327
ERR2061616.5991102 7001289F:103:C9WFLANXX:3:2314:7776:14200/1	R1	+	-	+	-	0.760000	0.760000
ERR2061616.5991103 7001289F:103:C9WFLANXX:3:1115:20991:35123/1	R1	+	-	+	-	0.452055	0.452055
ERR2061616.5991110 7001289F:103:C9WFLANXX:3:2202:15130:40926/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991111 7001289F:103:C9WFLANXX:4:1313:18280:9928/1	R1	+	-	+	-	0.345455	0.345455
ERR2061616.5991112 7001289F:109:CB97UANXX:1:2103:5459:63650/1	R1	+	-	+	-	0.477876	0.477876
ERR2061616.5991113 7001289F:103:C9WFLANXX:3:2302:18434:66624/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991115 7001289F:109:CB97UANXX:1:1212:2345:82439/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991116 7001289F:109:CB97UANXX:1:1315:8121:95293/1	R1	-	+	-	+	0.078431	0.078431
ERR2061616.5991117 7001289F:103:C9WFLANXX:3:1211:5612:80479/1	R1	+	-	+	-	0.302752	0.302752
ERR2061616.5991118 7001289F:103:C9WFLANXX:3:1210:16286:25761/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991119 7001289F:103:C9WFLANXX:4:1113:11901:25985/1	R1	+	-	+	-	0.446429	0.446429
ERR2061616.5991120 7001289F:103:C9WFLANXX:3:2109:3409:46385/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991121 7001289F:109:CB97UANXX:1:2202:13939:48566/1	R1	+	-	+	-	0.753846	0.753846
ERR2061616.5991123 7001289F:109:CB97UANXX:1:1302:2128:87019/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991124 7001289F:103:C9WFLANXX:3:2216:13454:77965/1	R1	+	-	+	-	0.500000	0.500000
ERR2061616.5991125 7001289F:103:C9WFLANXX:3:1201:15645:34838/1	R1	-	+	-	+	0.065574	0.065574
ERR2061616.5991126 7001289F:103:C9WFLANXX:4:1311:18343:49036/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991127 7001289F:103:C9WFLANXX:4:2103:17565:15443/1	R1	+	-	+	-	0.413043	0.413043
ERR2061616.5991128 7001289F:103:C9WFLANXX:3:2115:9647:38256/1	R1	+	-	+	-	0.785714	0.785714
ERR2061616.5991129 7001289F:109:CB97UANXX:1:2202:17873:27197/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991130 7001289F:103:C9WFLANXX:3:1105:17213:78007/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991132 7001289F:103:C9WFLANXX:3:1209:6431:27938/1	R1	-	+	-	+	0.094118	0.094118
ERR2061616.5991133 7001289F:109:CB97UANXX:1:1109:18607:15822/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991135 7001289F:103:C9WFLANXX:4:1310:7516:55693/1	R1	+	-	+	-	0.475000	0.475000
ERR2061616.5991137 7001289F:103:C9WFLANXX:4:2311:5294:42598/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991139 7001289F:109:CB97UANXX:1:2110:13802:76608/1	R1	+	-	+	-	0.880000	0.880000
ERR2061616.5991141 7001289F:103:C9WFLANXX:3:1302:17482:91439/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991142 7001289F:109:CB97UANXX:1:2301:1156:54550/1	R1	+	-	+	-	0.568182	0.568182
ERR2061616.5991144 7001289F:109:CB97UANXX:1:1205:2672:2338/1	R1	+	-	+	-	0.830508	0.830508
ERR2061616.5991145 7001289F:103:C9WFLANXX:3:2314:17980:73212/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991148 7001289F:109:CB97UANXX:1:1210:4439:98850/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991149 7001289F:103:C9WFLANXX:3:2302:3965:99671/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991150 7001289F:103:C9WFLANXX:4:2311:10695:15487/1	R1	-	+	-	+	0.192982	0.192982
ERR2061616.5991151 7001289F:103:C9WFLANXX:3:1104:13308:18951/1	R1	+	-	+	-	0.760000	0.760000
ERR2061616.5991152 7001289F:109:CB97UANXX:1:2309:6998:76279/1	R1	+	-	+	-	0.863636	0.863636
ERR2061616.5991154 7001289F:109:CB97UANXX:1:1210:2667:17760/1	R1	+	-	+	-	0.767442	0.767442
ERR2061616.5991155 7001289F:103:C9WFLANXX:3:2211:18127:20294/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991156 7001289F:103:C9WFLANXX:4:1312:12380:80211/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991160 7001289F:109:CB97UANXX:1:1116:10280:32331/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991166 7001289F:109:CB97UANXX:1:1302:19174:2218/1	R1	+	-	+	-	0.862069	0.862069
ERR2061616.5991167 7001289F:109:CB97UANXX:1:1315:4866:42438/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991168 7001289F:109:CB97UANXX:1:2201:2556:51858/1	R1	+	-	+	-	0.753846	0.753846
ERR2061616.5991169 7001289F:109:CB97UANXX:1:1302:8974:95253/1	R1	-	+	-	+	0.145455	0.145455
ERR2061616.5991171 7001289F:109:CB97UANXX:1:2110:4872:56807/1	R1	+	-	+	-	0.673469	0.673469
ERR2061616.5991172 7001289F:109:CB97UANXX:1:1107:16470:99850/1	R1	-	+	-	+	0.258065	0.258065
ERR2061616.5991173 7001289F:109:CB97UANXX:1:2310:11480:96045/1	R1	-	+	-	+	0.233333	0.233333
ERR2061616.5991175 7001289F:109:CB97UANXX:1:2204:8630:83282/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991176 7001289F:109:CB97UANXX:1:2104:14173:51415/1	R1	-	+	-	+	0.218750	0.218750
ERR2061616.5991178 7001289F:109:CB97UANXX:1:1113:20417:22685/1	R1	-	+	-	+	0.086957	0.086957
ERR2061616.5991179 7001289F:109:CB97UANXX:1:1313:19246:91379/1	R1	+	-	+	-	0.862069	0.862069
ERR2061616.5991181 7001289F:109:CB97UANXX:1:2306:17182:25487/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991182 7001289F:103:C9WFLANXX:3:1102:3318:85934/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991183 7001289F:109:CB97UANXX:1:2207:3980:17162/1	R1	-	+	-	+	0.233333	0.233333
ERR2061616.5991185 7001289F:103:C9WFLANXX:4:1204:5060:26847/1	R1	+	-	+	-	0.760000	0.760000
ERR2061616.5991186 7001289F:109:CB97UANXX:1:1211:9235:56182/1	R1	-	+	-	+	0.163265	0.163265
ERR2061616.5991189 7001289F:109:CB97UANXX:1:2314:8185:5203/1	R1	-	+	-	+	0.693878	0.693878
ERR2061616.5991192 7001289F:103:C9WFLANXX:3:2309:1412:23833/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991195 7001289F:109:CB97UANXX:1:2212:9839:58190/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991197 7001289F:109:CB97UANXX:1:2114:6788:85054/1	R1	+	-	+	-	0.570093	0.570093
ERR2061616.5991198 7001289F:103:C9WFLANXX:3:2205:9017:44841/1	R1	+	-	+	-	0.566038	0.566038
ERR2061616.5991200 7001289F:103:C9WFLANXX:4:1116:7912:92547/1	R1	-	+	-	+	0.058824	0.058824
ERR2061616.5991201 7001289F:109:CB97UANXX:1:2316:11568:67962/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991202 7001289F:103:C9WFLANXX:3:1110:6401:91984/1	R1	+	-	+	-	0.568182	0.568182
ERR2061616.5991205 7001289F:109:CB97UANXX:1:2205:16857:28164/1	R1	-	+	-	+	0.090164	0.090164
ERR2061616.5991206 7001289F:109:CB97UANXX:1:2303:11840:20820/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991207 7001289F:103:C9WFLANXX:3:2208:20526:69072/1	R1	+	-	+	-	0.480769	0.480769
ERR2061616.5991208 7001289F:109:CB97UANXX:1:2202:1651:25936/1	R1	+	-	+	-	0.339450	0.339450
ERR2061616.5991210 7001289F:109:CB97UANXX:1:1102:4367:5953/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991211 7001289F:109:CB97UANXX:1:2102:8212:56302/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991213 7001289F:103:C9WFLANXX:3:2204:7922:31624/1	R1	+	-	+	-	0.471698	0.471698
ERR2061616.5991215 7001289F:103:C9WFLANXX:4:1309:10022:43652/1	R1	+	-	+	-	0.446429	0.446429
ERR2061616.5991217 7001289F:109:CB97UANXX:1:2108:9869:79482/1	R1	+	-	+	-	0.446429	0.446429
ERR2061616.5991218 7001289F:109:CB97UANXX:1:1105:19630:76710/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991219 7001289F:109:CB97UANXX:1:2113:10750:77029/1	R1	+	-	+	-	0.500000	0.500000
ERR2061616.5991221 7001289F:109:CB97UANXX:1:2202:7307:89864/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991222 7001289F:109:CB97UANXX:1:1210:10010:58288/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991224 7001289F:109:CB97UANXX:1:1310:8536:30763/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991226 7001289F:103:C9WFLANXX:3:1305:12811:80987/1	R1	+	-	+	-	0.390909	0.390909
ERR2061616.5991229 7001289F:103:C9WFLANXX:4:2203:13053:58510/1	R1	+	-	+	-	0.345455	0.345455
ERR2061616.5991230 7001289F:103:C9WFLANXX:4:1309:12121:96066/1	R1	+	-	+	-	0.345455	0.345455
ERR2061616.5991233 7001289F:109:CB97UANXX:1:2210:5398:81657/1	R1	+	-	+	-	0.345455	0.345455
ERR2061616.5991234 7001289F:109:CB97UANXX:1:2115:8391:7278/1	R1	+	-	+	-	0.345455	0.345455
ERR2061616.5991236 7001289F:109:CB97UANXX:1:2103:9644:61700/1	R1	+	-	+	-	0.345455	0.345455
ERR2061616.5991242 7001289F:109:CB97UANXX:1:2311:9164:75319/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991243 7001289F:109:CB97UANXX:1:1109:10780:61960/1	R1	+	-	+	-	0.345455	0.345455
ERR2061616.5991244 7001289F:109:CB97UANXX:1:2103:2903:47973/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991245 7001289F:103:C9WFLANXX:3:1301:4667:16980/1	R1	+	-	+	-	0.302752	0.302752
ERR2061616.5991247 7001289F:103:C9WFLANXX:4:1301:14729:66040/1	R1	+	-	+	-	0.302752	0.302752
ERR2061616.5991249 7001289F:109:CB97UANXX:1:2211:18678:70177/1	R1	+	-	+	-	0.302752	0.302752
ERR2061616.5991250 7001289F:109:CB97UANXX:1:2214:14549:45220/1	R1	+	-	+	-	0.302752	0.302752
ERR2061616.5991252 7001289F:109:CB97UANXX:1:2209:12716:27154/1	R1	+	-	+	-	0.302752	0.302752
ERR2061616.5991253 7001289F:109:CB97UANXX:1:2212:18016:6210/1	R1	-	+	-	+	0.112903	0.112903
ERR2061616.5991254 7001289F:103:C9WFLANXX:3:2115:18192:93851/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991255 7001289F:103:C9WFLANXX:3:1308:3442:74848/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991256 7001289F:103:C9WFLANXX:4:1313:10395:11467/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991257 7001289F:103:C9WFLANXX:4:1313:2979:98190/1	R1	+	-	+	-	0.560748	0.560748
ERR2061616.5991258 7001289F:103:C9WFLANXX:4:1214:3946:29652/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991260 7001289F:109:CB97UANXX:1:2114:6119:55592/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991262 7001289F:109:CB97UANXX:1:1203:7372:53728/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991263 7001289F:109:CB97UANXX:1:2301:3356:8551/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991266 7001289F:103:C9WFLANXX:3:2204:21124:23394/1	R1	+	-	+	-	0.433628	0.433628
ERR2061616.5991268 7001289F:103:C9WFLANXX:4:2308:9704:91462/1	R1	+	-	+	-	0.485149	0.485149
ERR2061616.5991269 7001289F:103:C9WFLANXX:4:2112:8279:7045/1	R1	+	-	+	-	0.477876	0.477876
ERR2061616.5991273 7001289F:103:C9WFLANXX:4:1108:8733:34555/1	R1	+	-	+	-	0.457944	0.457944
ERR2061616.5991274 7001289F:109:CB97UANXX:1:2206:12691:39656/1	R1	+	-	+	-	0.433628	0.433628
ERR2061616.5991275 7001289F:103:C9WFLANXX:3:2102:18666:38291/1	R1	+	-	+	-	0.446429	0.446429
ERR2061616.5991277 7001289F:103:C9WFLANXX:4:1105:12433:26196/1	R1	+	-	+	-	0.471698	0.471698
ERR2061616.5991280 7001289F:109:CB97UANXX:1:1115:4264:54151/1	R1	+	-	+	-	0.446429	0.446429
ERR2061616.5991281 7001289F:109:CB97UANXX:1:2103:16721:51574/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991282 7001289F:109:CB97UANXX:1:1107:4362:15565/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991284 7001289F:109:CB97UANXX:1:1303:2141:6418/1	R1	+	-	+	-	0.000000	0.000000
ERR2061616.5991287 7001289F:109:CB97UANXX:1:2111:16894:20417/1	R1	+	-	+	-	0.446429	0.446429
ERR2061616.5991289 7001289F:109:CB97UANXX:1:1207:14177:24293/1	R1	+	-	+	-	0.320388	0.320388
ERR2061616.5991290 7001289F:103:C9WFLANXX:3:1302:20610:56995/1	R1	+	-	+	-	0.924528	0.924528
ERR2061616.5991291 7001289F:109:CB97UANXX:1:1312:10191:75297/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991293 7001289F:109:CB97UANXX:1:1216:6750:62299/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991294 7001289F:109:CB97UANXX:1:1204:5110:27914/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991295 7001289F:109:CB97UANXX:1:2209:9676:93325/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991296 7001289F:109:CB97UANXX:1:2301:10661:83964/1	R1	+	-	+	-	0.568182	0.568182
ERR2061616.5991297 7001289F:103:C9WFLANXX:4:2303:11284:72418/1	R1	-	+	-	+	0.163265	0.163265
ERR2061616.5991299 7001289F:109:CB97UANXX:1:2213:5684:79136/1	R1	+	-	+	-	0.753846	0.753846
ERR2061616.5991300 7001289F:103:C9WFLANXX:4:1116:1615:62113/1	R1	+	-	+	-	0.500000	0.500000
ERR2061616.5991301 7001289F:109:CB97UANXX:1:2302:11147:61778/1	R1	+	-	+	-	0.452055	0.452055
ERR2061616.5991302 7001289F:109:CB97UANXX:1:1104:10977:87263/1	R1	-	+	-	+	0.129630	0.129630
ERR2061616.5991305 7001289F:103:C9WFLANXX:3:1216:5652:49735/1	R1	+	-	+	-	0.433628	0.433628
ERR2061616.5991306 7001289F:103:C9WFLANXX:4:2102:12881:54525/1	R1	+	-	+	-	0.457944	0.457944
ERR2061616.5991309 7001289F:109:CB97UANXX:1:2205:6959:38859/1	R1	-	+	-	+	0.089744	0.089744
ERR2061616.5991311 7001289F:109:CB97UANXX:1:2112:1619:95093/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991314 7001289F:109:CB97UANXX:1:2205:9357:72131/1	R1	+	-	+	-	0.345455	0.345455
ERR2061616.5991315 7001289F:109:CB97UANXX:1:1312:15263:89875/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991316 7001289F:103:C9WFLANXX:3:2114:5594:100716/1	R1	+	-	+	-	0.830508	0.830508
ERR2061616.5991317 7001289F:109:CB97UANXX:1:2101:15999:38357/1	R1	-	+	-	+	0.320000	0.320000
ERR2061616.5991318 7001289F:109:CB97UANXX:1:2213:10936:62514/1	R1	-	+	-	+	0.000000	0.000000
ERR2061616.5991319 7001289F:109:CB97UANXX:1:2213:20005:33771/1	R1	+	-	+	-	0.504673	0.504673
ERR2061616.5991320 7001289F:109:CB97UANXX:1:2301:3821:74818/1	R1	+	-	+	-	0.446429	0.446429
ERR2061616.5991321 7001289F:109:CB97UANXX:1:2301:16130:45766/1	R1	+	-	+	-	0.863636	0.863636
ERR2061616.5991322 7001289F:109:CB97UANXX:1:1316:10114:61893/1	R1	+	-	+	-	0.446429	0.446429
ERR2061616.6033980 7001289F:103:C9WFLANXX:3:2107:5778:29444/1	R1	-	+	-	+	0.962963	0.962963
ERR2061616.6080553 7001289F:109:CB97UANXX:1:1215:6565:35843/1	R1	+	-	+	-	0.433628	0.433628
ERR2061616.8162267 7001289F:109:CB97UANXX:1:1112:5491:63474/1	R1	-	+	-	+	0.904762	0.904762
ERR2061616.8264122 7001289F:103:C9WFLANXX:3:1104:9623:51655/1	R1	-	+	-	+	0.476190	0.476190
ERR2061616.8642198 7001289F:109:CB97UANXX:1:1102:6849:30182/1	R1	+	-	+	-	0.891892	0.891892
ERR2061616.10234180 7001289F:109:CB97UANXX:1:2304:19707:61175/1	R1	+	-	+	-	0.390909	0.390909
ERR2061616.11126003 7001289F:103:C9WFLANXX:4:2208:17261:13905/1	R1	+	-	+	-	0.417722	0.417722
ERR2061616.12606489 7001289F:109:CB97UANXX:1:1108:3785:53452/1	R1	+	-	+	-	0.680000	0.680000
