2022-07-19T15:08:10
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061618.4454844 7001289F:109:CB97UANXX:1:2101:12492:50650/1	R1	+	-	-	-	0.000000	-
ERR2061618.4454845 7001289F:109:CB97UANXX:1:2208:14001:10081/2	R2	-	-	+	-	-	0.000000
ERR2061618.4454846 7001289F:109:CB97UANXX:1:2106:11685:81655/2	R2	-	-	+	-	-	0.457944
ERR2061618.4454847 7001289F:109:CB97UANXX:1:2108:14725:24242/1	R1	+	-	-	-	0.471698	-
ERR2061618.4454848 7001289F:109:CB97UANXX:1:1314:9878:85479/1	R1	+	-	-	+	0.000000	0.000000
ERR2061618.4454849 7001289F:109:CB97UANXX:1:2312:6289:97698/1	R1	-	+	+	-	0.000000	0.302752
ERR2061618.4454850 7001289F:109:CB97UANXX:1:1207:21216:44544/1	R1	-	+	+	-	0.000000	0.345455
ERR2061618.4454852 7001289F:103:C9WFLANXX:3:2207:19253:46994/2	R2	-	-	+	-	-	0.759259
ERR2061618.4454853 7001289F:103:C9WFLANXX:3:1302:7336:64828/1	R1	+	-	-	-	0.471698	-
ERR2061618.4454854 7001289F:103:C9WFLANXX:4:1302:7399:98626/1	R1	+	-	-	+	0.500000	0.000000
ERR2061618.4454855 7001289F:103:C9WFLANXX:4:1209:6029:59474/1	R1	+	-	-	-	0.471698	-
ERR2061618.4454856 7001289F:109:CB97UANXX:1:2311:16500:39156/2	R2	-	-	+	-	-	0.000000
ERR2061618.4454857 7001289F:109:CB97UANXX:1:2210:8600:34025/1	R1	+	-	-	+	0.247706	0.000000
ERR2061618.4454858 7001289F:109:CB97UANXX:1:2103:15510:86844/2	R2	-	-	+	-	-	0.340206
ERR2061618.4454859 7001289F:109:CB97UANXX:1:1308:7961:68450/2	R2	-	-	+	-	-	0.302752
ERR2061618.4454860 7001289F:109:CB97UANXX:1:2306:11888:64105/1	R1	+	-	-	-	0.924528	-
ERR2061618.4454861 7001289F:109:CB97UANXX:1:1111:6917:33280/1	R1	+	-	-	+	0.927928	0.033333
ERR2061618.4454864 7001289F:103:C9WFLANXX:3:1104:11524:99694/2	R2	-	-	+	-	-	0.302752
ERR2061618.4454865 7001289F:103:C9WFLANXX:3:2314:8630:2659/2	R2	-	-	+	-	-	0.678571
ERR2061618.4454866 7001289F:103:C9WFLANXX:3:2304:15058:64730/1	R1	+	-	-	-	0.345455	-
ERR2061618.4454867 7001289F:103:C9WFLANXX:3:2216:10748:90723/2	R2	-	-	+	-	-	0.345455
ERR2061618.4454868 7001289F:103:C9WFLANXX:3:2212:3121:20334/1	R1	+	-	-	-	0.714286	-
ERR2061618.4454869 7001289F:103:C9WFLANXX:3:2116:12392:76596/1	R1	-	+	+	-	0.000000	0.345455
ERR2061618.4454871 7001289F:103:C9WFLANXX:4:2309:9554:12222/2	R2	-	-	+	-	-	0.345455
ERR2061618.4454872 7001289F:103:C9WFLANXX:4:2309:20671:46789/2	R2	-	-	+	-	-	0.345455
ERR2061618.4454873 7001289F:103:C9WFLANXX:4:2303:21096:43591/1	R1	+	-	-	-	0.387755	-
ERR2061618.4454874 7001289F:103:C9WFLANXX:4:2209:7181:97925/1	R1	+	-	-	-	0.345455	-
ERR2061618.4454875 7001289F:103:C9WFLANXX:4:2205:13541:72139/1	R1	+	-	-	-	0.302752	-
ERR2061618.4454876 7001289F:103:C9WFLANXX:4:1114:8802:75738/1	R1	+	-	-	-	0.345455	-
ERR2061618.4454877 7001289F:109:CB97UANXX:1:1102:17757:62173/1	R1	+	-	-	-	0.413043	-
ERR2061618.4454878 7001289F:109:CB97UANXX:1:1107:1895:91921/1	R1	+	-	-	-	0.574257	-
ERR2061618.4454879 7001289F:109:CB97UANXX:1:2209:9996:87412/1	R1	+	-	-	-	0.345455	-
ERR2061618.4454880 7001289F:109:CB97UANXX:1:2202:16483:29220/1	R1	+	-	-	-	0.863636	-
ERR2061618.4454881 7001289F:109:CB97UANXX:1:1302:7221:74773/2	R2	-	-	+	-	-	0.412844
ERR2061618.4454883 7001289F:109:CB97UANXX:1:1115:2108:6676/1	R1	+	-	-	-	0.504673	-
ERR2061618.4454885 7001289F:109:CB97UANXX:1:1116:10521:32567/1	R1	+	-	-	-	0.000000	-
ERR2061618.4454886 7001289F:109:CB97UANXX:1:2306:10993:72812/1	R1	-	+	+	-	0.000000	0.471698
ERR2061618.4454887 7001289F:109:CB97UANXX:1:1115:16010:23532/1	R1	+	-	-	+	0.457944	0.000000
ERR2061618.4454888 7001289F:103:C9WFLANXX:3:1106:20730:57202/2	R2	-	-	+	-	-	0.320388
ERR2061618.4454889 7001289F:103:C9WFLANXX:3:2314:2019:61734/1	R1	+	-	-	-	0.387755	-
ERR2061618.4454890 7001289F:103:C9WFLANXX:3:1203:18784:73694/1	R1	+	-	-	-	0.000000	-
ERR2061618.4454891 7001289F:103:C9WFLANXX:4:1102:5711:68162/1	R1	-	+	+	-	0.000000	0.492537
ERR2061618.4454892 7001289F:109:CB97UANXX:1:2313:11692:69484/1	R1	+	-	-	-	0.891892	-
ERR2061618.4454893 7001289F:103:C9WFLANXX:3:2313:5481:82593/1	R1	+	-	-	+	0.614679	0.131148
ERR2061618.4454894 7001289F:103:C9WFLANXX:3:1303:4520:46710/2	R2	-	-	+	-	-	0.495327
ERR2061618.4454898 7001289F:103:C9WFLANXX:4:1215:12116:21908/1	R1	-	+	+	-	0.150685	1.000000
ERR2061618.4454901 7001289F:103:C9WFLANXX:4:1207:6340:75304/1	R1	+	-	-	-	0.471698	-
ERR2061618.4454902 7001289F:103:C9WFLANXX:3:1106:7791:38605/1	R1	+	-	-	-	0.365385	-
ERR2061618.4454903 7001289F:103:C9WFLANXX:4:2110:16902:23805/1	R1	+	-	-	-	0.000000	-
ERR2061618.4454905 7001289F:103:C9WFLANXX:3:2202:18643:48350/2	R2	-	-	+	-	-	0.365385
ERR2061618.4454906 7001289F:109:CB97UANXX:1:2116:14910:8433/2	R2	-	-	+	-	-	0.320388
ERR2061618.4454909 7001289F:109:CB97UANXX:1:1302:8962:82193/1	R1	+	-	-	-	0.000000	-
ERR2061618.4454911 7001289F:109:CB97UANXX:1:1213:7417:15653/2	R2	-	-	+	-	-	0.412844
ERR2061618.4454913 7001289F:103:C9WFLANXX:4:1101:2970:84349/1	R1	+	-	-	-	0.488372	-
ERR2061618.4454914 7001289F:103:C9WFLANXX:4:2103:11168:83717/1	R1	+	-	-	-	0.365385	-
ERR2061618.4454917 7001289F:109:CB97UANXX:1:1209:12891:7948/2	R2	-	-	+	-	-	0.924528
ERR2061618.4454918 7001289F:103:C9WFLANXX:3:1303:17929:63087/1	R1	+	-	-	+	0.000000	0.000000
ERR2061618.4454919 7001289F:103:C9WFLANXX:4:2103:7936:66863/1	R1	-	+	+	-	0.000000	0.457944
ERR2061618.4454920 7001289F:103:C9WFLANXX:3:1214:17945:33876/2	R2	-	-	+	-	-	0.723684
ERR2061618.4454921 7001289F:109:CB97UANXX:1:1315:19309:24526/1	R1	-	+	+	-	0.077778	0.657895
ERR2061618.4454922 7001289F:109:CB97UANXX:1:2214:17090:99983/1	R1	+	-	-	+	0.000000	0.000000
ERR2061618.4454923 7001289F:109:CB97UANXX:1:2303:19169:89258/2	R2	-	-	+	-	-	0.000000
ERR2061618.4454924 7001289F:103:C9WFLANXX:4:2116:5461:71223/1	R1	-	+	+	-	0.063492	0.320388
ERR2061618.4454925 7001289F:103:C9WFLANXX:3:2216:5773:82087/1	R1	+	-	-	-	0.500000	-
ERR2061618.4454926 7001289F:109:CB97UANXX:1:2105:10882:91401/2	R2	-	-	+	-	-	0.000000
ERR2061618.4454929 7001289F:103:C9WFLANXX:3:2112:9213:50839/1	R1	+	-	-	-	0.714286	-
ERR2061618.4454930 7001289F:109:CB97UANXX:1:1104:7447:7060/1	R1	-	+	+	-	0.000000	0.365385
ERR2061618.4454932 7001289F:109:CB97UANXX:1:1105:3985:47540/1	R1	-	+	-	-	0.206186	-
ERR2061618.4454934 7001289F:103:C9WFLANXX:3:2208:6826:95887/1	R1	-	+	-	-	0.000000	-
ERR2061618.4454935 7001289F:109:CB97UANXX:1:1114:14967:58651/2	R2	-	-	+	-	-	0.471698
ERR2061618.4454937 7001289F:103:C9WFLANXX:4:2308:15752:21893/2	R2	-	-	+	-	-	0.862069
ERR2061618.4454939 7001289F:103:C9WFLANXX:3:2303:15177:59275/1	R1	+	-	-	+	0.540984	0.000000
ERR2061618.4454941 7001289F:103:C9WFLANXX:4:2214:3582:3325/1	R1	-	+	+	-	0.395604	0.792208
ERR2061618.4454942 7001289F:109:CB97UANXX:1:2314:10104:51031/1	R1	-	+	+	-	0.000000	0.515789
ERR2061618.4454943 7001289F:109:CB97UANXX:1:2309:13606:84904/1	R1	+	-	-	-	0.413043	-
ERR2061618.4454945 7001289F:103:C9WFLANXX:4:2205:20242:93681/2	R2	-	-	+	-	-	0.760000
ERR2061618.4454946 7001289F:109:CB97UANXX:1:2215:11455:98208/2	R2	-	-	+	-	-	0.000000
ERR2061618.4454948 7001289F:109:CB97UANXX:1:2211:14721:76334/1	R1	-	+	+	-	0.064516	0.417722
ERR2061618.4454951 7001289F:109:CB97UANXX:1:1109:12315:85548/1	R1	-	+	+	-	0.000000	0.590361
ERR2061618.4454953 7001289F:103:C9WFLANXX:3:2109:18799:69024/1	R1	-	+	+	-	0.086957	0.492537
ERR2061618.4454954 7001289F:109:CB97UANXX:1:2103:18238:77532/1	R1	-	+	+	-	0.106061	0.781250
ERR2061618.4454955 7001289F:109:CB97UANXX:1:1116:8755:25745/1	R1	-	+	+	-	0.206897	0.000000
ERR2061618.4454958 7001289F:109:CB97UANXX:1:2316:16348:16128/1	R1	+	-	-	-	0.863636	-
ERR2061618.4454959 7001289F:109:CB97UANXX:1:2214:17648:96093/1	R1	-	+	+	-	0.116667	0.862069
ERR2061618.4454961 7001289F:109:CB97UANXX:1:1303:3888:34719/1	R1	+	-	-	+	0.781250	0.000000
ERR2061618.4454962 7001289F:103:C9WFLANXX:4:2213:6118:71680/1	R1	-	+	+	-	0.101266	0.753846
ERR2061618.4454963 7001289F:109:CB97UANXX:1:2310:2991:96730/1	R1	-	+	+	-	0.000000	0.000000
ERR2061618.4454969 7001289F:109:CB97UANXX:1:1303:6333:40054/1	R1	-	+	-	-	0.600000	-
ERR2061618.4454970 7001289F:103:C9WFLANXX:3:1307:15479:60593/1	R1	-	+	+	-	0.105263	0.600000
ERR2061618.4454972 7001289F:109:CB97UANXX:1:1304:3601:76829/1	R1	+	-	-	-	0.863636	-
ERR2061618.4454975 7001289F:109:CB97UANXX:1:1315:3560:91168/1	R1	-	+	-	-	0.000000	-
ERR2061618.4454976 7001289F:103:C9WFLANXX:3:2304:12278:69858/2	R2	-	-	-	+	-	0.000000
ERR2061618.4454977 7001289F:103:C9WFLANXX:4:2113:8060:11401/2	R2	-	-	-	+	-	0.000000
ERR2061618.4454978 7001289F:109:CB97UANXX:1:2303:14778:45953/2	R2	-	-	-	+	-	0.000000
ERR2061618.4454979 7001289F:109:CB97UANXX:1:1103:14286:43671/1	R1	+	-	-	+	0.924528	0.000000
ERR2061618.4454980 7001289F:103:C9WFLANXX:3:2108:13338:40945/1	R1	+	-	-	+	0.863636	0.000000
ERR2061618.4454983 7001289F:103:C9WFLANXX:3:1112:12153:19795/2	R2	-	-	+	-	-	0.000000
ERR2061618.4454984 7001289F:109:CB97UANXX:1:2312:10175:82212/2	R2	-	-	+	-	-	0.000000
ERR2061618.4454985 7001289F:109:CB97UANXX:1:1305:16733:76756/2	R2	-	-	+	-	-	0.000000
ERR2061618.4454986 7001289F:109:CB97UANXX:1:1110:14116:51094/1	R1	+	-	-	-	0.000000	-
ERR2061618.4454987 7001289F:109:CB97UANXX:1:1103:20652:90662/2	R2	-	-	+	-	-	0.504673
ERR2061618.4454988 7001289F:103:C9WFLANXX:4:1114:4103:35189/1	R1	+	-	-	+	0.594059	0.108108
ERR2061618.4454989 7001289F:103:C9WFLANXX:3:1211:17865:53749/1	R1	+	-	-	-	0.500000	-
ERR2061618.4454990 7001289F:103:C9WFLANXX:4:2111:4654:38459/2	R2	-	-	+	-	-	0.862069
ERR2061618.4454991 7001289F:103:C9WFLANXX:4:1113:11291:99861/2	R2	-	-	+	-	-	0.553571
ERR2061618.4454992 7001289F:109:CB97UANXX:1:1310:6170:46744/2	R2	-	-	+	-	-	0.528302
ERR2061618.4454993 7001289F:109:CB97UANXX:1:1316:4358:36387/1	R1	+	-	-	+	0.000000	0.000000
ERR2061618.4454994 7001289F:109:CB97UANXX:1:2207:15211:72788/1	R1	+	-	-	-	0.000000	-
ERR2061618.4454995 7001289F:103:C9WFLANXX:3:2315:9262:35290/2	R2	-	-	+	-	-	0.381818
ERR2061618.4454998 7001289F:103:C9WFLANXX:4:2111:9709:31947/2	R2	-	-	+	-	-	0.427273
ERR2061618.4454999 7001289F:109:CB97UANXX:1:1309:20080:64142/2	R2	-	-	+	-	-	0.403846
ERR2061618.4455000 7001289F:109:CB97UANXX:1:1205:13373:70662/2	R2	-	-	+	-	-	0.357798
ERR2061618.4455001 7001289F:103:C9WFLANXX:3:1213:11776:38686/1	R1	+	-	-	+	0.340206	0.166667
ERR2061618.4455002 7001289F:103:C9WFLANXX:3:1311:12112:73674/2	R2	-	-	+	-	-	0.500000
ERR2061618.4455003 7001289F:103:C9WFLANXX:3:1213:14726:21386/2	R2	-	-	+	-	-	0.446429
ERR2061618.4455004 7001289F:103:C9WFLANXX:4:2108:13140:97084/2	R2	-	-	+	-	-	0.508929
ERR2061618.4455005 7001289F:103:C9WFLANXX:4:1108:17056:67007/2	R2	-	-	+	-	-	0.446429
ERR2061618.4455006 7001289F:109:CB97UANXX:1:2202:13606:85369/2	R2	-	-	+	-	-	0.446429
ERR2061618.4455007 7001289F:109:CB97UANXX:1:1310:7284:70016/1	R1	+	-	-	-	0.446429	-
ERR2061618.4455008 7001289F:109:CB97UANXX:1:1307:8947:41213/1	R1	+	-	-	-	0.446429	-
ERR2061618.4455009 7001289F:109:CB97UANXX:1:1215:8706:50464/1	R1	-	+	+	-	0.000000	0.446429
ERR2061618.4455010 7001289F:103:C9WFLANXX:4:1315:5946:46811/1	R1	+	-	-	-	0.000000	-
ERR2061618.4455011 7001289F:103:C9WFLANXX:3:1101:3689:89881/1	R1	+	-	-	-	0.345455	-
ERR2061618.4455012 7001289F:103:C9WFLANXX:3:2302:8981:60080/1	R1	+	-	-	-	0.678571	-
ERR2061618.4455013 7001289F:103:C9WFLANXX:3:2113:13914:85084/1	R1	+	-	-	-	0.345455	-
ERR2061618.4455014 7001289F:103:C9WFLANXX:3:1109:19385:12764/2	R2	-	-	+	-	-	0.345455
ERR2061618.4455015 7001289F:103:C9WFLANXX:4:2314:20467:4264/1	R1	+	-	-	-	0.798165	-
ERR2061618.4455017 7001289F:109:CB97UANXX:1:1316:18235:98187/1	R1	+	-	-	-	0.345455	-
ERR2061618.4455018 7001289F:103:C9WFLANXX:3:1212:17883:27090/2	R2	-	-	+	-	-	0.302752
ERR2061618.4455019 7001289F:103:C9WFLANXX:3:1113:6892:17093/1	R1	+	-	-	-	0.302752	-
ERR2061618.4455020 7001289F:103:C9WFLANXX:4:2115:2384:27892/1	R1	+	-	-	-	0.302752	-
ERR2061618.4455021 7001289F:103:C9WFLANXX:4:2105:11161:77486/1	R1	+	-	-	-	0.302752	-
ERR2061618.4455022 7001289F:103:C9WFLANXX:4:1112:5057:90642/2	R2	-	-	+	-	-	0.302752
ERR2061618.4455023 7001289F:103:C9WFLANXX:3:1314:10596:43858/2	R2	-	-	+	-	-	0.600000
ERR2061618.4455024 7001289F:103:C9WFLANXX:3:1215:14229:27565/1	R1	+	-	-	-	0.000000	-
ERR2061618.4455025 7001289F:103:C9WFLANXX:3:1113:3614:50136/2	R2	-	-	+	-	-	0.000000
ERR2061618.4455026 7001289F:103:C9WFLANXX:4:2108:9029:93244/1	R1	+	-	-	-	0.000000	-
ERR2061618.4455027 7001289F:109:CB97UANXX:1:2209:19492:44634/2	R2	-	-	+	-	-	0.000000
ERR2061618.4455028 7001289F:109:CB97UANXX:1:2209:1444:95725/1	R1	+	-	-	-	0.000000	-
ERR2061618.4455029 7001289F:109:CB97UANXX:1:2216:15364:60993/2	R2	-	-	+	-	-	0.000000
ERR2061618.4455030 7001289F:109:CB97UANXX:1:2113:8449:41959/1	R1	+	-	-	-	0.000000	-
ERR2061618.4455031 7001289F:109:CB97UANXX:1:2103:19685:87668/1	R1	+	-	-	-	0.000000	-
ERR2061618.4455032 7001289F:109:CB97UANXX:1:1115:19214:95348/1	R1	+	-	-	-	0.000000	-
ERR2061618.4455033 7001289F:109:CB97UANXX:1:1116:14310:58547/1	R1	+	-	-	-	0.302752	-
ERR2061618.4455034 7001289F:103:C9WFLANXX:4:2311:16143:61874/1	R1	+	-	-	-	0.759259	-
ERR2061618.4455035 7001289F:103:C9WFLANXX:4:2108:7798:18737/1	R1	+	-	-	-	0.457944	-
ERR2061618.4455036 7001289F:103:C9WFLANXX:4:1203:18975:40454/2	R2	-	-	+	-	-	0.539823
ERR2061618.4455037 7001289F:109:CB97UANXX:1:2310:17464:94480/1	R1	+	-	-	-	0.101852	-
ERR2061618.4455038 7001289F:109:CB97UANXX:1:2312:10494:94456/2	R2	-	-	+	-	-	0.433628
ERR2061618.4455039 7001289F:109:CB97UANXX:1:1304:11972:55476/1	R1	+	-	-	-	0.457944	-
ERR2061618.4455040 7001289F:103:C9WFLANXX:4:2214:16016:65544/1	R1	+	-	-	-	0.446429	-
ERR2061618.4455041 7001289F:103:C9WFLANXX:4:2205:16436:87027/1	R1	+	-	-	-	0.446429	-
ERR2061618.4455042 7001289F:103:C9WFLANXX:4:1303:16047:11766/2	R2	-	-	+	-	-	0.471698
ERR2061618.4455043 7001289F:103:C9WFLANXX:4:1111:20556:10135/2	R2	-	-	+	-	-	0.734513
ERR2061618.4455044 7001289F:109:CB97UANXX:1:1311:7188:7746/1	R1	+	-	-	-	0.471698	-
ERR2061618.4455045 7001289F:103:C9WFLANXX:3:1208:12810:48441/1	R1	+	-	-	+	0.446429	0.000000
