2024-12-27T11:16:38
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061623.3372178 7001289F:103:C9WFLANXX:4:1206:1446:89333/1	R1	-	+	-	+	0.076087	0.076087
ERR2061623.3372183 7001289F:103:C9WFLANXX:3:1211:9052:52483/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.3372187 7001289F:103:C9WFLANXX:3:2202:21158:41309/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.3372193 7001289F:103:C9WFLANXX:4:1107:15709:99629/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.3372196 7001289F:103:C9WFLANXX:4:2101:16702:48356/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.3372202 7001289F:103:C9WFLANXX:3:1113:11732:15088/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.3372204 7001289F:103:C9WFLANXX:3:2207:7562:32386/1	R1	+	-	+	-	0.515789	0.515789
ERR2061623.3372205 7001289F:103:C9WFLANXX:3:1114:3061:11157/1	R1	+	-	+	-	0.584158	0.584158
ERR2061623.3372207 7001289F:103:C9WFLANXX:4:2205:3208:64313/1	R1	+	-	+	-	0.534653	0.534653
ERR2061623.3372211 7001289F:103:C9WFLANXX:3:2315:11311:28440/1	R1	+	-	+	-	0.365385	0.365385
ERR2061623.3372212 7001289F:103:C9WFLANXX:3:2101:15841:100821/1	R1	+	-	+	-	0.678571	0.678571
ERR2061623.3372213 7001289F:103:C9WFLANXX:4:2115:9074:77270/1	R1	+	-	+	-	0.387755	0.387755
ERR2061623.3372216 7001289F:103:C9WFLANXX:3:2308:9118:4574/1	R1	+	-	+	-	0.320388	0.320388
ERR2061623.3372217 7001289F:103:C9WFLANXX:4:2315:4057:33579/1	R1	+	-	+	-	0.320388	0.320388
ERR2061623.3372220 7001289F:103:C9WFLANXX:3:1112:14990:57121/1	R1	+	-	+	-	0.471698	0.471698
ERR2061623.3372221 7001289F:103:C9WFLANXX:4:2207:20055:84649/1	R1	+	-	+	-	0.446429	0.446429
ERR2061623.3372223 7001289F:103:C9WFLANXX:4:2107:10308:97153/1	R1	+	-	+	-	0.446429	0.446429
ERR2061623.3372224 7001289F:103:C9WFLANXX:3:2205:14911:6017/1	R1	-	+	-	+	0.000000	0.000000
ERR2061623.3372225 7001289F:103:C9WFLANXX:3:1210:14172:58114/1	R1	-	+	-	+	0.000000	0.000000
ERR2061623.3372228 7001289F:103:C9WFLANXX:3:1305:17589:57996/1	R1	+	-	+	-	0.345455	0.345455
ERR2061623.3372230 7001289F:103:C9WFLANXX:4:1202:8153:70874/1	R1	+	-	+	-	0.345455	0.345455
ERR2061623.3372232 7001289F:103:C9WFLANXX:4:1108:19466:79824/1	R1	-	+	-	+	0.100000	0.100000
ERR2061623.3372234 7001289F:103:C9WFLANXX:3:2102:2899:4898/1	R1	+	-	+	-	0.302752	0.302752
ERR2061623.3372241 7001289F:103:C9WFLANXX:3:2108:2496:40317/1	R1	+	-	+	-	0.302752	0.302752
ERR2061623.3372245 7001289F:103:C9WFLANXX:3:1310:2282:74389/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.3372247 7001289F:103:C9WFLANXX:3:1307:8767:21558/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.3372249 7001289F:103:C9WFLANXX:4:2210:11189:38131/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.3372251 7001289F:103:C9WFLANXX:4:1316:16429:9335/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.3372252 7001289F:103:C9WFLANXX:4:1312:8458:24517/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.3372253 7001289F:103:C9WFLANXX:4:1207:13048:17839/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.3372254 7001289F:103:C9WFLANXX:3:1103:19190:97579/1	R1	+	-	+	-	0.485149	0.485149
ERR2061623.3372256 7001289F:103:C9WFLANXX:3:2315:9472:38672/1	R1	+	-	+	-	0.457944	0.457944
ERR2061623.3372257 7001289F:103:C9WFLANXX:3:2201:12282:7530/1	R1	+	-	+	-	0.457944	0.457944
ERR2061623.3372259 7001289F:103:C9WFLANXX:3:2204:13855:33740/1	R1	+	-	+	-	0.457944	0.457944
ERR2061623.3372261 7001289F:103:C9WFLANXX:3:1313:8121:76752/1	R1	+	-	+	-	0.457944	0.457944
ERR2061623.3372263 7001289F:103:C9WFLANXX:3:1111:4837:78430/1	R1	+	-	+	-	0.457944	0.457944
ERR2061623.3372264 7001289F:103:C9WFLANXX:4:2302:13741:36321/1	R1	+	-	+	-	0.504673	0.504673
ERR2061623.3372265 7001289F:103:C9WFLANXX:4:2214:8122:18784/1	R1	+	-	+	-	0.433628	0.433628
ERR2061623.3372267 7001289F:103:C9WFLANXX:4:2111:20829:71242/1	R1	+	-	+	-	0.433628	0.433628
ERR2061623.3372268 7001289F:103:C9WFLANXX:4:1309:10797:86226/1	R1	+	-	+	-	0.433628	0.433628
ERR2061623.3372276 7001289F:103:C9WFLANXX:4:2110:19517:88180/1	R1	+	-	+	-	0.446429	0.446429
ERR2061623.3372278 7001289F:103:C9WFLANXX:4:1316:15755:22257/1	R1	+	-	+	-	0.446429	0.446429
ERR2061623.3372279 7001289F:103:C9WFLANXX:4:2104:5534:94642/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.3372283 7001289F:103:C9WFLANXX:4:1107:14666:93976/1	R1	+	-	+	-	0.345455	0.345455
ERR2061623.3372286 7001289F:103:C9WFLANXX:4:2114:18292:47217/1	R1	+	-	+	-	0.457944	0.457944
ERR2061623.3372293 7001289F:103:C9WFLANXX:3:1103:21101:83241/1	R1	-	+	-	+	0.600000	0.600000
ERR2061623.3372295 7001289F:103:C9WFLANXX:4:1107:4809:9180/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.3372297 7001289F:103:C9WFLANXX:4:1210:2708:81247/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.3372298 7001289F:103:C9WFLANXX:3:1208:8676:44263/1	R1	+	-	+	-	0.320388	0.320388
ERR2061623.3372300 7001289F:103:C9WFLANXX:4:2309:20007:33684/1	R1	-	+	-	+	0.000000	0.000000
ERR2061623.3372301 7001289F:103:C9WFLANXX:4:1201:9869:49785/1	R1	-	+	-	+	0.000000	0.000000
ERR2061623.3372302 7001289F:103:C9WFLANXX:3:1204:13344:88094/1	R1	+	-	+	-	0.830508	0.830508
ERR2061623.3372304 7001289F:103:C9WFLANXX:4:2112:17234:84004/1	R1	-	+	-	+	0.000000	0.000000
ERR2061623.3372305 7001289F:103:C9WFLANXX:3:1104:3746:10889/1	R1	-	+	-	+	0.000000	0.000000
ERR2061623.3372306 7001289F:103:C9WFLANXX:3:1311:8919:86812/1	R1	-	+	-	+	0.000000	0.000000
ERR2061623.3372308 7001289F:103:C9WFLANXX:4:2106:15694:28532/1	R1	+	-	+	-	0.441860	0.441860
ERR2061623.3372309 7001289F:103:C9WFLANXX:4:1216:4570:52240/1	R1	-	+	-	+	0.000000	0.000000
ERR2061623.3372315 7001289F:103:C9WFLANXX:4:2302:14844:63017/1	R1	+	-	+	-	0.345455	0.345455
ERR2061623.3372316 7001289F:103:C9WFLANXX:3:1206:3347:67732/1	R1	-	+	-	+	0.291667	0.291667
ERR2061623.3372317 7001289F:103:C9WFLANXX:4:2214:16551:36507/1	R1	+	-	+	-	0.345455	0.345455
ERR2061623.3372319 7001289F:103:C9WFLANXX:4:1103:4102:21629/1	R1	+	-	+	-	0.612903	0.612903
ERR2061623.3372320 7001289F:103:C9WFLANXX:4:2112:14272:61119/1	R1	-	+	-	+	0.000000	0.000000
ERR2061623.3441109 7001289F:103:C9WFLANXX:4:1312:18600:11676/1	R1	-	+	-	+	0.526316	0.526316
ERR2061623.5772969 7001289F:103:C9WFLANXX:3:1201:15136:100399/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.5773162 7001289F:103:C9WFLANXX:3:1113:5893:96720/1	R1	+	-	+	-	0.690141	0.690141
ERR2061623.5783102 7001289F:103:C9WFLANXX:3:2112:19234:12287/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.5784620 7001289F:103:C9WFLANXX:4:2303:2085:52456/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.5788476 7001289F:103:C9WFLANXX:3:1110:9060:50040/1	R1	+	-	+	-	0.441860	0.441860
ERR2061623.5788562 7001289F:103:C9WFLANXX:4:2316:9908:15252/1	R1	+	-	+	-	0.550562	0.550562
ERR2061623.5788787 7001289F:103:C9WFLANXX:4:1111:17373:44887/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.5790040 7001289F:103:C9WFLANXX:4:2102:12992:98191/1	R1	+	-	+	-	0.540984	0.540984
ERR2061623.5790220 7001289F:103:C9WFLANXX:3:2116:15805:79983/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.5791269 7001289F:103:C9WFLANXX:3:2204:20721:93048/1	R1	+	-	+	-	0.446429	0.446429
ERR2061623.5795067 7001289F:103:C9WFLANXX:4:2107:19629:9679/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.5796788 7001289F:103:C9WFLANXX:3:2306:13826:45717/1	R1	+	-	+	-	0.446429	0.446429
ERR2061623.5797197 7001289F:103:C9WFLANXX:4:2216:18091:14867/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087198 7001289F:103:C9WFLANXX:4:2316:6964:47401/1	R1	+	-	+	-	0.609756	0.609756
ERR2061623.7087199 7001289F:103:C9WFLANXX:4:2206:4324:41529/1	R1	+	-	+	-	0.566038	0.566038
ERR2061623.7087201 7001289F:103:C9WFLANXX:3:2202:18301:71950/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087204 7001289F:103:C9WFLANXX:4:2308:11776:90654/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087207 7001289F:103:C9WFLANXX:3:1313:1683:65678/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087208 7001289F:103:C9WFLANXX:3:2116:6490:80341/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087209 7001289F:103:C9WFLANXX:4:1211:6875:48051/1	R1	+	-	+	-	0.482143	0.482143
ERR2061623.7087210 7001289F:103:C9WFLANXX:4:1215:18187:11789/1	R1	+	-	+	-	0.446429	0.446429
ERR2061623.7087211 7001289F:103:C9WFLANXX:4:1102:4580:64799/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087213 7001289F:103:C9WFLANXX:4:2309:13674:100122/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087217 7001289F:103:C9WFLANXX:4:1215:21222:51605/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087219 7001289F:103:C9WFLANXX:3:2107:17321:65891/1	R1	-	+	-	+	0.000000	0.000000
ERR2061623.7087221 7001289F:103:C9WFLANXX:3:2216:16309:72363/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087224 7001289F:103:C9WFLANXX:3:1111:19115:17515/1	R1	+	-	+	-	0.457944	0.457944
ERR2061623.7087226 7001289F:103:C9WFLANXX:4:2306:5719:5655/1	R1	+	-	+	-	0.457944	0.457944
ERR2061623.7087228 7001289F:103:C9WFLANXX:4:2213:6026:73489/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087233 7001289F:103:C9WFLANXX:4:1216:12083:99733/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087234 7001289F:103:C9WFLANXX:4:1102:20566:42468/1	R1	+	-	+	-	0.457944	0.457944
ERR2061623.7087238 7001289F:103:C9WFLANXX:3:2216:6611:31437/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087239 7001289F:103:C9WFLANXX:3:2106:2301:51029/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087240 7001289F:103:C9WFLANXX:3:1213:16953:91721/1	R1	+	-	+	-	0.457944	0.457944
ERR2061623.7087241 7001289F:103:C9WFLANXX:4:2208:8448:52349/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087243 7001289F:103:C9WFLANXX:4:1102:16240:87272/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087244 7001289F:103:C9WFLANXX:4:1208:4293:62283/1	R1	+	-	+	-	0.302752	0.302752
ERR2061623.7087245 7001289F:103:C9WFLANXX:3:2302:14078:38521/1	R1	+	-	+	-	0.345455	0.345455
ERR2061623.7087247 7001289F:103:C9WFLANXX:3:2214:11121:79988/1	R1	+	-	+	-	0.302752	0.302752
ERR2061623.7087248 7001289F:103:C9WFLANXX:3:2213:9296:44307/1	R1	+	-	+	-	0.345455	0.345455
ERR2061623.7087250 7001289F:103:C9WFLANXX:3:2110:3220:71808/1	R1	+	-	+	-	0.345455	0.345455
ERR2061623.7087251 7001289F:103:C9WFLANXX:3:2103:14286:97104/1	R1	+	-	+	-	0.760000	0.760000
ERR2061623.7087252 7001289F:103:C9WFLANXX:3:2112:11810:54594/1	R1	+	-	+	-	0.457944	0.457944
ERR2061623.7087253 7001289F:103:C9WFLANXX:3:1116:12656:52377/1	R1	+	-	+	-	0.345455	0.345455
ERR2061623.7087254 7001289F:103:C9WFLANXX:4:2306:20230:54027/1	R1	+	-	+	-	0.345455	0.345455
ERR2061623.7087255 7001289F:103:C9WFLANXX:4:2305:10780:40987/1	R1	+	-	+	-	0.510204	0.510204
ERR2061623.7087256 7001289F:103:C9WFLANXX:4:2305:21017:59426/1	R1	+	-	+	-	0.390909	0.390909
ERR2061623.7087258 7001289F:103:C9WFLANXX:4:1109:6023:74388/1	R1	+	-	+	-	0.534653	0.534653
ERR2061623.7087259 7001289F:103:C9WFLANXX:4:1206:16584:95638/1	R1	-	+	-	+	0.000000	0.000000
ERR2061623.7087265 7001289F:103:C9WFLANXX:4:1302:5361:29689/1	R1	+	-	+	-	0.413462	0.413462
ERR2061623.7087266 7001289F:103:C9WFLANXX:4:1112:16609:6436/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087270 7001289F:103:C9WFLANXX:3:2111:15972:3159/1	R1	-	+	-	+	0.000000	0.000000
ERR2061623.7087271 7001289F:103:C9WFLANXX:4:2306:20032:63037/1	R1	-	+	-	+	0.000000	0.000000
ERR2061623.7087272 7001289F:103:C9WFLANXX:3:2213:3444:33163/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087274 7001289F:103:C9WFLANXX:3:2114:15633:74364/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087275 7001289F:103:C9WFLANXX:3:2102:6585:81003/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087276 7001289F:103:C9WFLANXX:3:1215:20889:30890/1	R1	+	-	+	-	0.362637	0.362637
ERR2061623.7087279 7001289F:103:C9WFLANXX:3:1202:7483:85406/1	R1	-	+	-	+	0.260163	0.260163
ERR2061623.7087281 7001289F:103:C9WFLANXX:4:2304:16170:32190/1	R1	+	-	+	-	0.320388	0.320388
ERR2061623.7087283 7001289F:103:C9WFLANXX:3:2206:2417:25948/1	R1	+	-	+	-	0.340206	0.340206
ERR2061623.7087284 7001289F:103:C9WFLANXX:4:2205:7238:25727/1	R1	+	-	+	-	0.697674	0.697674
ERR2061623.7087285 7001289F:103:C9WFLANXX:3:2215:12609:92577/1	R1	-	+	-	+	0.195122	0.195122
ERR2061623.7087286 7001289F:103:C9WFLANXX:3:2313:12842:19618/1	R1	+	-	+	-	0.468354	0.468354
ERR2061623.7087288 7001289F:103:C9WFLANXX:3:2114:17077:90285/1	R1	+	-	+	-	0.388235	0.388235
ERR2061623.7087289 7001289F:103:C9WFLANXX:4:1308:13246:34864/1	R1	+	-	+	-	0.417722	0.417722
ERR2061623.7087292 7001289F:103:C9WFLANXX:4:2201:4509:96385/1	R1	+	-	+	-	0.678571	0.678571
ERR2061623.7087295 7001289F:103:C9WFLANXX:4:1101:6446:24683/1	R1	-	+	-	+	0.154639	0.154639
ERR2061623.7087297 7001289F:103:C9WFLANXX:4:1316:21215:88042/1	R1	+	-	+	-	0.558824	0.558824
ERR2061623.7087300 7001289F:103:C9WFLANXX:3:2215:17229:42594/1	R1	+	-	+	-	0.657895	0.657895
ERR2061623.7087301 7001289F:103:C9WFLANXX:3:1308:2120:100360/1	R1	-	+	-	+	0.000000	0.000000
ERR2061623.7087307 7001289F:103:C9WFLANXX:3:1206:19537:31807/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087310 7001289F:103:C9WFLANXX:3:2213:3351:35207/1	R1	-	+	-	+	0.000000	0.000000
ERR2061623.7087311 7001289F:103:C9WFLANXX:4:2208:17618:86407/1	R1	+	-	+	-	0.634615	0.634615
ERR2061623.7087318 7001289F:103:C9WFLANXX:3:2106:1622:72542/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087319 7001289F:103:C9WFLANXX:3:1206:1257:29962/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087320 7001289F:103:C9WFLANXX:3:2208:10579:36599/1	R1	-	+	-	+	0.000000	0.000000
ERR2061623.7087324 7001289F:103:C9WFLANXX:3:2111:7382:61544/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087325 7001289F:103:C9WFLANXX:4:1111:16188:61884/1	R1	+	-	+	-	0.475000	0.475000
ERR2061623.7087330 7001289F:103:C9WFLANXX:3:2210:15350:97338/1	R1	+	-	+	-	0.387755	0.387755
ERR2061623.7087334 7001289F:103:C9WFLANXX:3:2202:6724:68784/1	R1	-	+	-	+	0.000000	0.000000
ERR2061623.7087339 7001289F:103:C9WFLANXX:4:2111:6266:9027/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087340 7001289F:103:C9WFLANXX:4:1205:15182:12247/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087345 7001289F:103:C9WFLANXX:3:1115:17364:52935/1	R1	+	-	+	-	0.433628	0.433628
ERR2061623.7087347 7001289F:103:C9WFLANXX:4:2104:16239:3571/1	R1	+	-	+	-	0.433628	0.433628
ERR2061623.7087351 7001289F:103:C9WFLANXX:3:2315:15955:85755/1	R1	+	-	+	-	0.446429	0.446429
ERR2061623.7087353 7001289F:103:C9WFLANXX:3:1202:14219:96577/1	R1	+	-	+	-	0.446429	0.446429
ERR2061623.7087355 7001289F:103:C9WFLANXX:3:1208:2438:49605/1	R1	+	-	+	-	0.568182	0.568182
ERR2061623.7087357 7001289F:103:C9WFLANXX:4:2306:15351:46611/1	R1	+	-	+	-	0.471698	0.471698
ERR2061623.7087358 7001289F:103:C9WFLANXX:4:2211:6359:50863/1	R1	+	-	+	-	0.781250	0.781250
ERR2061623.7087361 7001289F:103:C9WFLANXX:4:2108:2849:81247/1	R1	+	-	+	-	0.446429	0.446429
ERR2061623.7087362 7001289F:103:C9WFLANXX:4:1113:8881:28383/1	R1	+	-	+	-	0.446429	0.446429
ERR2061623.7087364 7001289F:103:C9WFLANXX:4:2110:14457:58462/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087365 7001289F:103:C9WFLANXX:4:2105:19792:56882/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087366 7001289F:103:C9WFLANXX:3:1105:6120:15802/1	R1	+	-	+	-	0.345455	0.345455
ERR2061623.7087367 7001289F:103:C9WFLANXX:3:2303:12924:55951/1	R1	+	-	+	-	0.345455	0.345455
ERR2061623.7087372 7001289F:103:C9WFLANXX:3:1315:5454:43216/1	R1	+	-	+	-	0.798165	0.798165
ERR2061623.7087373 7001289F:103:C9WFLANXX:3:1109:8190:56340/1	R1	+	-	+	-	0.345455	0.345455
ERR2061623.7087374 7001289F:103:C9WFLANXX:3:1116:11868:68920/1	R1	+	-	+	-	0.345455	0.345455
ERR2061623.7087375 7001289F:103:C9WFLANXX:4:2302:3424:94423/1	R1	+	-	+	-	0.345455	0.345455
ERR2061623.7087377 7001289F:103:C9WFLANXX:4:2216:18273:88079/1	R1	+	-	+	-	0.345455	0.345455
ERR2061623.7087378 7001289F:103:C9WFLANXX:4:2116:13351:26878/1	R1	+	-	+	-	0.345455	0.345455
ERR2061623.7087382 7001289F:103:C9WFLANXX:3:1104:20767:36925/1	R1	+	-	+	-	0.302752	0.302752
ERR2061623.7087389 7001289F:103:C9WFLANXX:4:2312:6015:87320/1	R1	+	-	+	-	0.492537	0.492537
ERR2061623.7087390 7001289F:103:C9WFLANXX:4:2104:9495:42059/1	R1	+	-	+	-	0.302752	0.302752
ERR2061623.7087391 7001289F:103:C9WFLANXX:4:1316:14491:46955/1	R1	+	-	+	-	0.320388	0.320388
ERR2061623.7087393 7001289F:103:C9WFLANXX:4:1206:16320:46953/1	R1	+	-	+	-	0.302752	0.302752
ERR2061623.7087394 7001289F:103:C9WFLANXX:4:1101:4891:54136/1	R1	+	-	+	-	0.302752	0.302752
ERR2061623.7087396 7001289F:103:C9WFLANXX:4:1310:18843:46623/1	R1	-	+	-	+	0.000000	0.000000
ERR2061623.7087398 7001289F:103:C9WFLANXX:3:1106:19380:28218/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087400 7001289F:103:C9WFLANXX:3:2101:19074:8127/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087401 7001289F:103:C9WFLANXX:3:1214:3733:75206/1	R1	+	-	+	-	0.000000	0.000000
ERR2061623.7087403 7001289F:103:C9WFLANXX:3:1102:12623:31475/1	R1	+	-	+	-	0.457944	0.457944
ERR2061623.7087407 7001289F:103:C9WFLANXX:3:1212:14032:8049/1	R1	+	-	+	-	0.457944	0.457944
ERR2061623.7087408 7001289F:103:C9WFLANXX:3:1212:12536:13739/1	R1	+	-	+	-	0.433628	0.433628
ERR2061623.7087411 7001289F:103:C9WFLANXX:4:1201:18471:100146/1	R1	+	-	+	-	0.457944	0.457944
ERR2061623.7087412 7001289F:103:C9WFLANXX:4:1215:4667:69648/1	R1	+	-	+	-	0.457944	0.457944
ERR2061623.7087413 7001289F:103:C9WFLANXX:4:1106:18142:35865/1	R1	+	-	+	-	0.457944	0.457944
ERR2061623.7087414 7001289F:103:C9WFLANXX:4:2314:19122:40644/1	R1	+	-	+	-	0.584906	0.584906
ERR2061623.7087417 7001289F:103:C9WFLANXX:4:1110:9943:65911/1	R1	+	-	+	-	0.491071	0.491071
ERR2061623.7087418 7001289F:103:C9WFLANXX:4:1205:18678:49591/1	R1	+	-	+	-	0.471698	0.471698
ERR2061623.7087419 7001289F:103:C9WFLANXX:3:1108:8384:38639/1	R1	-	+	-	+	0.000000	0.000000
ERR2061623.7087422 7001289F:103:C9WFLANXX:4:2102:10042:9082/1	R1	-	+	-	+	0.000000	0.000000
ERR2061623.7087424 7001289F:103:C9WFLANXX:3:2306:14300:21509/1	R1	+	-	+	-	0.513514	0.513514
ERR2061623.7087425 7001289F:103:C9WFLANXX:4:2302:17669:66632/1	R1	-	+	-	+	0.086957	0.086957
